"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","adj_fit","adj_lwr1","adj_upr1","qamys_pred","plot"
"South Sudan",2015,728,0.06,0.77,0.84,"South Sudan",NA,NA,2.63,0.16,0.530686285238091,0.434608035421174,0.0347056793407352,0.65477242,NA,NA,0.0133952,46.75029,384.45999,NA,NA,0,0,0,0,0,0,0,0,0,1,0.917484040497301,0.882685610617536,0.953654341298639,0.348853247337377,0.33562190517777,0.362606213421536,0.917484040497301,3
"Spain",1970,724,0.15,0.45,0.61,"Spain",0.870132914441274,4.85534166258231,5.58,0.136,0.360213089443351,0.54383478496588,0.0959521255907693,0.079374142,NA,NA,0.0136165,28.39958,412.34,4.85534166258231,0.870132914441274,1,0,0,0,0,0,0,0,0,0,4.74473004458134,4.54402144859506,4.95430390252963,0.850310043831781,0.814340761396963,0.887868082890615,4.85534166258231,1
"Spain",1975,724,0.16,0.44,0.6,"Spain",0.880475398875817,5.4941664889851,6.24,0.173,0.359353123738744,0.53837696407944,0.102269912181816,0.065409675,NA,NA,0.0163887,19.13892,427.87,5.4941664889851,0.880475398875817,0,1,0,0,0,0,0,0,0,0,5.37645447017998,5.14742679718477,5.61567241436589,0.861611293298073,0.824908140574482,0.899947502302226,5.4941664889851,1
"Spain",1980,724,0.18,0.41,0.59,"Spain",0.890774055369967,6.15524872260647,6.91,0.218,0.346974532422919,0.54272604860257,0.110299418974511,0.071902313,NA,NA,0.0305119,27.55184,480.24084,6.15524872260647,0.890774055369967,0,0,1,0,0,0,0,0,0,0,6.0179564491675,5.75256764314515,6.29558869546403,0.870905419561144,0.832498935332149,0.911083747534592,6.15524872260647,1
"Spain",1985,724,0.18,0.36,0.54,"Spain",0.902778818531761,6.83403565628543,7.57,0.268,0.318903438044249,0.563114235954331,0.117982326001419,0.042721434,NA,NA,0.0240416,25.16455,458.84,6.83403565628543,0.902778818531761,0,0,0,1,0,0,0,0,0,0,6.59530806071524,6.30474488239978,6.89926225836099,0.871242808548908,0.832859297542903,0.911395278515322,6.83403565628543,1
"Spain",1990,724,0.2,0.3,0.5,"Spain",0.920774429974435,7.61480453588858,8.27,0.327,0.285608268876189,0.580932926316112,0.1334588048077,0.035050278,NA,NA,0.039994,21.17828,495.49,7.61480453588858,0.920774429974435,0,0,0,0,1,0,0,0,0,0,7.5597733699876,7.2108136202569,7.92562066020195,0.914120117289916,0.87192425879769,0.95835800002442,7.61480453588858,1
"Spain",1995,724,0.22,0.25,0.47,"Spain",0.9354790392359,8.40060177233838,8.98,0.39,0.248068757997089,0.601280539767371,0.15065070223554,0.026891007,NA,NA,0.0437218,16.11898,477.55,8.40060177233838,0.9354790392359,0,0,0,0,0,1,0,0,0,0,7.85515778296794,7.63877203218047,8.07767315680825,0.874739174049882,0.850642765276222,0.899518168909605,8.40060177233838,1
"Spain",2000,724,0.24,0.22,0.46,"Spain",0.948567735521145,9.16316432513426,9.66,0.453,0.212852755318314,0.620819923070885,0.166327321610801,0.02834877,NA,NA,0.0414955,14.13305,491.21,9.16316432513426,0.948567735521145,0,0,0,0,0,0,1,0,0,0,8.68622732656592,8.44623156344579,8.93304245828647,0.899195375420903,0.874351093524409,0.924745596095908,9.16316432513426,1
"Spain",2005,724,0.24,0.21,0.45,"Spain",0.958102965722975,9.77265025037435,10.2,0.507,0.196377328559023,0.637381848351062,0.166240823089915,0.022501488,NA,NA,0.0437992,13.04119,507.61,9.77265025037435,0.958102965722975,0,0,0,0,0,0,0,1,0,0,9.46205030189843,9.21696748883709,9.71364996394842,0.927651990382199,0.903624263611479,0.952318623916512,9.77265025037435,1
"Spain",2010,724,0.25,0.22,0.47,"Spain",0.963835376410272,10.2648467587694,10.65,0.545,0.193735284909876,0.63474412361319,0.171520591476934,0.020799911,NA,NA,0.0377473,12.76349,490.33,10.2648467587694,0.963835376410272,0,0,0,0,0,0,0,0,1,0,9.89967755090165,9.64809229599413,10.1578231846431,0.929547187878089,0.905924159248275,0.953786214520483,10.2648467587694,1
"Spain",2015,724,0.29,0.23,0.51,"Spain",0.95757933271075,10.9834349461923,11.47,0.598,0.194276452762846,0.616949510537137,0.188774036700016,0.017232437,NA,NA,0.0424075,13.10299,504.83,10.9834349461923,0.95757933271075,0,0,0,0,0,0,0,0,0,1,11.0613997017132,10.721382509774,11.412200175632,0.964376608693391,0.934732564060509,0.994960782531122,10.9834349461923,1
"Sri Lanka",1970,144,0.07,0.72,0.78,"Sri Lanka",NA,NA,5.08,0.17,0.50773973973974,0.455279279279279,0.036980980980981,0.18482811,NA,NA,0.0033164,35.14341,353.09,NA,NA,1,0,0,0,0,0,0,0,0,0,3.6098736275126,3.45801349978347,3.76840275708205,0.710605044785945,0.680711318855013,0.741811566354735,3.6098736275126,2
"Sri Lanka",1975,144,0.07,0.65,0.71,"Sri Lanka",NA,NA,5.71,0.212,0.489248328002326,0.471052631578947,0.0396990404187264,0.16033073,NA,NA,0.0265599,30.70121,362.39001,NA,NA,0,1,0,0,0,0,0,0,0,0,4.14159620132731,3.96786383032887,4.3229354202478,0.725323327728075,0.694897343315038,0.757081509675622,4.14159620132731,2
"Sri Lanka",1980,144,0.07,0.6,0.67,"Sri Lanka",NA,NA,6.32,0.25,0.466298673228477,0.490047550959332,0.0436537758121903,0.13222076,NA,NA,0.0199162,37.87589,372,NA,NA,0,0,1,0,0,0,0,0,0,0,4.66362680155806,4.46679374319138,4.86913347574259,0.737915633157922,0.706771161897371,0.770432511984586,4.66362680155806,2
"Sri Lanka",1985,144,0.08,0.56,0.64,"Sri Lanka",NA,NA,6.93,0.288,0.446850588351627,0.50425195293187,0.0488974587165035,0.12242582,NA,NA,0.0272148,37.97093,381.91,NA,NA,0,0,0,1,0,0,0,0,0,0,5.10140358690234,4.89287622518705,5.31881808546366,0.736133273723282,0.706042745337237,0.767506217238624,5.10140358690234,2
"Sri Lanka",1990,144,0.09,0.51,0.6,"Sri Lanka",NA,NA,7.66,0.328,0.41929155439129,0.52593344834948,0.0547749972592306,0.10665136,NA,NA,0.0281168,28.71514,392.14001,NA,NA,0,0,0,0,1,0,0,0,0,0,5.8279445942375,5.59000453460656,6.07601263706177,0.760828276010117,0.729765605040021,0.79321313799762,5.8279445942375,2
"Sri Lanka",1995,144,0.09,0.46,0.55,"Sri Lanka",NA,NA,8.48,0.367,0.395670877058388,0.543792640490999,0.0605364824506124,0.091878166,NA,NA,0.0122718,27.80829,402.70999,NA,NA,0,0,0,0,0,1,0,0,0,0,6.27664978255242,6.14756878579161,6.40844110339505,0.740170964923634,0.724949149267878,0.755712394268284,6.27664978255242,2
"Sri Lanka",2000,144,0.09,0.4,0.49,"Sri Lanka",NA,NA,9.19,0.404,0.366624431691138,0.571093176034668,0.0622823922741937,0.093172531,NA,NA,0.033177,24.26373,292.3,NA,NA,0,0,0,0,0,0,1,0,0,0,6.36061448836281,6.14792704341446,6.5806598523169,0.692123448135235,0.66898009177524,0.716067448565495,6.36061448836281,2
"Sri Lanka",2005,144,0.1,0.38,0.48,"Sri Lanka",NA,NA,9.86,0.443,0.342453124919976,0.589117708818815,0.0684291662612098,0.093166084,NA,NA,0.0020559,23.17034,401.54001,NA,NA,0,0,0,0,0,0,0,1,0,0,7.43384925279004,7.29069400945326,7.57981539775953,0.753940086489862,0.739421299133191,0.768743955148025,7.43384925279004,2
"Sri Lanka",2010,144,0.11,0.38,0.49,"Sri Lanka",NA,NA,10.36,0.481,0.335031285889668,0.591828046414003,0.0731406676963289,0.088186417,NA,NA,0.0171529,23.96374,398.14999,NA,NA,0,0,0,0,0,0,0,0,1,0,7.93190555130803,7.77959097363788,8.08720225627119,0.765627948967957,0.750925769656166,0.780617978404555,7.93190555130803,2
"Sri Lanka",2015,144,0.14,0.37,0.51,"Sri Lanka",NA,NA,10.77,0.519,0.32226401247592,0.584736311009613,0.0929996765144675,0.080025072,NA,NA,0.018665,22.74719,433.92001,NA,NA,0,0,0,0,0,0,0,0,0,1,8.67385804139316,8.53870317334674,8.81115220834548,0.805372148690172,0.792822950171471,0.81811998220478,8.67385804139316,2
"Sudan",1970,729,0.06,0.91,0.97,"Sudan",NA,NA,0.71,0.0149999999999999,0.56470668379462,0.405329129199268,0.0299641870061116,0.72727821,NA,NA,NA,42.20787,486.20001,NA,NA,1,0,0,0,0,0,0,0,0,0,0.274717942047257,0.257037766411141,0.293614237068818,0.386926678939799,0.362025023114283,0.413541178970166,0.274717942047257,3
"Sudan",1975,729,0.06,0.94,1,"Sudan",NA,NA,0.95,0.023,0.570833745588866,0.399500346294647,0.0296659081164869,0.6811026,NA,NA,NA,36.89889,486.20001,NA,NA,0,1,0,0,0,0,0,0,0,0,0.379658415059561,0.35592902408835,0.404969818054958,0.399640436904801,0.374662130619315,0.426284019005219,0.379658415059561,3
"Sudan",1980,729,0.06,0.95,1,"Sudan",NA,NA,1.27,0.0350000000000001,0.574745828268317,0.395900099458504,0.0293540722731794,0.62920719,NA,NA,NA,33.55545,486.20001,NA,NA,0,0,1,0,0,0,0,0,0,0,0.524736651515742,0.493144413594588,0.558352778320869,0.413178465760427,0.388302687869754,0.439647856945566,0.524736651515742,3
"Sudan",1985,729,0.06,0.93,0.99,"Sudan",NA,NA,1.7,0.053,0.573118937341606,0.397704564653791,0.0291764980046025,0.57256569,NA,NA,NA,34.67095,219.3,NA,NA,0,0,0,1,0,0,0,0,0,0,0.610898394321759,0.57708752823003,0.646690198503381,0.359351996659858,0.339463251900018,0.380405999119636,0.610898394321759,3
"Sudan",1990,729,0.06,0.89,0.95,"Sudan",NA,NA,2.25,0.0790000000000001,0.565528264214263,0.405154428715824,0.0293173070699124,0.51465778,NA,NA,NA,34.55108,219.3,NA,NA,0,0,0,0,1,0,0,0,0,0,0.86833337768982,0.822575802631302,0.916636317769456,0.38592594563992,0.365589245613912,0.407393919008647,0.86833337768982,3
"Sudan",1995,729,0.06,0.82,0.88,"Sudan",NA,NA,2.81,0.107,0.548727674264908,0.421318588393696,0.0299537373413954,0.45612438,NA,NA,NA,26.13731,340.81897,NA,NA,0,0,0,0,0,1,0,0,0,0,1.19576904754976,1.1676515772173,1.22456359669008,0.425540586316641,0.415534369116477,0.43578775682921,1.19576904754976,3
"Sudan",2000,729,0.06,0.8,0.85,"Sudan",NA,NA,3.34,0.137,0.539389438467972,0.430406944885069,0.0302036166469587,0.39813194,NA,NA,NA,27.6133,375.815,NA,NA,0,0,0,0,0,0,1,0,0,0,1.57259981702982,1.53894429110627,1.60699136337447,0.470838268571803,0.460761763804274,0.481135138734871,1.57259981702982,3
"Sudan",2005,729,0.06,0.78,0.84,"Sudan",NA,NA,3.8,0.166,0.530956901461933,0.438288715904057,0.0307543826340105,0.34723381,NA,NA,NA,35.00085,382.83499,NA,NA,0,0,0,0,0,0,0,1,0,0,1.92553539677768,1.88730332816431,1.96454195195538,0.506719841257285,0.496658770569554,0.516984724198785,1.92553539677768,3
"Sudan",2010,729,0.06,0.75,0.8,"Sudan",NA,NA,4.25,0.194,0.521484347658098,0.446729401092486,0.0317862512494155,0.30132933,NA,NA,NA,28.82333,379.65332,NA,NA,0,0,0,0,0,0,0,0,1,0,2.28733883811751,2.24421583401691,2.33129045836745,0.538197373674708,0.528050784474567,0.548538931380576,2.28733883811751,3
"Sudan",2015,729,0.06,0.75,0.82,"Sudan",NA,NA,4.98,0.249,0.52423860528066,0.441201359111247,0.0345600356080936,0.2588896,NA,NA,NA,27.51974,384.45999,NA,NA,0,0,0,0,0,0,0,0,0,1,2.8686890786475,2.81584618865964,2.9225236318283,0.576041983664156,0.565430961578241,0.586852134905281,2.8686890786475,3
"Suriname",1970,740,0.08,1.01,1.09,"Suriname",NA,NA,6.79,0.07,0.590358200915702,0.37085914354969,0.0387826555346081,0.19610388,NA,NA,NA,33.45017,340.60999,NA,NA,1,0,0,0,0,0,0,0,0,0,4.61871504236544,4.42309054895316,4.8229916178455,0.680223128477973,0.651412451981319,0.710308043865317,4.61871504236544,2
"Suriname",1975,740,0.08,0.98,1.05,"Suriname",NA,NA,7.18,0.092,0.590295009649848,0.370829886958919,0.0388751033912324,0.16917896,NA,NA,NA,29.24329,332.81,NA,NA,0,1,0,0,0,0,0,0,0,0,4.91878201570354,4.70586131316872,5.1413364967437,0.685067133106342,0.655412439159989,0.716063578933662,4.91878201570354,2
"Suriname",1980,740,0.08,0.71,0.78,"Suriname",NA,NA,7.65,0.115,0.527984560242625,0.428177557209815,0.04383788254756,0.15174514,NA,NA,NA,25.37902,330.35999,NA,NA,0,0,1,0,0,0,0,0,0,0,5.20170466671828,4.97231979361468,5.441671606582,0.679961394342259,0.649976443609763,0.711329621775425,5.20170466671828,2
"Suriname",1985,740,0.08,0.59,0.66,"Suriname",NA,NA,8.14,0.143,0.466487213997308,0.488290713324361,0.0452220726783311,0.11837346,NA,NA,NA,23.51937,332.04001,NA,NA,0,0,0,1,0,0,0,0,0,0,5.62267363119817,5.37369753517243,5.88318537767436,0.690746146338841,0.660159402355335,0.722750046397341,5.62267363119817,2
"Suriname",1990,740,0.08,0.55,0.63,"Suriname",NA,NA,8.59,0.166,0.442699386503068,0.510184049079755,0.0471165644171779,0.097087831,NA,NA,NA,22.72236,309.655,NA,NA,0,0,0,0,1,0,0,0,0,0,5.99981063433669,5.72161957028904,6.29152763578111,0.698464567443153,0.666079111791507,0.732424637459967,5.99981063433669,2
"Suriname",1995,740,0.08,0.56,0.64,"Suriname",NA,NA,8.97,0.187,0.427219468228932,0.521856692203695,0.0509238395673727,0.083060417,NA,NA,NA,24.64203,356.20749,NA,NA,0,0,0,0,0,1,0,0,0,0,6.21219744859721,6.03665419547143,6.3928454224375,0.692552669854761,0.672982630487339,0.712691797373188,6.21219744859721,2
"Suriname",2000,740,0.09,0.52,0.61,"Suriname",NA,NA,9.28,0.206,0.418589879313995,0.524878255346178,0.0565318653398264,0.10401939,NA,NA,NA,19.69501,367.95599,NA,NA,0,0,0,0,0,0,1,0,0,0,6.36014309728545,6.19922766096982,6.52523546967454,0.685360247552312,0.668020222087265,0.703150373887343,6.36014309728545,2
"Suriname",2005,740,0.1,0.49,0.58,"Suriname",NA,NA,9.54,0.228,0.4024,0.5368,0.0608,0.053790588,NA,NA,NA,15.84136,394.51501,NA,NA,0,0,0,0,0,0,0,1,0,0,7.12980793696973,6.93932720648328,7.32551725916356,0.747359322533515,0.727392788939547,0.767873926537061,7.12980793696973,2
"Suriname",2010,740,0.1,0.44,0.54,"Suriname",NA,NA,9.89,0.257,0.380653743823641,0.557202584568605,0.0621436716077537,0.062277946,NA,NA,NA,14.07568,408.73557,NA,NA,0,0,0,0,0,0,0,0,1,0,7.43795994109321,7.25361313732747,7.62699182295936,0.752068750363317,0.733429033096812,0.77118218634574,7.43795994109321,2
"Suriname",2015,740,0.1,0.41,0.51,"Suriname",NA,NA,10.19,0.287,0.358937285378637,0.574191216338334,0.0668714982830291,0.056167297,NA,NA,NA,13.24969,419.2825,NA,NA,0,0,0,0,0,0,0,0,0,1,7.83207636844736,7.64360360909415,8.02519640974177,0.768604157845668,0.750108303149573,0.787556075538937,7.83207636844736,2
"Swaziland",1970,748,0.05,0.94,1,"Swaziland",NA,NA,2.77,0.0289999999999999,0.579443447037702,0.393402154398564,0.0271543985637343,0.48893192,NA,NA,NA,38.70827,488.92,NA,NA,1,0,0,0,0,0,0,0,0,0,1.43490916215537,1.36053053695508,1.51335398045932,0.51801774807053,0.491166258828548,0.546337177061126,1.43490916215537,2
"Swaziland",1975,748,0.06,0.97,1.03,"Swaziland",NA,NA,3.52,0.05,0.586266924564797,0.386653771760155,0.0270793036750484,0.44674961,NA,NA,NA,36.26727,488.92,NA,NA,0,1,0,0,0,0,0,0,0,0,1.88478196190093,1.78849424729567,1.98625354779789,0.535449420994584,0.508094956618088,0.564276576078945,1.88478196190093,2
"Swaziland",1980,748,0.06,1.01,1.06,"Swaziland",NA,NA,4.34,0.0779999999999998,0.594728990551964,0.377921432123322,0.0273495773247141,0.37518959,NA,NA,NA,33.45041,488.92,NA,NA,0,0,1,0,0,0,0,0,0,0,2.47005636467024,2.34793502547331,2.59852950718602,0.569137411214341,0.540998853795694,0.598739517784796,2.47005636467024,2
"Swaziland",1985,748,0.06,1.01,1.07,"Swaziland",NA,NA,5.14,0.11,0.595744680851064,0.37645390070922,0.0278014184397163,0.3276062,NA,NA,NA,33.02802,219.3,NA,NA,0,0,0,1,0,0,0,0,0,0,2.52034300126602,2.39121268313087,2.65644661758552,0.490339105304673,0.46521647531729,0.516818408090569,2.52034300126602,2
"Swaziland",1990,748,0.05,0.97,1.03,"Swaziland",NA,NA,5.99,0.15,0.587954888966399,0.384955237763051,0.0270898732705499,0.266353,NA,NA,NA,32.65158,219.3,NA,NA,0,0,0,0,1,0,0,0,0,0,3.16998344361599,3.00890431069137,3.3396858109092,0.529212594927544,0.502321253871681,0.557543541053288,3.16998344361599,2
"Swaziland",1995,748,0.06,0.95,1.01,"Swaziland",NA,NA,6.76,0.191,0.583811411286117,0.388129759048712,0.0280588296651716,0.22563936,NA,NA,NA,33.70757,350.07501,NA,NA,0,0,0,0,0,1,0,0,0,0,3.90639151596055,3.82356131341096,3.99101607771928,0.577868567449786,0.565615578906946,0.590386993745456,3.90639151596055,2
"Swaziland",2000,748,0.06,0.85,0.9,"Swaziland",NA,NA,7.43,0.229,0.568130418394271,0.402280437240859,0.02958914436487,0.18339302,NA,NA,NA,31.74738,365.36,NA,NA,0,0,0,0,0,0,1,0,0,0,4.60807302235938,4.50836511164134,4.70998609331036,0.620198253345812,0.606778615294932,0.633914682814315,4.60807302235938,2
"Swaziland",2005,748,0.06,0.77,0.82,"Swaziland",0.7319261968,NA,7.87,0.248,0.551777016056287,0.416741836550604,0.0314811473931084,0.16020327,7.20032396102,6.62595282717,NA,32.55536,335.26,5.760259168816,0.7319261968,0,0,0,0,0,0,0,1,0,0,4.94185986487615,4.81942866349234,5.06740126875882,0.62793645042899,0.612379753938035,0.643888344187907,5.760259168816,2
"Swaziland",2010,748,0.05,0.69,0.74,"Swaziland",NA,NA,8.75,0.328,0.521572865574861,0.44800066505944,0.0304264693656996,0.16901711,NA,NA,NA,29.60092,371.87,NA,NA,0,0,0,0,0,0,0,0,1,0,5.66624263435741,5.53891510885582,5.79649714076261,0.647570586783704,0.633018869583523,0.662456816087156,5.66624263435741,2
"Swaziland",2015,748,0.05,0.64,0.69,"Swaziland",NA,NA,9.5,0.411,0.490105390856016,0.478808097657138,0.0310865114868451,0.1158062,NA,NA,NA,27.15093,386.26501,NA,NA,0,0,0,0,0,0,0,0,0,1,6.75978869702168,6.59066638343043,6.933250838377,0.711556704949651,0.693754356150571,0.729815877723894,6.75978869702168,2
"Sweden",1970,752,0.21,0.32,0.53,"Sweden",0.975085627915555,8.95128606426479,9.18,0.396,0.277389219474018,0.586009416499994,0.136601364025989,0.016087557,NA,NA,0.0496441,18.37046,426.84,8.95128606426479,0.975085627915555,1,0,0,0,0,0,0,0,0,0,9.19712728195093,8.80393470003807,9.60788024018855,1.00186571698812,0.959034281049899,1.04661004795082,8.95128606426479,1
"Sweden",1975,752,0.24,0.32,0.56,"Sweden",0.984328017350106,9.50860864760202,9.66,0.454,0.272362238359675,0.576530176359309,0.151107585281015,0.011971706,NA,NA,0.0645629,18.23627,444.48,9.50860864760202,0.984328017350106,0,1,0,0,0,0,0,0,0,0,9.80169446703311,9.37557558930697,10.2471804008109,1.01466816428914,0.970556479224324,1.06078472058084,9.50860864760202,1
"Sweden",1980,752,0.25,0.31,0.56,"Sweden",0.997972923016161,10.1394048978442,10.16,0.512,0.264458534355186,0.572638569727011,0.162902895917803,0.0079552633,NA,NA,0.067468,21.2932,411.55,10.1394048978442,0.997972923016161,0,0,1,0,0,0,0,0,0,0,9.97040110209111,9.51143594091319,10.4515131841423,0.981338691150699,0.93616495481429,1.0286922425337,10.1394048978442,1
"Sweden",1985,752,0.27,0.28,0.55,"Sweden",1.00948104793367,10.7307835395349,10.63,0.571,0.251775130216129,0.575848649943124,0.172376219840747,0.0053177327,NA,NA,0.0507522,19.93317,470.88,10.7307835395349,1.00948104793367,0,0,0,1,0,0,0,0,0,0,10.7468055028946,10.2558914146139,11.2612179524907,1.01098828813684,0.964806341920406,1.05938080456169,10.7307835395349,1
"Sweden",1990,752,0.28,0.28,0.56,"Sweden",1.02222523063842,11.3467000600865,11.1,0.628,0.245402929974999,0.576789177317227,0.177807892707774,0.0037593016,NA,NA,0.054259,9.854445,500.74,11.3467000600865,1.02222523063842,0,0,0,0,1,0,0,0,0,0,11.5995032325003,11.0707854765777,12.1534714519983,1.04500029121624,0.997368060952947,1.09490733801787,11.3467000600865,1
"Sweden",1995,752,0.27,0.3,0.57,"Sweden",1.03287187512339,11.8676978451677,11.49,0.676,0.246318365127554,0.57907018895283,0.174611445919616,0.0029987678,NA,NA,0.0680286,11.66897,526.21,11.8676978451677,1.03287187512339,0,0,0,0,0,1,0,0,0,0,11.5965943290718,11.3017132018969,11.89916941181,1.00927713917074,0.983612985369619,1.03561091486597,11.8676978451677,1
"Sweden",2000,752,0.27,0.29,0.56,"Sweden",1.03901630875937,12.2603924433606,11.8,0.719,0.241499780239595,0.585869969458939,0.172630250301466,0.0025392306,NA,NA,0.0434928,11.2005,512.31,12.2603924433606,1.03901630875937,0,0,0,0,0,0,1,0,0,0,11.9278195779513,11.6369611652,12.2259478109819,1.010832167623,0.986183149593224,1.03609727211711,12.2603924433606,1
"Sweden",2005,752,0.26,0.27,0.53,"Sweden",1.0457794393066,12.6225578324307,12.07,0.755,0.239137656125432,0.588116750819382,0.172745593055186,0.002239619,NA,NA,0.0394884,9.74251,497.58,12.6225578324307,1.0457794393066,0,0,0,0,0,0,0,1,0,0,12.1595906103118,11.8819638367039,12.4437042430352,1.00742258577562,0.984421196081513,1.03096141201617,12.6225578324307,1
"Sweden",2010,752,0.28,0.25,0.53,"Sweden",1.05681387365283,13.0410832008759,12.34,0.787,0.233884288713407,0.584108613872993,0.1820070974136,0.002075292,NA,NA,0.0605873,10.43802,494.59,13.0410832008759,1.05681387365283,0,0,0,0,0,0,0,0,1,0,12.5671772810981,12.2405228495262,12.9025489152746,1.01840982828996,0.99193864258721,1.04558743235613,13.0410832008759,1
"Sweden",2015,752,0.31,0.27,0.58,"Sweden",1.06658913976493,13.6203433147981,12.77,0.816,0.224761104909,0.579257863310016,0.195981031780985,0.002007187,NA,NA,0.0421238,12.22816,509.15,13.6203433147981,1.06658913976493,0,0,0,0,0,0,0,0,0,1,13.3252831388016,12.9197156933202,13.7435818979387,1.0434834094598,1.0117240167048,1.07623977274383,13.6203433147981,1
"Switzerland",1970,756,0.17,0.36,0.54,"Switzerland",NA,NA,10.93,0.552,0.311035108762603,0.576571465620644,0.112393425616754,0.016087557,NA,NA,0.0388837,22.16482,454.10501,NA,NA,1,0,0,0,0,0,0,0,0,0,11.4663702393115,10.9952734459315,11.9576513591501,1.04907321494159,1.0059719529672,1.09402116735133,11.4663702393115,1
"Switzerland",1975,756,0.19,0.35,0.54,"Switzerland",NA,NA,11.18,0.591,0.299853683862746,0.576265319928887,0.123880996208367,0.011971706,NA,NA,0.0463398,21.17837,440.37332,NA,NA,0,1,0,0,0,0,0,0,0,0,11.5480906025673,11.0694106914377,12.0474703019426,1.03292402527435,0.990108290826274,1.07759126135444,11.5480906025673,1
"Switzerland",1980,756,0.21,0.3,0.51,"Switzerland",NA,NA,11.43,0.629,0.279189669395266,0.582667047401485,0.138143283203249,0.0079552633,NA,NA,0.0282184,17.85808,404.12332,NA,NA,0,0,1,0,0,0,0,0,0,0,11.3663682980027,10.8606851474702,11.8955965053397,0.994432921959994,0.950191176506582,1.04073460239192,11.3663682980027,1
"Switzerland",1985,756,0.2,0.26,0.47,"Switzerland",NA,NA,11.69,0.665,0.254805383888605,0.605393181853384,0.139801434258012,0.0053177327,NA,NA,0.0344715,15.73365,478.0975,NA,NA,0,0,0,1,0,0,0,0,0,0,11.9390834034753,11.4620153473656,12.4360078219491,1.02130739122971,0.980497463418789,1.06381589580403,11.9390834034753,1
"Switzerland",1990,756,0.21,0.25,0.46,"Switzerland",NA,NA,11.96,0.703,0.235389294221636,0.618975565177006,0.145635140601357,0.0037593016,NA,NA,0.0370029,14.81125,556.52,NA,NA,0,0,0,0,1,0,0,0,0,0,12.9865436267795,12.4380741261452,13.5591984466261,1.08583140692137,1.03997275302217,1.13371224470118,12.9865436267795,1
"Switzerland",1995,756,0.22,0.26,0.48,"Switzerland",NA,NA,12.22,0.735,0.23295575977773,0.620274987532949,0.146769252689321,0.0029987678,NA,NA,0.0497715,17.05465,553.21,NA,NA,0,0,0,0,0,1,0,0,0,0,12.5828213452764,12.3184980327372,12.8528163568624,1.02969078111918,1.00806039547768,1.05178529925224,12.5828213452764,1
"Switzerland",2000,756,0.23,0.26,0.49,"Switzerland",NA,NA,12.45,0.762,0.232394267933637,0.614620397114432,0.15298533495193,0.0025392306,NA,NA,0.0434435,14.87674,544.22,NA,NA,0,0,0,0,0,0,1,0,0,0,12.8642893711996,12.5997329049796,13.1344007269038,1.03327625471483,1.01202673935579,1.05497194593605,12.8642893711996,1
"Switzerland",2005,756,0.23,0.24,0.47,"Switzerland",NA,NA,12.67,0.785,0.221434934002753,0.620401112100845,0.158163953896402,0.002239619,NA,NA,0.0401571,12.39727,550.35,NA,NA,0,0,0,0,0,0,0,1,0,0,13.223667277485,12.9456459013052,13.5076594554465,1.04369907478177,1.02175579331533,1.06611361132174,13.223667277485,1
"Switzerland",2010,756,0.25,0.22,0.47,"Switzerland",NA,NA,12.88,0.804,0.208942071924806,0.621986105435227,0.169071822639967,0.002075292,NA,NA,0.050042,10.4349,552.37,NA,NA,0,0,0,0,0,0,0,0,1,0,13.5928223897248,13.286216944369,13.9065033554875,1.0553433532395,1.03153858263734,1.07969746548816,13.5928223897248,1
"Switzerland",2015,756,0.27,0.22,0.49,"Switzerland",NA,NA,13.4,0.821,0.20016106156398,0.619870669968028,0.179968268467992,0.002007187,NA,NA,0.0510694,10.03218,543.83,NA,NA,0,0,0,0,0,0,0,0,0,1,14.1894114739521,13.8454060140031,14.5419641557273,1.05891130402628,1.03323925477635,1.08522120565129,14.1894114739521,1
"Syrian Arab Republic",1970,760,0.07,0.98,1.05,"Syrian Arab Republic",NA,NA,2.53,0.0339999999999999,0.590552908726178,0.376441825476429,0.0330052657973922,0.56271076,NA,NA,0.0360996,NA,454.76752,NA,NA,1,0,0,0,0,0,0,0,0,0,1.17836807439416,1.11693554127335,1.24317945614695,0.465758132171606,0.441476498527016,0.491375279109467,1.17836807439416,3
"Syrian Arab Republic",1975,760,0.06,0.99,1.05,"Syrian Arab Republic",NA,NA,3.07,0.0519999999999999,0.591196131793801,0.378048458266177,0.0307554099400217,0.50031616,NA,NA,0.0413064,NA,459.55893,NA,NA,0,1,0,0,0,0,0,0,0,0,1.51096533704608,1.43472575968115,1.59125619258564,0.492171119558983,0.467337381003632,0.518324492698905,1.51096533704608,3
"Syrian Arab Republic",1980,760,0.06,1.01,1.07,"Syrian Arab Republic",NA,NA,3.65,0.0780000000000001,0.596145051365852,0.374452041806561,0.029402906827587,0.44345501,NA,NA,0.0549774,NA,442.97964,NA,NA,0,0,1,0,0,0,0,0,0,0,1.85396355141307,1.76592657493364,1.94638944719281,0.507935219565226,0.483815499981818,0.533257382792552,1.85396355141307,3
