"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4","fit5","lwr5","upr5","hlo"
"Slovakia",1975,703,"Slovakia",NA,0.0405121,27.981,0,1,0,0,0,0,0,0,0,0,"Eastern Europe",451.037036307518,421.547377048926,480.52669556611,456.6309024651,422.350919672149,490.91088525805,433.986135803408,399.001871332677,468.970400274139,473.497664485129,440.698009011834,506.297319958425,462.237836670139,444.591753613012,479.883919727266,491.03
"Slovakia",1980,703,"Slovakia",NA,0.0352948,28.02464,0,0,1,0,0,0,0,0,0,0,"Eastern Europe",444.886276442717,414.931973041707,474.840579843727,454.169570456225,419.304319971191,489.034820941258,416.001946951931,380.92537611067,451.078517793191,474.161714789921,441.369527231897,506.953902347945,461.067233386394,443.358931209795,478.775535562993,518.96002
"Slovakia",1985,703,"Slovakia",NA,0.0402729,26.39354,0,0,0,1,0,0,0,0,0,0,"Eastern Europe",460.819792586536,433.407658491717,488.231926681356,464.709072944361,431.331403373281,498.08674251544,448.965507478853,418.030214690732,479.900800266975,478.04768905599,445.657092854254,510.438285257726,466.42187612754,449.238451932121,483.60530032296,542.37
"Slovakia",1990,703,"Slovakia",NA,0.045251,22.25038,0,0,0,0,1,0,0,0,0,0,"Eastern Europe",457.426637829484,434.44938713453,480.403888524437,454.856750568512,423.465491156553,486.24800998047,437.803899105813,414.638377563761,460.969420647864,489.076623443871,457.38058842457,520.772658463171,478.473996726886,462.14044278392,494.807550669852,542.17499
"Slovakia",1995,703,"Slovakia",524.26,0.041742,20.01675,0,0,0,0,0,1,0,0,0,0,"Eastern Europe",493.163481176172,473.52104723522,512.805915117125,492.958431764512,463.234632232214,522.682231296809,459.639723667965,441.861789705845,477.417657630085,495.957955874549,464.56757242105,527.348339328048,483.720084777236,467.751565213696,499.688604340775,524.26
"Slovakia",2000,703,"Slovakia",496.44,0.0407808,18.49243,0,0,0,0,0,0,1,0,0,0,"Eastern Europe",481.564098117484,463.186975682332,499.941220552635,496.78928900105,467.322332561887,526.256245440212,454.881535387084,439.696234355279,470.066836418889,500.437511168664,469.141107019149,531.73391531818,487.589891152924,471.738499373975,503.441282931873,496.44
"Slovakia",2005,703,"Slovakia",499.59,0.0370915,16.47758,0,0,0,0,0,0,0,1,0,0,"Eastern Europe",492.756915272555,474.857004191523,510.656826353586,506.420903998189,477.108035884466,535.733772111913,458.637140887051,444.963111109837,472.311170664265,506.723986450845,475.421691308107,538.026281593583,492.216250341358,476.313318341321,508.119182341396,499.59
"Slovakia",2010,703,"Slovakia",506.72,0.0406095,15.1084,0,0,0,0,0,0,0,0,1,0,"Eastern Europe",498.493545543653,480.52115680407,516.465934283235,509.889757694429,480.526896394767,539.252618994091,463.285304759284,449.351662455949,477.218947062619,510.08576638623,478.764363563267,541.407169209193,496.577539774874,480.738615849803,512.416463699945,506.72
"Slovakia",2015,703,"Slovakia",495.32,0.0426912,15.33577,0,0,0,0,0,0,0,0,0,1,"Eastern Europe",507.787399253207,489.346168979793,526.22862952662,516.27161754182,486.837939190361,545.705295893278,471.318427966924,456.514632416183,486.122223517665,509.124780119714,477.810471925346,540.439088314082,496.391988411284,480.584914585845,512.199062236723,495.32
"Slovenia",1970,705,"Slovenia",NA,0.0213403,24.05337,1,0,0,0,0,0,0,0,0,0,"Southern Europe",439.884080590848,410.339957906078,469.428203275619,464.048323150434,430.898865221373,497.197781079494,457.053070207123,420.38836200297,493.717778411275,482.22455035823,451.186797693329,513.26230302313,447.779464235119,431.292161045146,464.266767425091,412.34
"Slovenia",1975,705,"Slovenia",NA,0.0250327,19.13892,0,1,0,0,0,0,0,0,0,0,"Southern Europe",447.887539032314,418.809371118826,476.965706945802,469.454849690051,436.055744386232,502.85395499387,474.069589764002,438.210721970469,509.928457557535,495.640843795281,465.619921782161,525.661765808401,461.628144221829,446.418206712152,476.838081731506,427.87
"Slovenia",1980,705,"Slovenia",NA,0.0305119,17.94964,0,0,1,0,0,0,0,0,0,0,"Southern Europe",446.877730776843,417.689897652906,476.065563900781,465.516196809358,432.654794549659,498.377599069057,462.287043028135,426.969497099275,497.604588956996,498.194819900816,468.747435050326,527.642204751306,465.906094183683,451.3083402424,480.503848124965,480.24084
"Slovenia",1985,705,"Slovenia",NA,0.0269645,17.73649,0,0,0,1,0,0,0,0,0,0,"Southern Europe",457.757669236634,431.297116759714,484.218221713554,477.071706056266,445.347875934209,508.795536178323,488.298179346863,457.008465924081,519.587892769645,499.336784603847,469.575681558445,529.097887649249,465.757560989517,450.874261540917,480.640860438117,458.84
"Slovenia",1990,705,"Slovenia",458.32,0.0404316,16.63844,0,0,0,0,1,0,0,0,0,0,"Southern Europe",449.60682072765,428.970781777838,470.242859677461,464.554312759624,436.263335079209,492.84529044004,463.482765242572,440.292884835199,486.672645649946,500.424677784748,471.64601166221,529.203343907286,471.406385045998,457.254625825341,485.558144266656,458.32
"Slovenia",1995,705,"Slovenia",528.01,0.0492384,14.23363,0,0,0,0,0,1,0,0,0,0,"Southern Europe",488.520841661356,469.864245151777,507.177438170934,500.491912094296,472.867395140668,528.116429047925,486.695679313483,468.02146067342,505.369897953546,505.932297426363,477.357409716527,534.507185136198,479.597499714437,465.216870364302,493.978129064571,528.01
"Slovenia",2000,705,"Slovenia",508.07,0.0568467,13.31021,0,0,0,0,0,0,1,0,0,0,"Southern Europe",477.550703985854,459.480640639476,495.620767332232,502.549869322482,475.146316594884,529.95342205008,479.571640398865,462.590386577179,496.552894220552,507.408681844227,478.730452341227,536.086911347227,483.596857038853,468.487095223929,498.706618853778,508.07
"Slovenia",2005,705,"Slovenia",493.62,0.0538755,16.5132,0,0,0,0,0,0,0,1,0,0,"Southern Europe",477.446030553218,460.506408981116,494.38565212532,510.115932547513,483.147284801576,537.08458029345,459.272397341062,445.462219020789,473.082575661335,498.749922328378,470.161303349364,527.338541307392,474.456883441074,459.545131894057,489.36863498809,493.62
"Slovenia",2010,705,"Slovenia",506.99,0.0550197,16.82795,0,0,0,0,0,0,0,0,1,0,"Southern Europe",478.944049418691,461.347646229912,496.540452607469,513.389451191637,486.178684525622,540.600217857651,456.0333024472,441.419575965801,470.6470289286,497.682095144138,469.059670527113,526.304519761163,473.848926191574,458.777637285617,488.920215097532,506.99
"Slovenia",2015,705,"Slovenia",518.04,0.0485554,15.35309,0,0,0,0,0,0,0,0,0,1,"Southern Europe",490.033039128774,472.49811764882,507.567960608728,521.94852208445,494.737476710568,549.159567458331,471.517877012896,456.403066101739,486.632687924054,502.852325472152,474.296533350742,531.408117593562,476.474861154635,462.109754463179,490.839967846091,518.04
"Somalia",1970,706,"Somalia",NA,0.0123099,45.01752,1,0,0,0,0,0,0,0,0,0,"Eastern Africa",327.187886569509,294.455731195103,359.920041943915,NA,NA,NA,359.838165593834,321.42688535118,398.249445836489,NA,NA,NA,NA,NA,NA,486.20001
"Somalia",1975,706,"Somalia",NA,0.0333002,37.86176,0,1,0,0,0,0,0,0,0,0,"Eastern Africa",344.048658867486,311.750224598172,376.347093136801,NA,NA,NA,388.026269642708,352.163307723706,423.88923156171,NA,NA,NA,NA,NA,NA,486.20001
"Somalia",1980,706,"Somalia",NA,0.0430246,31.1905,0,0,1,0,0,0,0,0,0,0,"Eastern Africa",356.045401759437,323.052260042532,389.038543476341,NA,NA,NA,401.754504513972,366.459200634775,437.04980839317,NA,NA,NA,NA,NA,NA,486.20001
"Somalia",1985,706,"Somalia",NA,0.0444873,40.65769,0,0,0,1,0,0,0,0,0,0,"Eastern Africa",346.802310584721,317.609330292954,375.995290876488,NA,NA,NA,383.313386452617,350.328029444965,416.298743460269,NA,NA,NA,NA,NA,NA,219.3
"Somalia",1990,706,"Somalia",NA,0.0588952,39.37155,0,0,0,0,1,0,0,0,0,0,"Eastern Africa",339.278577499817,313.792606808223,364.764548191411,NA,NA,NA,359.411148490937,332.297790159601,386.524506822274,NA,NA,NA,NA,NA,NA,219.3
"Somalia",1995,706,"Somalia",NA,0.0370119,42.22547,0,0,0,0,0,1,0,0,0,0,"Eastern Africa",359.661607706439,338.874366271817,380.448849141062,NA,NA,NA,356.88394085854,336.60268668148,377.1651950356,NA,NA,NA,NA,NA,NA,384.806
"Somalia",2000,706,"Somalia",NA,0.0365033,45.18078,0,0,0,0,0,0,1,0,0,0,"Eastern Africa",338.325801837515,319.375600490844,357.276003184186,NA,NA,NA,331.466328363685,312.966187618232,349.966469109139,NA,NA,NA,NA,NA,NA,336.33801
"Somalia",2005,706,"Somalia",NA,0.0392681,35.51919,0,0,0,0,0,0,0,1,0,0,"Eastern Africa",367.782403444434,348.215367860552,387.349439028317,NA,NA,NA,370.831952413961,356.207370398391,385.45653442953,NA,NA,NA,NA,NA,NA,348.492
"Somalia",2010,706,"Somalia",NA,0.0408036,43.33098,0,0,0,0,0,0,0,0,1,0,"Eastern Africa",352.902411730978,332.768506046724,373.036317415232,NA,NA,NA,333.000115774755,313.175360083831,352.82487146568,NA,NA,NA,NA,NA,NA,358.16333
"Somalia",2015,706,"Somalia",NA,0.0418397,39.47898,0,0,0,0,0,0,0,0,0,1,"Eastern Africa",370.918654063845,349.868900313388,391.968407814302,NA,NA,NA,359.816538962486,339.516298699468,380.116779225504,NA,NA,NA,NA,NA,NA,385.15424
"South Africa",1970,710,"South Africa",NA,0.0418744,39.90764,1,0,0,0,0,0,0,0,0,0,"Southern Africa",295.565700997385,258.898274993563,332.233127001206,287.446306172385,252.794040999085,322.098571345685,384.837464310878,347.455585098712,422.219343523044,320.591889582875,288.734012412943,352.449766752806,306.668011598798,280.01164606178,333.324377135816,488.92001
"South Africa",1975,710,"South Africa",NA,0.0495445,28.57705,0,1,0,0,0,0,0,0,0,0,"Southern Africa",318.566721426405,281.637158222316,355.496284630493,294.513579841618,257.681176957985,331.34598272525,431.664731697753,396.50318509785,466.826278297656,351.651384484512,319.962606348004,383.340162621019,338.426722151087,312.661908384464,364.19153591771,488.92001
"South Africa",1980,710,"South Africa",NA,0.061365,38.56178,0,0,1,0,0,0,0,0,0,0,"Southern Africa",294.455861628718,258.759846263675,330.151876993761,285.282728604125,250.911826165831,319.653631042418,368.597571172875,331.100345815426,406.094796530325,321.474496433842,289.705453595901,353.243539271783,314.194690487292,288.777992415214,339.611388559371,488.92001
"South Africa",1985,710,"South Africa",NA,0.0510249,40.30844,0,0,0,1,0,0,0,0,0,0,"Southern Africa",299.486163484492,265.429065664256,333.543261304728,297.339815058685,264.306045478122,330.373584639247,385.237254797636,351.843182409248,418.631327186023,318.069929080977,286.285693677093,349.854164484861,307.448457061273,281.439394970378,333.457519152168,219.3
"South Africa",1990,710,"South Africa",NA,0.0563881,31.96907,0,0,0,0,1,0,0,0,0,0,"Southern Africa",305.39744047328,274.954308554303,335.840572392256,288.974511207623,257.354695132987,320.594327282258,393.466526683109,368.360349543042,418.572703823176,340.972474583401,309.623639288784,372.321309878019,330.766034591875,305.582786526254,355.949282657497,219.3
"South Africa",1995,710,"South Africa",349.88,0.0572549,38.91873,0,0,0,0,0,1,0,0,0,0,"Southern Africa",321.958739391569,294.295271000265,349.622207782873,322.87799763287,292.960913094396,352.795082171344,373.114592121232,351.809266522848,394.419917719616,321.080403465498,289.407226701576,352.75358022942,312.412492636456,286.860339763461,337.96464550945,349.88
"South Africa",2000,710,"South Africa",298.71,0.0512061,35.99921,0,0,0,0,0,0,1,0,0,0,"Southern Africa",312.266711811977,285.681709338042,338.851714285911,328.146638586045,298.674233169465,357.619044002626,374.555179311909,357.656122671184,391.454235952634,330.295710530506,298.973869412972,361.61755164804,318.974038153252,293.406322601363,344.54175370514,298.71
"South Africa",2005,710,"South Africa",306.68,0.0317008,32.78432,0,0,0,0,0,0,0,1,0,0,"Southern Africa",322.498084194623,293.844301977497,351.151866411749,341.084106894598,310.88261742331,371.285596365886,383.097397330016,368.761175839203,397.433618820828,342.383667164873,310.224334229611,374.543000100136,323.603940035683,296.044023430569,351.163856640797,306.68
"South Africa",2010,710,"South Africa",349.84,0.0602326,31.96841,0,0,0,0,0,0,0,0,1,0,"Southern Africa",332.708776840351,306.023007461136,359.394546219566,339.823414759893,310.411214899307,369.235614620479,386.383119504413,368.309035608165,404.457203400661,340.393590878474,308.959803561772,371.827378195176,331.544647615258,306.501502991953,356.587792238563,349.84
"South Africa",2015,710,"South Africa",374.06,0.0604277,30.3322,0,0,0,0,0,0,0,0,0,1,"Southern Africa",345.666824221358,318.850130378826,372.483518063889,347.237842126592,317.644414289917,376.831269963268,402.929892833482,383.310812458674,422.548973208289,345.016627960651,313.472718221546,376.560537699756,335.946419363015,310.877462995874,361.015375730155,374.06
"South Sudan",1970,728,"South Sudan",NA,0.0393853,36.89583,1,0,0,0,0,0,0,0,0,0,"Northern Africa",334.165251072372,297.123462369195,371.20703977555,NA,NA,NA,398.623410303971,361.716059275395,435.530761332546,NA,NA,NA,NA,NA,NA,486.20001
"South Sudan",1975,728,"South Sudan",NA,0.0599398,34.83784,0,1,0,0,0,0,0,0,0,0,"Northern Africa",339.729812159295,303.074345250536,376.385279068055,NA,NA,NA,403.256010244784,366.838179111674,439.673841377895,NA,NA,NA,NA,NA,NA,486.20001
"South Sudan",1980,728,"South Sudan",NA,0.0522127,32.10548,0,0,1,0,0,0,0,0,0,0,"Northern Africa",339.105602850283,302.600649353968,375.610556346598,NA,NA,NA,397.968123321295,362.181054939915,433.755191702675,NA,NA,NA,NA,NA,NA,486.20001
"South Sudan",1985,728,"South Sudan",NA,0.0508133,29.85613,0,0,0,1,0,0,0,0,0,0,"Northern Africa",354.946545160314,320.456570954644,389.436519365985,NA,NA,NA,433.482075353355,401.77005752336,465.19409318335,NA,NA,NA,NA,NA,NA,219.3
"South Sudan",1990,728,"South Sudan",NA,0.0450366,28.26744,0,0,0,0,1,0,0,0,0,0,"Northern Africa",343.49643603003,312.487150039746,374.505722020315,NA,NA,NA,410.014882196561,386.375597460033,433.65416693309,NA,NA,NA,NA,NA,NA,219.3
"South Sudan",1995,728,"South Sudan",NA,0.0400918,26.13731,0,0,0,0,0,1,0,0,0,0,"Northern Africa",378.679377163419,349.571055656141,407.787698670696,NA,NA,NA,431.304469906575,413.669232816691,448.939706996459,NA,NA,NA,NA,NA,NA,340.81897
"South Sudan",2000,728,"South Sudan",NA,0.0400722,25.54409,0,0,0,0,0,0,1,0,0,0,"Northern Africa",365.249026172979,337.50262741774,392.995424928217,NA,NA,NA,422.29256107029,407.600726462922,436.984395677657,NA,NA,NA,NA,NA,NA,375.815
"South Sudan",2005,728,"South Sudan",NA,0.0442333,26.14481,0,0,0,0,0,0,0,1,0,0,"Northern Africa",372.482373189783,345.661033412493,399.303712967073,NA,NA,NA,414.346979586172,401.381496354303,427.31246281804,NA,NA,NA,NA,NA,NA,382.83499
"South Sudan",2010,728,"South Sudan",NA,0.0087869,49.89984,0,0,0,0,0,0,0,0,1,0,"Northern Africa",314.172155482208,278.463309175534,349.881001788883,NA,NA,NA,301.14834349364,276.586349591054,325.710337396226,NA,NA,NA,NA,NA,NA,379.65332
"South Sudan",2015,728,"South Sudan",NA,0.0133952,46.75029,0,0,0,0,0,0,0,0,0,1,"Northern Africa",331.457973230604,297.571247144043,365.344699317164,NA,NA,NA,324.891987954664,300.78896028488,348.995015624447,NA,NA,NA,NA,NA,NA,384.45999
"Spain",1970,724,"Spain",NA,0.0136165,28.39958,1,0,0,0,0,0,0,0,0,0,"Southern Europe",428.581016651316,398.379898943725,458.782134358906,454.352378766467,421.023133758235,487.6816237747,436.620024020036,399.442027206302,473.79802083377,460.778557542678,428.696498713704,492.860616371651,434.631165777683,415.953055188335,453.30927636703,412.34
"Spain",1975,724,"Spain",NA,0.0163887,19.13892,0,1,0,0,0,0,0,0,0,0,"Southern Europe",445.921491103523,416.137109732738,475.705872474307,461.537661846329,428.237147528567,494.838176164091,473.657731611275,436.867744357627,510.447718864924,486.692164257783,456.691110573892,516.693217941673,459.881461793074,443.49921180875,476.263711777397,427.87
"Spain",1980,724,"Spain",NA,0.0305119,27.55184,0,0,1,0,0,0,0,0,0,0,"Southern Europe",425.786803240736,395.761199444898,455.812407036574,452.473412395084,419.080864411102,485.865960379067,417.95682073857,382.753016467104,453.160625010035,460.636814343476,429.853578257458,491.420050429494,440.305383257191,423.508054843008,457.102711671374,480.24084
"Spain",1985,724,"Spain",NA,0.0240416,25.16455,0,0,0,1,0,0,0,0,0,0,"Southern Europe",440.777367701285,413.764760451742,467.789974950828,465.364135689848,433.5819081906,497.146363189096,453.865985016588,422.513766012267,485.218204020908,468.4024157911,438.019906957179,498.78492462502,445.362762560333,428.873562004175,461.851963116491,458.84
"Spain",1990,724,"Spain",495.49,0.039994,21.17828,0,0,0,0,1,0,0,0,0,0,"Southern Europe",439.535675649695,418.677021631961,460.394329667429,453.468666914974,425.05232398085,481.885009849099,442.502956016748,419.400101687635,465.605810345862,477.327431675012,448.253239083012,506.401624267012,459.214157344129,444.413908868781,474.014405819477,495.49
"Spain",1995,724,"Spain",477.55,0.0437218,16.11898,0,0,0,0,0,1,0,0,0,0,"Southern Europe",483.124998619217,464.747911144115,501.502086094318,491.30965458265,463.869941198164,518.749367967136,477.728786093761,459.512844668948,495.944727518574,491.150253712507,462.574461340225,519.72604608479,473.456179457109,459.283067568332,487.629291345885,477.55
"Spain",2000,724,"Spain",491.21,0.0414955,14.13305,0,0,0,0,0,0,1,0,0,0,"Southern Europe",472.25178465133,455.125280518812,489.378288783848,495.540577060647,468.354713713554,522.72644040774,475.041422616018,459.055775876238,491.027069355798,497.133491253936,468.575789013778,525.691193494094,478.301060780925,464.216018789271,492.386102772579,491.21
"Spain",2005,724,"Spain",507.61,0.0437992,13.04119,0,0,0,0,0,0,0,1,0,0,"Southern Europe",482.780370706044,466.393987230714,499.166754181374,503.745822969474,476.803010343223,530.688635595724,474.821431368592,460.835918964814,488.80694377237,499.890156262696,471.281446105472,528.498866419919,481.677607012037,467.527613634134,495.82760038994,507.61
"Spain",2010,724,"Spain",490.33,0.0377473,12.76349,0,0,0,0,0,0,0,0,1,0,"Southern Europe",483.942959115443,467.27426232633,500.611655904557,508.540697166281,481.452471315798,535.628923016763,473.974614207547,459.611477115094,488.3377513,501.594003201047,472.928282502325,530.259723899769,481.195091263242,467.015671435722,495.374511090761,490.33
"Spain",2015,724,"Spain",504.83,0.0424075,13.10299,0,0,0,0,0,0,0,0,0,1,"Southern Europe",493.576993753324,476.572818612292,510.581168894356,514.414581305978,487.324382575422,541.504780036533,481.612926854736,466.764430595435,496.461423114036,499.924663894808,471.324994631945,528.524333157672,481.23162109038,467.108347226689,495.354894954072,504.83
"Sri Lanka",1970,144,"Sri Lanka",NA,0.0033164,35.14341,1,0,0,0,0,0,0,0,0,0,"Southern Asia",340.098724649336,304.4270297911,375.770419507571,252.726641125878,185.064608981902,320.388673269854,404.99519689748,366.587334570675,443.403059224286,265.874808815639,194.653858724572,337.095758906707,344.554136293519,317.427399201888,371.68087338515,353.09
"Sri Lanka",1975,144,"Sri Lanka",NA,0.0265599,30.70121,0,1,0,0,0,0,0,0,0,0,"Southern Asia",351.51173108648,317.123637867037,385.899824305923,254.421727961489,187.390787442991,321.452668479988,420.763037966224,385.167313702849,456.358762229599,274.994833728819,204.815011144843,345.174656312796,361.094403199501,336.000693868056,386.188112530945,362.39001
"Sri Lanka",1980,144,"Sri Lanka",NA,0.0199162,37.87589,0,0,1,0,0,0,0,0,0,0,"Southern Asia",329.373438442744,294.475728869936,364.271148015552,249.572982624954,181.550790351795,317.595174898113,369.789202447726,333.214009089014,406.364395806438,255.597481731713,184.540020605338,326.654942858089,340.623291250993,314.612933293263,366.633649208723,372
"Sri Lanka",1985,144,"Sri Lanka",NA,0.0272148,37.97093,0,0,0,1,0,0,0,0,0,0,"Southern Asia",342.043332568472,309.10540866405,374.981256472893,259.052423446227,191.711383078812,326.393463813643,394.894302366214,362.603121779544,427.185482952885,254.224692688168,183.218595733501,325.230789642834,341.8447213897,316.058344559818,367.631098219583,381.91
"Sri Lanka",1990,144,"Sri Lanka",NA,0.0281168,28.71514,0,0,0,0,1,0,0,0,0,0,"Southern Asia",348.952812477676,319.375613013667,378.530011941686,251.833991511765,186.197164343622,317.470818679908,407.14182468305,383.098716157186,431.184933208914,280.406969103404,210.358923656692,350.455014550117,366.704124343773,341.674352077408,391.733896610139,392.14001
"Sri Lanka",1995,144,"Sri Lanka",NA,0.0122718,27.80829,0,0,0,0,0,1,0,0,0,0,"Southern Asia",378.969645094701,350.242413038201,407.696877151201,291.674714055926,226.181328725423,357.168099386429,422.264569375375,401.467688780809,443.061449969941,285.379155135149,215.033267350942,355.725042919357,365.920124466955,339.891882095569,391.948366838342,402.70999
"Sri Lanka",2000,144,"Sri Lanka",292.3,0.033177,24.26373,0,0,0,0,0,0,1,0,0,0,"Southern Asia",376.781092191618,350.390150744251,403.172033638986,292.3,228.331869663326,356.268130336674,427.875031565797,412.864894497411,442.885168634184,292.300000000001,222.378529113616,362.221470886385,379.594669279289,354.441536560789,404.747801997789,292.3
"Sri Lanka",2005,144,"Sri Lanka",NA,0.0020559,23.17034,0,0,0,0,0,0,0,1,0,0,"Southern Asia",379.710683589385,350.28425912539,409.137108053379,306.551427463877,240.773592051348,372.329262876406,426.069522109338,405.120892888649,447.018151330028,300.110254684404,229.288823667303,370.931685701504,376.221186539349,348.559964552515,403.882408526183,401.54001
"Sri Lanka",2010,144,"Sri Lanka",NA,0.0171529,23.96374,0,0,0,0,0,0,0,0,1,0,"Southern Asia",383.330879064799,355.879766891864,410.781991237735,307.123708500505,241.895272770947,372.352144230063,421.285461445856,404.147455666166,438.423467225546,295.57365487139,225.416338861331,365.730970881448,377.156511396121,351.260488509336,403.052534282907,398.14999
"Sri Lanka",2015,144,"Sri Lanka",NA,0.018665,22.74719,0,0,0,0,0,0,0,0,0,1,"Southern Asia",395.666703674202,368.047546793483,423.285860554921,314.144245598421,249.008236283091,379.280254913751,435.957552289344,418.601038042029,453.314066536658,298.804453001734,228.665490973985,368.943415029484,380.705539707116,354.779967079008,406.631112335225,433.92001
"Sudan",1970,729,"Sudan",NA,NA,42.20787,1,0,0,0,0,0,0,0,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.20001
"Sudan",1975,729,"Sudan",NA,NA,36.89889,0,1,0,0,0,0,0,0,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.20001
"Sudan",1980,729,"Sudan",NA,NA,33.55545,0,0,1,0,0,0,0,0,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.20001
"Sudan",1985,729,"Sudan",NA,NA,34.67095,0,0,0,1,0,0,0,0,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.3
"Sudan",1990,729,"Sudan",NA,NA,34.55108,0,0,0,0,1,0,0,0,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.3
"Sudan",1995,729,"Sudan",NA,NA,26.13731,0,0,0,0,0,1,0,0,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.81897
"Sudan",2000,729,"Sudan",NA,NA,27.6133,0,0,0,0,0,0,1,0,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.815
"Sudan",2005,729,"Sudan",NA,NA,35.00085,0,0,0,0,0,0,0,1,0,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.83499
"Sudan",2010,729,"Sudan",NA,NA,28.82333,0,0,0,0,0,0,0,0,1,0,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.65332
"Sudan",2015,729,"Sudan",NA,NA,27.51974,0,0,0,0,0,0,0,0,0,1,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.45999
"Suriname",1970,740,"Suriname",NA,NA,33.45017,1,0,0,0,0,0,0,0,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.60999
"Suriname",1975,740,"Suriname",NA,NA,29.24329,0,1,0,0,0,0,0,0,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.81
"Suriname",1980,740,"Suriname",NA,NA,25.37902,0,0,1,0,0,0,0,0,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.35999
"Suriname",1985,740,"Suriname",NA,NA,23.51937,0,0,0,1,0,0,0,0,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.04001
"Suriname",1990,740,"Suriname",NA,NA,22.72236,0,0,0,0,1,0,0,0,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.655
"Suriname",1995,740,"Suriname",NA,NA,24.64203,0,0,0,0,0,1,0,0,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.20749
"Suriname",2000,740,"Suriname",NA,NA,19.69501,0,0,0,0,0,0,1,0,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.95599
"Suriname",2005,740,"Suriname",NA,NA,15.84136,0,0,0,0,0,0,0,1,0,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.51501
"Suriname",2010,740,"Suriname",NA,NA,14.07568,0,0,0,0,0,0,0,0,1,0,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.73557
"Suriname",2015,740,"Suriname",NA,NA,13.24969,0,0,0,0,0,0,0,0,0,1,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.2825
"Swaziland",1970,748,"Swaziland",NA,NA,38.70827,1,0,0,0,0,0,0,0,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.92
"Swaziland",1975,748,"Swaziland",NA,NA,36.26727,0,1,0,0,0,0,0,0,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.92
"Swaziland",1980,748,"Swaziland",488.92,NA,33.45041,0,0,1,0,0,0,0,0,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.92
"Swaziland",1985,748,"Swaziland",NA,NA,33.02802,0,0,0,1,0,0,0,0,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.3
"Swaziland",1990,748,"Swaziland",NA,NA,32.65158,0,0,0,0,1,0,0,0,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.3
"Swaziland",1995,748,"Swaziland",NA,NA,33.70757,0,0,0,0,0,1,0,0,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.07501
