"cc","iso","year","prop_19","prop_20_64","prop_65","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit3","lwr3","upr3","qamys_pred","plot"
"Bahamas",44,1985,0.458457605453771,0.49936088623775,0.0421815083084789,NA,NA,10.9,61.7,5.6372943,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,10.4118564993407,10.000159578214,10.8405025854823,10.4118564993407,1
"Bahamas",44,1990,0.429407176287051,0.527301092043682,0.0432917316692668,NA,NA,11.51,69.1,5.0533118,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,11.1780779211846,10.7357313513901,11.6386505886155,11.1780779211846,1
"Bahamas",44,1995,0.404855408782578,0.548732595501606,0.0464119957158158,NA,NA,11.98,75,4.5577283,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,11.3616712697219,11.1604329509207,11.5665381987332,11.3616712697219,1
"Bahamas",44,2000,0.38683680322364,0.559771658831431,0.0533915379449295,NA,NA,12.35,79.9,4.1488709,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,11.9539581451364,11.7267900620571,12.1855268645107,11.9539581451364,1
"Bahamas",44,2005,0.347812879708384,0.589914945321993,0.0622721749696233,NA,NA,12.64,84,3.7560799,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,12.444197887267,12.1917884599155,12.701833005601,12.444197887267,1
"Bahamas",44,2010,0.315687361419069,0.614745011086474,0.0695676274944568,NA,NA,12.91,87.9,3.403383,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,12.9112117159446,12.6314357118315,13.1971845304807,12.9112117159446,1
"Bahamas",44,2015,0.28593588417787,0.631075491209928,0.0829886246122027,NA,NA,12.94,90.7,3.0730619,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,13.0542691944298,12.7571728534893,13.3582844849537,13.0542691944298,1
"Bahrain",48,1970,0.551384326607227,0.421398404504927,0.0272172688878461,NA,NA,2.58,7.60000000000001,44.260014,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.19934141069777,1.13908427773732,1.26278612349193,1.19934141069777,2
"Bahrain",48,1975,0.515935508061492,0.459317585301837,0.0247469066366704,NA,NA,3.43,11,33.581001,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.84204489916843,1.75820738738223,1.92988007837029,1.84204489916843,2
"Bahrain",48,1980,0.444722222222222,0.534444444444444,0.0208333333333333,NA,NA,4.37,15.5,30.24649,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.4989430357523,2.39388335318309,2.60861344293635,2.4989430357523,2
"Bahrain",48,1985,0.407584068685905,0.566181731457191,0.0262341998569044,NA,NA,5,19.2,21.165058,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,3.11642479848383,2.98593928322286,3.25261252938882,3.11642479848383,2
"Bahrain",48,1990,0.402298850574713,0.575922565033273,0.0217785843920145,NA,NA,5.92,24,15.986168,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4.02259290366601,3.85562895613417,4.19678704894058,4.02259290366601,2
"Bahrain",48,1995,0.376153300212917,0.599893541518808,0.0239531582682754,NA,NA,6.78,28.9,13.796916,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,4.68010445360285,4.59220342354319,4.76968802913641,4.68010445360285,2
"Bahrain",48,2000,0.376509661835749,0.598882850241546,0.0246074879227053,NA,NA,7.56,33.8,13.451263,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,5.43205263544924,5.3382982676693,5.52745357317284,5.43205263544924,2
"Bahrain",48,2005,0.334414456156608,0.642534460789992,0.0230510830533997,NA,NA,8.29,38.5,9.0849609,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.4174935334758,6.30439725487395,6.53261867664891,6.4174935334758,2
"Bahrain",48,2010,0.257806941260179,0.721796189422089,0.0203968693177326,NA,NA,8.9,42.7,9.0225983,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.07342283771994,6.95389038159019,7.19500997220734,7.07342283771994,2
"Bahrain",48,2015,0.262755102040816,0.71399416909621,0.0232507288629738,NA,NA,9.39,45.8,2.6884129,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.09162496813755,7.940665238664,8.24545458813511,8.09162496813755,2
"Bangladesh",50,1970,0.540963923952362,0.431588947972826,0.0274471280748116,NA,NA,2.06,4.50000000000001,74.84623,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.667322577305745,0.627899334180714,0.709221045381481,0.667322577305745,3
"Bangladesh",50,1975,0.544077388177087,0.425705132972342,0.0302174788505712,NA,NA,2.25,5.3,72.294495,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.736096261193871,0.693881189521817,0.780879657678858,0.736096261193871,3
"Bangladesh",50,1980,0.558851602933029,0.410633888548337,0.0305145085186336,NA,NA,2.5,6,70.772766,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.820423784890508,0.774464873065917,0.869110027094512,0.820423784890508,3
"Bangladesh",50,1985,0.55134955688036,0.418710188260042,0.0299402548595973,NA,NA,2.84,7.19999999999999,66.798561,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.960629495153552,0.908334365612404,1.01593538887721,0.960629495153552,3
"Bangladesh",50,1990,0.531638206077794,0.437222339550916,0.03113945437129,NA,NA,3.16,8.40000000000001,64.680695,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.10606127006264,1.04725841083158,1.16816587050483,1.10606127006264,3
"Bangladesh",50,1995,0.510656213509008,0.455745918071183,0.0335978684198093,NA,NA,3.54,10.1,60.571301,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.2680604841643,1.22713589802568,1.31034989204216,1.2680604841643,3
"Bangladesh",50,2000,0.482535937065891,0.479253742136091,0.0382103207980179,NA,NA,4.01,12.1,52.5145,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.61007408314526,1.56557527542056,1.65583769360415,1.61007408314526,3
"Bangladesh",50,2005,0.453330481301365,0.504174941404025,0.04249457729461,NA,NA,4.57,14.7,53.336399,2.57959127145,2.26058109158,2.06367301716,0,0,0,0,0,0,0,1,0,0,1.89153372714178,1.83220563693323,1.95278290208932,2.06367301716,3
"Bangladesh",50,2010,0.425140231314956,0.528043297921618,0.0468164707634263,NA,NA,5.1,17.5,40.315308,3.2361102012,2.6248161942,2.58888816096,0,0,0,0,0,0,0,0,1,0,2.47701572759377,2.42059578746875,2.53475071984778,2.58888816096,3
"Bangladesh",50,2015,0.394148770194596,0.555469189573468,0.0503820402319351,NA,NA,5.66,20.5,28.824696,3.79464976686,3.10211187498,3.035719813488,0,0,0,0,0,0,0,0,0,1,3.17467342449861,3.11613603107896,3.23431045747,3.035719813488,3
"Barbados",52,1970,0.480535789033068,0.437002930096275,0.0824612808706572,NA,NA,NA,NA,0.73191833,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",52,1975,0.429674796747967,0.471138211382114,0.0991869918699187,NA,NA,NA,NA,21.10346,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",52,1980,0.410154700515668,0.484728282427608,0.105117017056724,NA,NA,NA,NA,0.40000153,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",52,1985,0.368894099257522,0.527549824150059,0.103556076592419,NA,NA,NA,NA,16.747963,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",52,1990,0.337941628264209,0.561059907834101,0.10099846390169,NA,NA,NA,NA,0.40000153,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",52,1995,0.305283018867925,0.587924528301887,0.106792452830189,NA,NA,NA,NA,13.912856,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2
"Barbados",52,2000,0.294292068198666,0.590437361008154,0.11527057079318,NA,NA,NA,NA,0.40000153,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,2
"Barbados",52,2005,0.277737226277372,0.605109489051095,0.117153284671533,NA,NA,NA,NA,9.9192209,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2
"Barbados",52,2010,0.267525035765379,0.607653791130186,0.124821173104435,NA,NA,NA,NA,0.40000153,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,2
"Barbados",52,2015,0.258529722124516,0.599718607105171,0.141751670770313,NA,NA,10.24,49.7,7.0446215,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.70898506608637,8.55517438336795,8.86556106077368,8.70898506608637,2
"Belarus",112,1970,0.371925681696667,0.537660399215826,0.0904139190875067,NA,NA,7.62,38.4,1.9380673,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,7.46711769107891,7.16501786272663,7.78195500425524,7.46711769107891,1
"Belarus",112,1975,0.349237849028673,0.550507921864776,0.100254229106551,NA,NA,8.3,47.7,1.5353794,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,8.15854662228016,7.82864163363013,8.50235406126956,8.15854662228016,1
"Belarus",112,1980,0.31597888426795,0.576368218541604,0.107652897190446,NA,NA,8.94,57.2,1.1510773,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,8.78184820749655,8.42480615121685,9.15402165406159,8.78184820749655,1
"Belarus",112,1985,0.300948413135572,0.599312976334739,0.0997386105296892,NA,NA,9.37,64.7,2.1166306,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,8.953213318677,8.59006698176724,9.33171172004572,8.953213318677,1
"Belarus",112,1990,0.299977523917484,0.593261084128954,0.106761391953562,NA,NA,9.79,71.8,0.65031809,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9.56135524454664,9.16508749144831,9.97475629094873,9.56135524454664,1
"Belarus",112,1995,0.288989516168726,0.586750012304966,0.124260471526308,NA,NA,10.34,79.9,0.40927124,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,9.91261178439128,9.68892371802857,10.1414641344752,9.91261178439128,1
"Belarus",112,2000,0.265285619562378,0.600032148526191,0.134682231911431,NA,NA,10.83,86.5,0.38871199,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,10.6313632856802,10.3711589314688,10.8980959658383,10.6313632856802,1
"Belarus",112,2005,0.23495713900247,0.617904066086884,0.147138794910646,NA,NA,11.2,91.7,0.3829422,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,11.1923079542007,10.8972248221574,11.4953815660439,11.1923079542007,1
"Belarus",112,2010,0.212165280895324,0.648214304532473,0.139620414572202,NA,NA,11.44,94,0.24339351,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,11.5569584415957,11.2438549774264,11.8787807819397,11.5569584415957,1
"Belarus",112,2015,0.210049657877258,0.64658562557328,0.143364716549463,NA,NA,11.56,95.9,0.24343872,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,11.7486479880122,11.4206172079534,12.086100692535,11.7486479880122,1
"Belgium",56,1970,0.309861197431117,0.555997513983841,0.134141288585042,0.960428380188589,7.97155555556529,8.3,26.5,3.2175114,NA,NA,7.97155555556529,1,0,0,0,0,0,0,0,0,0,8.04391841197462,7.71783529602691,8.3837787328545,7.97155555556529,1
"Belgium",56,1975,0.302783712775637,0.556926568458071,0.140289718766293,0.969439607283456,8.46320777158457,8.73,31.6,2.3943412,NA,NA,8.46320777158457,0,1,0,0,0,0,0,0,0,0,8.38306421522705,8.04534887599799,8.7349556519888,8.46320777158457,1
"Belgium",56,1980,0.28248999645444,0.573215823329788,0.144294180215773,0.97658890539798,8.97485204060743,9.19,37,1.5910527,NA,NA,8.97485204060743,0,0,1,0,0,0,0,0,0,0,8.73983551231204,8.38934072208526,9.10497347916565,8.97485204060743,1
"Belgium",56,1985,0.259803376746724,0.603409079427307,0.136787543825969,0.983107529170302,9.4476633553266,9.61,42.1,1.0635465,NA,NA,9.4476633553266,0,0,0,1,0,0,0,0,0,0,8.97704088707958,8.62008180604543,9.34878170550321,9.4476633553266,1
"Belgium",56,1990,0.245150937719386,0.604152040918664,0.15069702136195,0.991062229023797,9.98990726855987,10.08,48.2,0.75186032,NA,NA,9.98990726855987,0,0,0,0,1,0,0,0,0,0,9.50980425906166,9.13298577767359,9.90216991980292,9.98990726855987,1
"Belgium",56,1995,0.239395848922847,0.600448977984325,0.160155173092828,0.998257555491981,10.4916869082207,10.51,54,0.59975356,NA,NA,10.4916869082207,0,0,0,0,0,1,0,0,0,0,9.65334169100772,9.4813743040628,9.82842811757962,10.4916869082207,1
"Belgium",56,2000,0.235194470135813,0.59563841697902,0.169167112885168,1.00337295729836,10.9467989641251,10.91,59.6,0.50784612,NA,NA,10.9467989641251,0,0,0,0,0,0,1,0,0,0,10.2265789741924,10.0537641832902,10.4023642895081,10.9467989641251,1
"Belgium",56,2005,0.230460732290987,0.597977734267851,0.171561533441162,1.00778066193147,11.3173768334904,11.23,64.5,0.44792381,NA,NA,11.3173768334904,0,0,0,0,0,0,0,1,0,0,10.7028938965332,10.5256362787571,10.8831366319999,11.3173768334904,1
"Belgium",56,2010,0.228439570482065,0.599990861320539,0.171569568197396,1.01471072607964,11.6590262426551,11.49,68.5,0.4150584,NA,NA,11.6590262426551,0,0,0,0,0,0,0,0,1,0,11.0964547568727,10.9116464453049,11.2843931288027,11.6590262426551,1
"Belgium",56,2015,0.225905615747836,0.592670027197264,0.1814243570549,1.04894791618363,12.5349275983944,11.95,73.7,0.4014374,NA,NA,12.5349275983944,0,0,0,0,0,0,0,0,0,1,11.766380217939,11.5633064467659,11.9730203528273,12.5349275983944,1
"Belize",84,1970,0.579378068739771,0.378068739770867,0.0425531914893617,NA,NA,4.98,9.49999999999999,23.333536,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.37544879448634,3.24091410873865,3.51556819524405,3.37544879448634,2
"Belize",84,1975,0.597597597597598,0.356606606606607,0.0457957957957958,NA,NA,5.42,12.5,19.534325,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,3.76635246926162,3.6144620026103,3.92462582604787,3.76635246926162,2
"Belize",84,1980,0.589868147120056,0.365024288688411,0.0451075641915337,NA,NA,5.84,15.6,15.917679,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.13897798618621,3.96924102633032,4.31597342073538,4.13897798618621,2
"Belize",84,1985,0.565454545454545,0.392727272727273,0.0418181818181818,NA,NA,6.3,18.9,12.625463,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,4.52749323400028,4.34009839823148,4.72297932053129,4.52749323400028,2
"Belize",84,1990,0.546666666666667,0.412266666666667,0.0410666666666667,NA,NA,6.72,22.3,29.701576,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4.11702239403385,3.93670618304054,4.30559777765402,4.11702239403385,2
"Belize",84,1995,0.533333333333333,0.421256038647343,0.0454106280193237,NA,NA,7.1,25.4,7.7418175,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.22871690143421,5.1052480302776,5.35517182969408,5.22871690143421,2
"Belize",84,2000,0.517589971694298,0.443186413263243,0.0392236150424586,NA,NA,7.54,29.1,6.2131877,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,5.7614122192042,5.62967280053559,5.89623445903241,5.7614122192042,2
"Belize",84,2005,0.495234733498059,0.471231909636428,0.0335333568655136,NA,NA,7.95,32.9,4.7716827,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.28704022673337,6.14784468916883,6.42938733995693,6.28704022673337,2
"Belize",84,2010,0.464096984768418,0.497668635374573,0.0382343798570096,NA,NA,8.29,36.3,3.718451,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.73545785048448,6.59115151768695,6.8829236187205,6.73545785048448,2
"Belize",84,2015,0.431394377957139,0.531032563317562,0.0375730587252992,NA,NA,8.73,39.6,2.9743707,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.28257228405714,7.13268707224472,7.43560716113491,7.28257228405714,2
"Benin",204,1970,0.519739561802398,0.436612925451288,0.0436475127463139,NA,NA,0.85,1.09999999999999,87.853226,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.191793855398596,0.17552035410409,0.209576166572924,0.191793855398596,3
"Benin",204,1975,0.536456412148039,0.421830812738227,0.0417127751137342,NA,NA,1.1,1.60000000000001,83.517212,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.266361807173273,0.246081078344279,0.288313968704865,0.266361807173273,3
"Benin",204,1980,0.549870536195922,0.411074549573848,0.0390549142302298,NA,NA,1.4,2.30000000000001,79.761482,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.359964374099412,0.335305476838727,0.3864367258251,0.359964374099412,3
"Benin",204,1985,0.558085121317766,0.405929010973584,0.0359858677086502,NA,NA,1.77,3.19999999999999,74.932007,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.486026494703795,0.455830902046754,0.518222333091908,0.486026494703795,3
"Benin",204,1990,0.561937841310633,0.404573562479923,0.0334885962094443,NA,NA,2.08,3.89999999999999,72.754745,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.599263962677088,0.564250792269483,0.636449787724771,0.599263962677088,3
"Benin",204,1995,0.555099845357359,0.413719491696363,0.0311806629462785,NA,NA,2.32,4.2,63.583332,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.716010291953657,0.690476178374129,0.742488668314021,0.716010291953657,3
"Benin",204,2000,0.555474939780016,0.415198653394085,0.0293264068258989,NA,NA,2.58,4.90000000000001,65.342148,0.96669723558,0.78312547806,0.773357788464,0,0,0,0,0,0,1,0,0,0,0.805555801460143,0.777826257376182,0.834273905145701,0.773357788464,3
"Benin",204,2005,0.545900828490169,0.425683195251638,0.0284159762581922,NA,NA,3.02,6.2,71.29789,1.2963541619,1.01109715968,1.03708332952,0,0,0,0,0,0,0,1,0,0,0.929000787825574,0.892645398164584,0.966836848714042,1.03708332952,3
"Benin",204,2010,0.536663090470677,0.434242253640815,0.0290946558885077,NA,NA,3.63,8.5,67.051178,1.77090585639,1.46074687704,1.416724685112,0,0,0,0,0,0,0,0,1,0,1.22541391648587,1.17773599016536,1.27502197373318,1.416724685112,3
"Benin",204,2015,0.537564766839378,0.43015581861503,0.0322794145455921,NA,NA,4.3,10.2,57.6376,1.9189137344,1.5581104309,1.53513098752,0,0,0,0,0,0,0,0,0,1,1.6670219375394,1.60964971968983,1.7264390545622,1.53513098752,3
"Bhutan",64,1970,0.522635135135135,0.454054054054054,0.0233108108108108,NA,NA,0.41,0.399999999999991,60.184578,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.100130205541375,0.0869850984040984,0.115261789038634,0.100130205541375,3
"Bhutan",64,1975,0.523541020580773,0.452776994643361,0.0236819847758669,NA,NA,0.61,0.799999999999997,58.310974,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.161800492484126,0.143640563017101,0.182256312689257,0.161800492484126,3
"Bhutan",64,1980,0.524278846153846,0.450721153846154,0.025,NA,NA,0.85,1.40000000000001,54.105499,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.246112651758362,0.222069720369509,0.272758650998191,0.246112651758362,3
"Bhutan",64,1985,0.533489262173081,0.439294067616415,0.0272166702105039,NA,NA,1.11,2.09999999999999,50.211208,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.342871416993969,0.313463215927902,0.37503860937384,0.342871416993969,3
"Bhutan",64,1990,0.539791744142804,0.430643361844552,0.0295648940126441,NA,NA,1.48,3,45.671272,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.507306261078017,0.469438024225286,0.54822922142636,0.507306261078017,3
"Bhutan",64,1995,0.55216631047212,0.414416164756169,0.0334175247717117,NA,NA,1.94,4.3,41.298729,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.710111794759258,0.673654095671282,0.748542559596154,0.710111794759258,3
"Bhutan",64,2000,0.528219465315394,0.434038091909837,0.0377424427747685,NA,NA,2.52,6,36.329659,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.03899656368009,0.99656848511461,1.08323098258008,1.03899656368009,3
"Bhutan",64,2005,0.464844343204252,0.494912680334093,0.0402429764616553,NA,NA,3.41,9.30000000000001,47.18531,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.37600863896621,1.34186791866035,1.4110179908019,1.37600863896621,3
"Bhutan",64,2010,0.415143603133159,0.543080939947781,0.0417754569190601,NA,NA,4.31,11.6,42.9664,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.93305297840956,1.88958894403803,1.97751676581722,1.93305297840956,3
"Bhutan",64,2015,0.370793650793651,0.582349206349206,0.0468571428571429,NA,NA,5.12,14.1,33.43885,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,2.64569205243107,2.5917292843135,2.70077838710342,2.64569205243107,3
"Bolivia (Plurinational State of)",68,1970,0.533246038439345,0.428336810333348,0.038417151227307,0.481064197759953,2.0830079763006,4.33,13.3,39.886139,NA,NA,2.0830079763006,1,0,0,0,0,0,0,0,0,0,2.42562589416751,2.32274502842825,2.53306364084105,2.0830079763006,2
"Bolivia (Plurinational State of)",68,1975,0.529495139041383,0.433453775976683,0.0370510849819336,0.480278079986775,2.33895424953559,4.87,15.6,36.791851,NA,NA,2.33895424953559,0,1,0,0,0,0,0,0,0,0,2.79815183165877,2.68075754612028,2.92068698429919,2.33895424953559,2
"Bolivia (Plurinational State of)",68,1980,0.527837412337198,0.434163446400458,0.0379991412623444,0.502035599727846,2.72103295052492,5.42,18.6,29.085789,NA,NA,2.72103295052492,0,0,1,0,0,0,0,0,0,0,3.33225062484224,3.19693236256378,3.47329657542604,2.72103295052492,2
"Bolivia (Plurinational State of)",68,1985,0.524695730568614,0.435105286882607,0.0401989825487797,0.464478623487666,2.75900302351674,5.94,21.4,24.377327,NA,NA,2.75900302351674,0,0,0,1,0,0,0,0,0,0,3.76652830008377,3.61367919887458,3.92584251522663,2.75900302351674,2
"Bolivia (Plurinational State of)",68,1990,0.517910796067793,0.438026895364779,0.044062308567428,0.480138405471562,3.10649548340101,6.47,24.4,20.008232,NA,NA,3.10649548340101,0,0,0,0,1,0,0,0,0,0,4.32903864885406,4.15303079162946,4.51250582130146,3.10649548340101,2
"Bolivia (Plurinational State of)",68,1995,0.506872125601311,0.445194798329545,0.0479330760691442,0.494054286213894,3.47320163208367,7.03,27.9,16.354481,NA,NA,3.47320163208367,0,0,0,0,0,1,0,0,0,0,4.76970733608779,4.68220897107027,4.85884081904389,3.47320163208367,2
"Bolivia (Plurinational State of)",68,2000,0.490461058816476,0.458900413693867,0.0506385274896577,0.503262142695261,3.8449227701918,7.64,32.2,13.276329,NA,NA,3.8449227701918,0,0,0,0,0,0,1,0,0,0,5.49852127145641,5.39877867324992,5.60010661716176,3.8449227701918,2
"Bolivia (Plurinational State of)",68,2005,0.470423214324852,0.475672299296469,0.0539044863786793,0.527309957313076,4.35030714783287,8.25,37.2,9.1301956,7.8802841865,7.7344149465,4.35030714783287,0,0,0,0,0,0,0,1,0,0,6.3612881664126,6.24618375951558,6.47851371239184,4.35030714783287,2
"Bolivia (Plurinational State of)",68,2010,0.449028563362673,0.491455188893258,0.059516247744069,0.543345784297358,4.80317673318865,8.84,42.3,6.6566391,8.54661586116,8.39045414948,4.80317673318865,0,0,0,0,0,0,0,0,1,0,7.17170093760833,7.04511237256694,7.30056408167015,4.80317673318865,2
"Bolivia (Plurinational State of)",68,2015,0.425317258291607,0.510028252538533,0.0646544891698602,0.745894937273814,7.10837875221945,9.53,48.1,7.5449219,NA,NA,7.10837875221945,0,0,0,0,0,0,0,0,0,1,7.89506023453745,7.7657884032466,8.0264839666396,7.10837875221945,2
"Bosnia and Herzegovina",70,1970,0.455869865194778,0.496789088207197,0.0473410465980257,NA,NA,4.65,20.7,15.734859,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.39960219090072,3.25116627499995,3.55481512749672,3.39960219090072,1
"Bosnia and Herzegovina",70,1975,0.426978678626012,0.517475509232581,0.0555458121414076,NA,NA,5.67,27.1,13.137277,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.35168321952364,4.1714287715243,4.5397267651687,4.35168321952364,1
"Bosnia and Herzegovina",70,1980,0.394084770562978,0.54685888363837,0.0590563457986519,NA,NA,6.58,33.2,11.674517,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.1686559408875,4.96127165634833,5.38470901932729,5.1686559408875,1
"Bosnia and Herzegovina",70,1985,0.357062921091698,0.587552814890944,0.0553842640173575,NA,NA,7.41,39.3,8.8507786,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.97010045332369,5.73407723521217,6.21583874104495,5.97010045332369,1
"Bosnia and Herzegovina",70,1990,0.325687157530448,0.610466535040043,0.0638463074295095,NA,NA,8.14,45.2,10.936409,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.54646899088242,6.2911051517189,6.8121983681795,6.54646899088242,1
"Bosnia and Herzegovina",70,1995,0.293724346232284,0.619562691999897,0.0867129617678189,NA,NA,8.82,50.9,6.100039,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.29877866566569,7.18268396987863,7.41674981577629,7.29877866566569,1
