"year","iso","wic_mys","adj_factor","qamys_piaac","country","old_dep","youth_dep","tot_dep","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
1975,300,7.08,0.966056011933753,6.83967656449097,"Greece",0.19,0.39,0.58,22.7,10.23992,NA,NA,6.83967656449097,0,1,0,0,0,0,0,0,0,0,6.02991752807466,5.77729275505933,6.29358887232097,6.83967656449097,1
1980,300,7.78,0.970075762446157,7.5471894318311,"Greece",0.21,0.37,0.57,28.7,9.4876785,NA,NA,7.5471894318311,0,0,1,0,0,0,0,0,0,0,6.67935066620816,6.39222092722968,6.97937787665147,7.5471894318311,1
1985,300,8.45,0.972045443437401,8.21378399704604,"Greece",0.2,0.34,0.54,35.4,6.0128479,NA,NA,8.21378399704604,0,0,0,1,0,0,0,0,0,0,7.40551160331767,7.09180991151288,7.73308968953645,8.21378399704604,1
1990,300,9.11,0.973981806070357,8.87297425330095,"Greece",0.2,0.3,0.5,42.3,7.3895493,NA,NA,8.87297425330095,0,0,0,0,1,0,0,0,0,0,7.97419323234163,7.64298514903413,8.31975418855274,8.87297425330095,1
1995,300,9.84,0.976326998655522,9.60705766677033,"Greece",0.23,0.26,0.48,50.1,3.3061819,NA,NA,9.60705766677033,0,0,0,0,0,1,0,0,0,0,8.85243178186608,8.64513894853272,9.06469507536291,9.60705766677033,1
2000,300,10.48,0.976209364847096,10.2306741435976,"Greece",0.25,0.23,0.48,57,4.0056381,NA,NA,10.2306741435976,0,0,0,0,0,0,1,0,0,0,9.67688503270853,9.44151451773134,9.9181231740307,10.2306741435976,1
2005,300,10.99,0.976149020512333,10.7278777354305,"Greece",0.28,0.23,0.51,63.1,6.3730087,NA,NA,10.7278777354305,0,0,0,0,0,0,0,1,0,0,10.2473481621313,9.95455042840504,10.5487580891948,10.7278777354305,1
2010,300,11.38,0.969899106277091,11.0374518294333,"Greece",0.29,0.23,0.52,68.1,2.6312637,NA,NA,11.0374518294333,0,0,0,0,0,0,0,0,1,0,11.1926785762349,10.8756100268533,11.5189909716867,11.0374518294333,1
2015,300,11.78,0.965580751613714,11.3745412540095,"Greece",0.3,0.22,0.53,73,2.0640488,NA,NA,11.3745412540095,0,0,0,0,0,0,0,0,0,1,11.8668340231516,11.52089027391,12.2231656048258,11.3745412540095,1
2015,308,10.62,NA,NA,"Grenada",0.11,0.4,0.51,56.4,7.0446215,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.03652541924842,8.85744031554312,9.21923137426365,9.03652541924842,2
1970,312,5.01,NA,NA,"Guadeloupe",0.09,0.82,0.91,9.3,17.808514,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.57379461654665,3.4294887805076,3.72417254543909,3.57379461654665,2
1975,312,5.59,NA,NA,"Guadeloupe",0.11,0.8,0.91,13.6,21.10346,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,3.88154341479293,3.72759834292595,4.04184622238461,3.88154341479293,2
1980,312,6.41,NA,NA,"Guadeloupe",0.12,0.58,0.7,19.7,9.9020233,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.97509580273037,4.77097375044807,5.18795104333173,4.97509580273037,2
1985,312,7.18,NA,NA,"Guadeloupe",0.12,0.49,0.62,26.5,16.747963,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.23626220307125,5.02670293796131,5.454557828005,5.23626220307125,2
1990,312,7.94,NA,NA,"Guadeloupe",0.12,0.42,0.54,33.7,5.9000015,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.51746665701183,6.25437474511283,6.79162559909809,6.51746665701183,2
1995,312,8.49,NA,NA,"Guadeloupe",0.14,0.38,0.51,39.6,13.912856,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.35105242174409,6.24283665643497,6.46114404133324,6.35105242174409,2
2000,312,9.03,NA,NA,"Guadeloupe",0.15,0.36,0.52,45.5,4,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.60241526009672,7.46710683697847,7.74017555242837,7.60241526009672,2
2005,312,9.45,NA,NA,"Guadeloupe",0.17,0.36,0.53,50.5,9.9192209,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.7302139274063,7.6072226501047,7.85519369051777,7.7302139274063,2
2010,312,9.83,NA,NA,"Guadeloupe",0.2,0.34,0.53,55,4,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.72894015629683,8.5745517809308,8.88610835865057,8.72894015629683,2
2015,312,10.14,NA,NA,"Guadeloupe",0.26,0.3,0.56,59.7,7.0446215,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.09222818855876,8.86125521771327,9.32922158336796,9.09222818855876,2
2015,316,10.28,NA,NA,"Guam",0.14,0.39,0.52,47.3,3.4062576,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.98239621360337,8.81143743478695,9.15667192047731,8.98239621360337,2
1970,320,2.5,NA,NA,"Guatemala",0.06,0.9,0.96,4.60000000000001,53.164394,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.05667489637794,1.00445025359138,1.11161486857424,1.05667489637794,3
1975,320,2.81,NA,NA,"Guatemala",0.06,0.9,0.96,5.8,49.213089,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.22385597430487,1.1656841416103,1.284930790748,1.22385597430487,3
1980,320,3.14,NA,NA,"Guatemala",0.06,0.92,0.97,7,45.238853,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.40688383142831,1.34229803138233,1.4745772316272,1.40688383142831,3
1985,320,3.5,NA,NA,"Guatemala",0.06,0.93,0.99,8.40000000000001,41.241291,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.61589512328929,1.54355390854641,1.6916267290781,1.61589512328929,3
1990,320,3.9,NA,NA,"Guatemala",0.06,0.9,0.97,9.90000000000001,35.788361,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.91938929760219,1.83534035024719,2.00728724525326,1.91938929760219,3
1995,320,4.32,NA,NA,"Guatemala",0.07,0.87,0.94,11.6,33.428871,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.13218559548843,2.08804909516885,2.17725503874741,2.13218559548843,3
2000,320,4.7,NA,NA,"Guatemala",0.07,0.82,0.9,13.1,30.89827,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.43115574870931,2.38284801658844,2.48044282863853,2.43115574870931,3
2005,320,5.23,NA,NA,"Guatemala",0.08,0.79,0.87,16.2,26.746933,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,2.91188126276292,2.85597188382519,2.9688851407995,2.91188126276292,3
2010,320,5.73,NA,NA,"Guatemala",0.08,0.7,0.77,19.6,21.136856,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3.45354578334149,3.38622120605384,3.52220890245235,3.45354578334149,3
2015,320,6.2,NA,NA,"Guatemala",0.08,0.61,0.69,22.9,21.350151,5.5269297794,4.9300749064,4.42154382352,0,0,0,0,0,0,0,0,0,1,3.82122163956165,3.75063474157633,3.89313698206649,4.42154382352,3
1970,324,0.6,NA,NA,"Guinea",0.06,0.74,0.79,1.59999999999999,81.349655,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.13465480243518,0.120984005921941,0.14987035419009,0.13465480243518,3
1975,324,0.9,NA,NA,"Guinea",0.06,0.74,0.79,2.89999999999999,77.385834,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.224354133599777,0.205212938975247,0.245280719211267,0.224354133599777,3
1980,324,1.18,NA,NA,"Guinea",0.06,0.76,0.82,4.29999999999998,72.794395,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.31728350606791,0.2933067894847,0.343220228210901,0.31728350606791,3
1985,324,1.43,NA,NA,"Guinea",0.06,0.8,0.86,5.2,67.707664,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.408729504591422,0.380395318885205,0.43917419492211,0.408729504591422,3
1990,324,1.65,NA,NA,"Guinea",0.07,0.83,0.9,5.80000000000001,63.368469,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.503626828425204,0.47087140286793,0.538660833435177,0.503626828425204,3
1995,324,1.9,NA,NA,"Guinea",0.07,0.85,0.91,6.39999999999999,79.446251,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.493130895726531,0.469308448589762,0.518162588060759,0.493130895726531,3
2000,324,2.26,NA,NA,"Guinea",0.07,0.85,0.91,7.70000000000002,70.295982,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.668501386384829,0.641090905618424,0.697083829581618,0.668501386384829,3
2005,324,2.86,NA,NA,"Guinea",0.06,0.84,0.9,10,53.040802,0.90921631086,0.73843244046,0.727373048688,0,0,0,0,0,0,0,1,0,0,1.05264510450437,1.02111645545302,1.08514725242129,0.727373048688,3
2010,324,3.55,NA,NA,"Guinea",0.06,0.8,0.85,12.7,71.344208,1.40443336715,1.1795850611,1.12354669372,0,0,0,0,0,0,0,0,1,0,1.17130859937728,1.12083197454084,1.22405843707056,1.12354669372,3
2015,324,4.23,NA,NA,"Guinea",0.06,0.79,0.84,15.7,47.364422,1.64921890941,1.14357631653,1.319375127528,0,0,0,0,0,0,0,0,0,1,1.82776576339351,1.78361679007373,1.87300753414379,1.319375127528,3
1970,624,0.4,NA,NA,"Guinea-Bissau",0.05,0.71,0.76,0.399999999999991,86.182999,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.076874483558065,0.0677180483061105,0.0872689980019102,0.076874483558065,3
1975,624,0.6,NA,NA,"Guinea-Bissau",0.06,0.73,0.79,0.800000000000011,80.041748,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.131067879217474,0.117616651973273,0.146057455932942,0.131067879217474,3
1980,624,0.88,NA,NA,"Guinea-Bissau",0.07,0.75,0.82,1.7,78.821457,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.207657557430786,0.189723998107667,0.227286276845427,0.207657557430786,3
1985,624,1.23,NA,NA,"Guinea-Bissau",0.07,0.82,0.9,3,74.459267,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.318184877506276,0.294551950912709,0.343713955925171,0.318184877506276,3
1990,624,1.63,NA,NA,"Guinea-Bissau",0.07,0.86,0.93,4.50000000000001,69.779167,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.466817884269414,0.436470204584178,0.499275631612431,0.466817884269414,3
1995,624,2.06,NA,NA,"Guinea-Bissau",0.07,0.85,0.92,6.2,64.50235,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.626368100319716,0.600454778698087,0.653399741357376,0.626368100319716,3
2000,624,2.5,NA,NA,"Guinea-Bissau",0.06,0.81,0.87,7.90000000000001,58.642231,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.841867450955795,0.813036744647709,0.871720509121524,0.841867450955795,3
2005,624,2.98,NA,NA,"Guinea-Bissau",0.06,0.76,0.82,9.89999999999999,53.040932,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.10843342086959,1.07642088774069,1.14139800006988,1.10843342086959,3
2010,624,3.53,NA,NA,"Guinea-Bissau",0.06,0.73,0.78,12.2,54.418839,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.35831433096657,1.32049170010505,1.39722030934566,1.35831433096657,3
2015,624,4.07,NA,NA,"Guinea-Bissau",0.05,0.75,0.8,13.8,41.367012,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.82849902110222,1.78947350255996,1.86837562299124,1.82849902110222,3
1970,328,7.02,NA,NA,"Guyana",0.07,0.96,1.03,19,8.427084,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.97784720610461,5.72906223209307,6.2374356870055,5.97784720610461,2
1975,328,7.59,NA,NA,"Guyana",0.07,0.87,0.94,23.2,6.4285927,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,6.49851962496947,6.22390342638435,6.78525266588952,6.49851962496947,2
1980,328,8.1,NA,NA,"Guyana",0.07,0.79,0.86,27.4,4.7535701,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,6.9264545163326,6.63021388796113,7.23593129535938,6.9264545163326,2
1985,328,8.51,NA,NA,"Guyana",0.08,0.7,0.78,31.7,3.4434078,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,7.25753147702845,6.95621887476291,7.57189560713096,7.25753147702845,2
1990,328,8.86,NA,NA,"Guyana",0.07,0.61,0.68,35.9,2.5485101,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.58214769254603,7.25759427131049,7.921214865763,7.58214769254603,2
1995,328,9.14,NA,NA,"Guyana",0.08,0.63,0.71,39.3,1.8704414,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.59754369678058,7.40456267575613,7.79555427540438,7.59754369678058,2
2000,328,9.37,NA,NA,"Guyana",0.07,0.61,0.68,42.4,1.3238745,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.87537943190558,7.66493893358048,8.09159756312758,7.87537943190558,2
2005,328,9.63,NA,NA,"Guyana",0.07,0.61,0.68,46.4,15.005989,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.22047049104328,7.04655486114251,7.39867852296458,7.22047049104328,2
2010,328,9.86,NA,NA,"Guyana",0.07,0.52,0.59,50.2,14.360268,9.25804515618,8.81941870792,7.406436124944,0,0,0,0,0,0,0,0,1,0,7.51596238516918,7.33282703247281,7.70367149328875,7.406436124944,2
2015,328,10.06,NA,NA,"Guyana",0.08,0.46,0.54,54.1,0.508515,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.83247629442598,8.60446393300936,9.06653082620481,8.83247629442598,2
1970,332,1.25,NA,NA,"Haiti",0.07,0.77,0.84,3.10000000000001,76.234535,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.357768803656818,0.332136051357138,0.385379775387276,0.357768803656818,3
1975,332,1.42,NA,NA,"Haiti",0.07,0.75,0.82,3.3,72.061958,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.420316570908278,0.391759234860773,0.450955597365507,0.420316570908278,3
1980,332,1.63,NA,NA,"Haiti",0.07,0.75,0.82,4,65.265305,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.512671412984399,0.47988927613349,0.547692959111486,0.512671412984399,3
1985,332,1.92,NA,NA,"Haiti",0.08,0.79,0.86,4.90000000000001,63.03194,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.623205463457926,0.585697009835324,0.663115985162718,0.623205463457926,3
1990,332,2.27,NA,NA,"Haiti",0.08,0.82,0.89,6.30000000000001,58.265408,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.792474859831881,0.748380060553785,0.83916773918434,0.792474859831881,3
1995,332,2.77,NA,NA,"Haiti",0.07,0.8,0.87,8.5,53.214069,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.0117971350327,0.980358331660445,1.04424413951425,1.0117971350327,3
2000,332,3.41,NA,NA,"Haiti",0.07,0.73,0.8,11.5,41.2561,2.27842527264,1.80183026452,1.822740218112,0,0,0,0,0,0,1,0,0,0,1.47268862354068,1.43554960399499,1.51078846448117,1.822740218112,3
2005,332,4.18,NA,NA,"Haiti",0.07,0.66,0.73,14.7,51.31498,2.9983238021,2.51548950664,2.39865904168,0,0,0,0,0,0,0,1,0,0,1.74127333304195,1.6934664329571,1.79042983159018,2.39865904168,3
2010,332,4.99,NA,NA,"Haiti",0.07,0.6,0.68,19.3,39.57729,3.84022963403,3.34555038521,3.072183707224,0,0,0,0,0,0,0,0,1,0,2.4378308929849,2.38638772089557,2.49038302148205,3.072183707224,3
2015,332,5.71,NA,NA,"Haiti",0.08,0.55,0.62,23.7,38.308651,4.64896577866,3.9250217956,3.719172622928,0,0,0,0,0,0,0,0,0,1,2.94968706604339,2.88242601467822,3.01851764564891,3.719172622928,3
1970,340,1.98,NA,NA,"Honduras",0.06,0.98,1.04,2.7,44.892796,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.848229417763784,0.79911159513207,0.900366293697662,0.848229417763784,3
1975,340,2.35,NA,NA,"Honduras",0.06,0.98,1.04,3.60000000000001,40.866478,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.05248359813058,0.995778496245749,1.11241780025396,1.05248359813058,3
1980,340,2.78,NA,NA,"Honduras",0.06,0.96,1.03,5,37.002544,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.29890121834211,1.23367124675387,1.36758020376171,1.29890121834211,3
1985,340,3.24,NA,NA,"Honduras",0.06,0.93,1,6.49999999999999,33.449184,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.57176719601737,1.49773564569095,1.64945805061388,1.57176719601737,3
1990,340,3.72,NA,NA,"Honduras",0.07,0.91,0.97,8.30000000000001,30.205976,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.9080096762613,1.82095299150983,1.99922839396762,1.9080096762613,3
1995,340,4.18,NA,NA,"Honduras",0.07,0.87,0.94,10.2,27.159725,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.16352972109455,2.11096816425145,2.21740002209805,2.16352972109455,3
2000,340,4.62,NA,NA,"Honduras",0.07,0.83,0.9,11.9,19.988968,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.62683686825366,2.55788086955749,2.69765180018349,2.62683686825366,3
2005,340,5.07,NA,NA,"Honduras",0.07,0.76,0.84,13.6,16.411011,4.58852109729,4.51161851088,3.670816877832,0,0,0,0,0,0,0,1,0,0,3.05798099974131,2.97737269127087,3.1407716683219,3.670816877832,3
2010,340,5.49,NA,NA,"Honduras",0.07,0.67,0.74,15.5,14.420767,5.08568053383,5.03300393442,4.068544427064,0,0,0,0,0,0,0,0,1,0,3.45051432371361,3.36138607818612,3.54200583367013,4.068544427064,3
2015,340,5.91,NA,NA,"Honduras",0.07,0.53,0.6,17.7,11.966817,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,3.88265583159274,3.78163369351864,3.98637666372558,3.88265583159274,3
1970,344,5.15,NA,NA,"Hong Kong Special Administrative Region of China",0.07,0.61,0.67,13.7,20.10948,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.61185963329286,3.46717187113287,3.76258532760533,3.61185963329286,1
1975,344,6.12,NA,NA,"Hong Kong Special Administrative Region of China",0.08,0.48,0.56,18.6,16.539391,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.50892929155928,4.32911091709124,4.69621678576475,4.50892929155928,1
1980,344,7.36,NA,NA,"Hong Kong Special Administrative Region of China",0.09,0.36,0.44,25.2,13.524364,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.69423236690599,5.46614537254447,5.93183679511736,5.69423236690599,1
1985,344,8.36,NA,NA,"Hong Kong Special Administrative Region of China",0.11,0.33,0.44,31.6,11.321924,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.67989121030586,6.41297266037041,6.95791935263672,6.67989121030586,1
1990,344,9.26,NA,NA,"Hong Kong Special Administrative Region of China",0.12,0.3,0.42,38.3,9.3121357,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.70691288309336,7.39780547085284,8.0289359353407,7.70691288309336,1
1995,344,10.07,NA,NA,"Hong Kong Special Administrative Region of China",0.14,0.26,0.4,44.7,7.478868,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,8.40429220032645,8.24242411345655,8.56933911871317,8.40429220032645,1
2000,344,10.73,NA,NA,"Hong Kong Special Administrative Region of China",0.15,0.23,0.38,50.1,5.9273677,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,9.33076378321308,9.15547696737907,9.50940656487113,9.33076378321308,1
2005,344,11.36,NA,NA,"Hong Kong Special Administrative Region of China",0.17,0.19,0.36,55.8,4.6603112,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10.2940267485671,10.1051847043894,10.4863978047017,10.2940267485671,1
2010,344,11.86,NA,NA,"Hong Kong Special Administrative Region of China",0.17,0.16,0.33,61,3.6059279,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,11.0407162937345,10.8432355919499,11.241793581358,11.0407162937345,1
2015,344,12.54,NA,NA,"Hong Kong Special Administrative Region of China",0.21,0.15,0.36,67,2.8321025,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,12.2078243931497,11.9733618195944,12.4468782167839,12.2078243931497,1
1970,348,8.15,0.829340137111314,6.75912211745721,"Hungary",0.17,0.31,0.48,28.6,1.8106322,NA,NA,6.75912211745721,1,0,0,0,0,0,0,0,0,0,8.0728452131339,7.74754040392876,8.41180896612954,6.75912211745721,1
1975,348,8.91,0.861506070119645,7.67601908476603,"Hungary",0.19,0.3,0.49,36.9,1.5725135,NA,NA,7.67601908476603,0,1,0,0,0,0,0,0,0,0,8.86968054746612,8.51452702732782,9.23964804640346,7.67601908476603,1
1980,348,9.65,0.891481004938997,8.60279169766132,"Hungary",0.21,0.34,0.55,46.1,1.1417084,NA,NA,8.60279169766132,0,0,1,0,0,0,0,0,0,0,9.65473272673125,9.26792843263262,10.0576806027555,8.60279169766132,1
1985,348,10.11,0.908403259719687,9.18395695576604,"Hungary",0.18,0.33,0.51,52.7,1.0765023,NA,NA,9.18395695576604,0,0,0,1,0,0,0,0,0,0,9.83241412137831,9.45030826399965,10.2299697272905,9.18395695576604,1
1990,348,10.62,0.931656169456969,9.89418851963302,"Hungary",0.2,0.31,0.51,60.1,0.87201655,NA,NA,9.89418851963302,0,0,0,0,1,0,0,0,0,0,10.4871492645881,10.0767687141511,10.9142427317302,9.89418851963302,1
1995,348,11.05,0.950945369405572,10.5079463319316,"Hungary",0.21,0.27,0.48,66.7,0.73579913,NA,NA,10.5079463319316,0,0,0,0,0,1,0,0,0,0,10.6093146103705,10.4255185898637,10.7963508511946,10.5079463319316,1
2000,348,11.41,0.965657602850136,11.01815324852,"Hungary",0.22,0.25,0.47,72.7,0.63977414,NA,NA,11.01815324852,0,0,0,0,0,0,1,0,0,0,11.1789978403809,10.9769045339827,11.3848118409296,11.01815324852,1
2005,348,11.72,0.976368421072735,11.4430378949725,"Hungary",0.23,0.23,0.45,77.7,0.55240518,NA,NA,11.4430378949725,0,0,0,0,0,0,0,1,0,0,11.6870066316514,11.4612214536869,11.9172397601937,11.4430378949725,1
2010,348,11.93,0.985323816153588,11.7549131267123,"Hungary",0.24,0.21,0.46,80.5,0.90000153,NA,NA,11.7549131267123,0,0,0,0,0,0,0,0,1,0,12.0005188936968,11.7546133186019,12.2515687938515,11.7549131267123,1
2015,348,12.41,1.00490201022256,12.470833946862,"Hungary",0.26,0.21,0.47,83.5,0.40396068,NA,NA,12.470833946862,0,0,0,0,0,0,0,0,0,1,12.8169523478412,12.5265053969522,13.114133773239,12.470833946862,1
1970,352,10.91,NA,NA,"Iceland",0.15,0.56,0.71,41,3.2175114,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,11.5798379101356,11.0994444967986,12.0810231596446,11.5798379101356,1
1975,352,11.23,NA,NA,"Iceland",0.15,0.49,0.65,45.5,2.3943412,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,11.7095262431763,11.2334107941372,12.2058213086266,11.7095262431763,1
1980,352,11.51,NA,NA,"Iceland",0.16,0.44,0.6,49.9,1.5910527,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,11.8169838263178,11.3449295765673,12.3086799092947,11.8169838263178,1
1985,352,11.79,NA,NA,"Iceland",0.16,0.41,0.57,54.4,1.0635465,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,11.8616250144623,11.3914595189329,12.3511958893304,11.8616250144623,1
1990,352,12.05,NA,NA,"Iceland",0.17,0.39,0.55,58.5,0.75186032,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,12.138268053306,11.6612257479164,12.6348254050596,12.138268053306,1
1995,352,12.27,NA,NA,"Iceland",0.17,0.38,0.55,61.5,0.59975356,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,11.8538053825556,11.6345963925203,12.0771445185532,11.8538053825556,1
2000,352,12.54,NA,NA,"Iceland",0.18,0.36,0.53,64,0.50784612,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,12.2786580219229,12.0529613528055,12.5085809541934,12.2786580219229,1
2005,352,12.86,NA,NA,"Iceland",0.18,0.33,0.51,65.8,0.44792381,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,12.7082336085198,12.4704565712455,12.9505443947497,12.7082336085198,1
2010,352,13.04,NA,NA,"Iceland",0.18,0.31,0.49,66.5,0.4150584,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,12.9471395226792,12.7012188249429,13.1978217311342,12.9471395226792,1
2015,352,13.57,NA,NA,"Iceland",0.21,0.31,0.52,69.7,0.4014374,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,13.8324487517657,13.5533120781274,14.1173343731239,13.8324487517657,1
1970,356,2.43,NA,NA,"India",0.06,0.73,0.79,7.60000000000001,65.368004,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.914404630738491,0.865189131907028,0.966419708570549,0.914404630738491,3
1975,356,2.84,NA,NA,"India",0.06,0.71,0.77,9.5,61.425953,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.11323156523843,1.05615832052325,1.17338896428826,1.11323156523843,3
1980,356,3.27,NA,NA,"India",0.06,0.69,0.75,12.3,59.236408,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.30968972628926,1.24395141970836,1.37890206319292,1.30968972628926,3
1985,356,3.71,NA,NA,"India",0.06,0.67,0.74,15,53.130966,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.57069666220044,1.49480449256566,1.6504419252936,1.57069666220044,3
1990,356,4.16,NA,NA,"India",0.07,0.65,0.72,17.7,51.777931,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.82070755782985,1.73328210727602,1.9125426825922,1.82070755782985,3
1995,356,4.64,NA,NA,"India",0.07,0.62,0.69,20.6,45.145275,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.11655131081058,2.06669080799053,2.16761473655062,2.11655131081058,3
2000,356,5.15,NA,NA,"India",0.07,0.57,0.64,23.8,38.985439,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.56398096538663,2.5112553812298,2.61781356050119,2.56398096538663,3
2005,356,5.73,NA,NA,"India",0.08,0.53,0.6,27.6,37.245529,3.88530700077,3.5863310202,3.108245600616,0,0,0,0,0,0,0,1,0,0,3.00551073101872,2.94201394008466,3.07037795817131,3.108245600616,3
2010,356,6.36,NA,NA,"India",0.08,0.48,0.56,32,30.697441,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3.65916798055508,3.59117566278134,3.72844760803191,3.65916798055508,3
2015,356,6.94,NA,NA,"India",0.09,0.44,0.52,35.6,25.627007,5.43187507502,5.04561081746,4.345500060016,0,0,0,0,0,0,0,0,0,1,4.31485148255081,4.24122035312317,4.38976090991382,4.345500060016,3
1970,360,3.63,NA,NA,"Indonesia",0.06,0.81,0.87,4.3,40.992725,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.88982089657621,1.81032272218013,1.97281013897628,1.88982089657621,2
1975,360,4.23,NA,NA,"Indonesia",0.06,0.79,0.85,5.99999999999999,34.437523,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.34749448730506,2.25101541753109,2.4481086735389,2.34749448730506,2
1980,360,4.85,NA,NA,"Indonesia",0.06,0.74,0.81,8.59999999999999,32.687332,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.7354403671849,2.6223385519711,2.85342027893396,2.7354403671849,2
1985,360,5.48,NA,NA,"Indonesia",0.06,0.68,0.74,11.6,23.250286,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,3.36645909633445,3.22753874585732,3.51135888355776,3.36645909633445,2
