iso3n,year,illit_,age
140,"1985_89",95.90311,"65-69"
140,"1990_94",94.29092,"65-69"
140,"1995_99",91.98546,"65-69"
140,"2000_04",87.55099,"65-69"
140,"2005_09",86.00362,"65-69"
140,"2010_14",137.7082,"65-69"
140,"2015_19",147.3111,"65-69"
140,"2020_25",65.74711,"65-69"
140,"1970_74",98.60596,"70+"
140,"1975_79",98.38618,"70+"
140,"1980_84",97.90674,"70+"
140,"1985_89",97.15611,"70+"
140,"1990_94",96.07369,"70+"
140,"1995_99",94.67216,"70+"
140,"2000_04",90.52152,"70+"
140,"2005_09",89.85521,"70+"
140,"2010_14",147.2107,"70+"
140,"2015_19",161.3049,"70+"
140,"2020_25",71.37664,"70+"
140,"1970_74",83.94563,"15+"
140,"1975_79",79.54175,"15+"
140,"1980_84",74.99354,"15+"
140,"1985_89",69.98032,"15+"
140,"1990_94",64.12024,"15+"
140,"1995_99",57.43737,"15+"
140,"2000_04",49.35483,"15+"
140,"2005_09",43.50483,"15+"
140,"2010_14",63.24739,"15+"
140,"2015_19",62.60418,"15+"
140,"2020_25",26.36884,"15+"
144,"1970_74",8.787373,"15-19"
144,"1975_79",7.558899,"15-19"
144,"1980_84",6.211353,"15-19"
144,"1985_89",5.028639,"15-19"
144,"1990_94",4.06929,"15-19"
144,"1995_99",3.271735,"15-19"
144,"2000_04",3.08185,"15-19"
144,"2005_09",2.820403,"15-19"
144,"2010_14",2.421763,"15-19"
144,"2015_19",1.92837,"15-19"
144,"2020_25",.9040866,"15-19"
144,"1970_74",10.45456,"20-24"
144,"1975_79",8.824231,"20-24"
144,"1980_84",7.595826,"20-24"
144,"1985_89",6.225396,"20-24"
144,"1990_94",5.037246,"20-24"
144,"1995_99",4.073528,"20-24"
144,"2000_04",3.860287,"20-24"
144,"2005_09",3.565454,"20-24"
144,"2010_14",3.099488,"20-24"
144,"2015_19",2.509125,"20-24"
144,"2020_25",1.207125,"20-24"
144,"1970_74",12.86127,"25-29"
144,"1975_79",10.42229,"25-29"
144,"1980_84",8.858657,"25-29"
144,"1985_89",7.630659,"25-29"
144,"1990_94",6.244656,"25-29"
144,"1995_99",5.047966,"25-29"
144,"2000_04",4.809554,"25-29"
144,"2005_09",4.467381,"25-29"
144,"2010_14",3.919005,"25-29"
144,"2015_19",3.211856,"25-29"
144,"2020_25",1.573743,"25-29"
144,"1970_74",15.38478,"30-34"
144,"1975_79",12.81906,"30-34"
144,"1980_84",10.46573,"30-34"
144,"1985_89",8.903868,"30-34"
144,"1990_94",7.654776,"30-34"
144,"1995_99",6.25798,"30-34"
144,"2000_04",5.960698,"30-34"
144,"2005_09",5.566854,"30-34"
144,"2010_14",4.911247,"30-34"
144,"2015_19",4.061691,"30-34"
144,"2020_25",2.017629,"30-34"
144,"1970_74",18.75857,"35-39"
144,"1975_79",15.47936,"35-39"
144,"1980_84",12.92233,"35-39"
144,"1985_89",10.52949,"35-39"
144,"1990_94",8.941912,"35-39"
144,"1995_99",7.674515,"35-39"
144,"2000_04",7.390999,"35-39"
144,"2005_09",6.900692,"35-39"
144,"2010_14",6.120789,"35-39"
144,"2015_19",5.090559,"35-39"
144,"2020_25",2.554365,"35-39"
144,"1970_74",21.8833,"40-44"
144,"1975_79",18.87845,"40-44"
144,"1980_84",15.61821,"40-44"
144,"1985_89",13.02633,"40-44"
144,"1990_94",10.58452,"40-44"
144,"1995_99",8.972099,"40-44"
144,"2000_04",9.068019,"40-44"
144,"2005_09",8.558901,"40-44"
144,"2010_14",7.588739,"40-44"
144,"2015_19",6.345455,"40-44"
144,"2020_25",3.204082,"40-44"
144,"1970_74",24.74583,"45-49"
144,"1975_79",22.09226,"45-49"
144,"1980_84",19.12224,"45-49"
144,"1985_89",15.75278,"45-49"
144,"1990_94",13.10906,"45-49"
144,"1995_99",10.62912,"45-49"
144,"2000_04",10.60887,"45-49"
144,"2005_09",10.50455,"45-49"
144,"2010_14",9.415633,"45-49"
144,"2015_19",7.869831,"45-49"
144,"2020_25",3.996541,"45-49"
144,"1970_74","NA","50-54"
144,"1975_79",25.08496,"50-54"
144,"1980_84",22.43754,"50-54"
144,"1985_89",19.26776,"50-54"
144,"1990_94",15.85149,"50-54"
144,"1995_99",13.17289,"50-54"
144,"2000_04",12.57864,"50-54"
144,"2005_09",12.2996,"50-54"
144,"2010_14",11.5632,"50-54"
144,"2015_19",9.768887,"50-54"
144,"2020_25",4.961637,"50-54"
144,"1970_74",31.35277,"55-59"
144,"1975_79",28.46874,"55-59"
144,"1980_84",25.55813,"55-59"
144,"1985_89",22.58605,"55-59"
144,"1990_94",19.39022,"55-59"
144,"1995_99",15.9438,"55-59"
144,"2000_04",15.61042,"55-59"
144,"2005_09",14.60806,"55-59"
144,"2010_14",13.55826,"55-59"
144,"2015_19",12.01012,"55-59"
144,"2020_25",6.162562,"55-59"
144,"1970_74",34.76012,"60-64"
144,"1975_79",31.73662,"60-64"
144,"1980_84",28.84417,"60-64"
144,"1985_89",25.82022,"60-64"
144,"1990_94",22.78855,"60-64"
144,"1995_99",19.55968,"60-64"
144,"2000_04",18.94744,"60-64"
144,"2005_09",18.18119,"60-64"
144,"2010_14",16.14489,"60-64"
144,"2015_19",14.11381,"60-64"
144,"2020_25",7.601929,"60-64"
144,"1970_74",38.43089,"65-69"
144,"1975_79",35.59082,"65-69"
144,"1980_84",32.75274,"65-69"
144,"1985_89",29.17419,"65-69"
144,"1990_94",26.12169,"65-69"
144,"1995_99",23.04146,"65-69"
144,"2000_04",23.31332,"65-69"
144,"2005_09",22.1457,"65-69"
144,"2010_14",20.15809,"65-69"
144,"2015_19",16.85888,"65-69"
144,"2020_25",8.270757,"65-69"
144,"1970_74",40.83419,"70+"
144,"1975_79",39.53646,"70+"
144,"1980_84",36.46278,"70+"
144,"1985_89",33.13229,"70+"
144,"1990_94",29.6127,"70+"
144,"1995_99",26.45439,"70+"
144,"2000_04",27.54847,"70+"
144,"2005_09",27.43745,"70+"
144,"2010_14",24.92313,"70+"
144,"2015_19",21.4016,"70+"
144,"2020_25",10.26095,"70+"
144,"1970_74",18.48281,"15+"
144,"1975_79",16.03307,"15+"
144,"1980_84",13.95626,"15+"
144,"1985_89",12.24258,"15+"
144,"1990_94",10.66514,"15+"
144,"1995_99",9.187817,"15+"
144,"2000_04",9.31725,"15+"
144,"2005_09",9.31661,"15+"
144,"2010_14",8.81864,"15+"
144,"2015_19",7.858675,"15+"
144,"2020_25",4.1357,"15+"
148,"1970_74",77.08632,"15-19"
148,"1975_79",70.26758,"15-19"
148,"1980_84",62.22455,"15-19"
148,"1985_89",53.27353,"15-19"
148,"1990_94",43.93703,"15-19"
148,"1995_99",34.81277,"15-19"
148,"2000_04",35.73464,"15-19"
148,"2005_09",19.55561,"15-19"
148,"2010_14",14.05124,"15-19"
148,"2015_19",23.26964,"15-19"
148,"2020_25","NA","15-19"
148,"1970_74",82.72421,"20-24"
148,"1975_79",77.11572,"20-24"
148,"1980_84",70.29636,"20-24"
148,"1985_89",62.2406,"20-24"
148,"1990_94",53.29449,"20-24"
148,"1995_99",43.96353,"20-24"
148,"2000_04",46.92252,"20-24"
148,"2005_09",26.5277,"20-24"
148,"2010_14",19.56068,"20-24"
148,"2015_19",33.00207,"20-24"
148,"2020_25","NA","20-24"
148,"1970_74",87.18856,"25-29"
148,"1975_79",82.75772,"25-29"
148,"1980_84",77.14742,"25-29"
148,"1985_89",70.33585,"25-29"
148,"1990_94",62.27925,"25-29"
148,"1995_99",53.32475,"25-29"
148,"2000_04",59.2617,"25-29"
148,"2005_09",34.83981,"25-29"
148,"2010_14",26.54012,"25-29"
148,"2015_19",45.94916,"25-29"
148,"2020_25","NA","25-29"
148,"1970_74",90.58912,"30-34"
148,"1975_79",87.21222,"30-34"
148,"1980_84",82.79969,"30-34"
148,"1985_89",77.18574,"30-34"
148,"1990_94",70.36095,"30-34"
148,"1995_99",62.29619,"30-34"
148,"2000_04",71.87188,"30-34"
148,"2005_09",43.98963,"30-34"
148,"2010_14",34.85522,"30-34"
148,"2015_19",62.34087,"30-34"
148,"2020_25","NA","30-34"
148,"1970_74",93.15234,"35-39"
148,"1975_79",90.60058,"35-39"
148,"1980_84",87.21908,"35-39"
148,"1985_89",82.81194,"35-39"
148,"1990_94",77.20676,"35-39"
148,"1995_99",70.37063,"35-39"
148,"2000_04",83.96703,"35-39"
148,"2005_09",53.35909,"35-39"
148,"2010_14",44.00789,"35-39"
148,"2015_19",81.86801,"35-39"
148,"2020_25","NA","35-39"
148,"1970_74",95.06628,"40-44"
148,"1975_79",93.16779,"40-44"
148,"1980_84",90.61908,"40-44"
148,"1985_89",87.25894,"40-44"
148,"1990_94",82.84473,"40-44"
148,"1995_99",77.23415,"40-44"
148,"2000_04",94.85722,"40-44"
148,"2005_09",62.33678,"40-44"
148,"2010_14",53.37853,"40-44"
148,"2015_19",103.3824,"40-44"
148,"2020_25","NA","40-44"
148,"1970_74",96.48345,"45-49"
148,"1975_79",95.08958,"45-49"
148,"1980_84",93.20047,"45-49"
148,"1985_89",90.67266,"45-49"
148,"1990_94",87.3075,"45-49"
148,"1995_99",82.87891,"45-49"
148,"2000_04",104.1334,"45-49"
148,"2005_09",70.46349,"45-49"
148,"2010_14",62.40302,"45-49"
148,"2015_19",125.4536,"45-49"
148,"2020_25","NA","45-49"
148,"1970_74",97.48988,"50-54"
148,"1975_79",96.51489,"50-54"
148,"1980_84",95.12629,"50-54"
148,"1985_89",93.25722,"50-54"
148,"1990_94",90.7214,"50-54"
148,"1995_99",87.37017,"50-54"
148,"2000_04",111.7978,"50-54"
148,"2005_09",77.38545,"50-54"
148,"2010_14",70.54382,"50-54"
148,"2015_19",146.7226,"50-54"
148,"2020_25","NA","50-54"
148,"1970_74","NA","55-59"
148,"1975_79",97.51674,"55-59"
148,"1980_84",96.54971,"55-59"
148,"1985_89",95.16858,"55-59"
148,"1990_94",93.30273,"55-59"
148,"1995_99",90.78114,"55-59"
148,"2000_04",117.8442,"55-59"
148,"2005_09",83.05357,"55-59"
148,"2010_14",77.49711,"55-59"
148,"2015_19",165.9059,"55-59"
148,"2020_25","NA","55-59"
148,"1970_74",98.76839,"60-64"
148,"1975_79",98.24209,"60-64"
148,"1980_84",97.54536,"60-64"
148,"1985_89",96.58562,"60-64"
148,"1990_94",95.22572,"60-64"
148,"1995_99",93.35725,"60-64"
148,"2000_04",122.4412,"60-64"
148,"2005_09",87.54626,"60-64"
148,"2010_14",83.17708,"60-64"
148,"2015_19",182.2068,"60-64"
148,"2020_25","NA","60-64"
148,"1970_74",99.13261,"65-69"
148,"1975_79",98.78609,"65-69"
148,"1980_84",98.26524,"65-69"
148,"1985_89",97.577,"65-69"
148,"1990_94",96.63537,"65-69"
148,"1995_99",95.27705,"65-69"
148,"2000_04",125.8937,"65-69"
148,"2005_09",90.95138,"65-69"
148,"2010_14",87.64714,"65-69"
148,"2015_19",195.5546,"65-69"
148,"2020_25","NA","65-69"
148,"1970_74",99.5797,"70+"
148,"1975_79",99.80199,"70+"
148,"1980_84",99.4667,"70+"
148,"1985_89",98.82391,"70+"
148,"1990_94",98.33761,"70+"
148,"1995_99",97.67672,"70+"
148,"2000_04",130.3261,"70+"
148,"2005_09",95.41923,"70+"
148,"2010_14",93.62115,"70+"
148,"2015_19",214.111,"70+"
148,"2020_25","NA","70+"
148,"1970_74",89.47174,"15+"
148,"1975_79",85.83994,"15+"
148,"1980_84",81.31239,"15+"
148,"1985_89",75.92456,"15+"
148,"1990_94",69.66553,"15+"
148,"1995_99",62.23758,"15+"
148,"2000_04",72.98218,"15+"
148,"2005_09",46.22306,"15+"
148,"2010_14",38.84003,"15+"
148,"2015_19",75.84273,"15+"
148,"2020_25","NA","15+"
152,"1970_74",4.296763,"15-19"
152,"1975_79",3.347535,"15-19"
152,"1980_84",2.60949,"15-19"
152,"1985_89",2.012595,"15-19"
152,"1990_94",1.571387,"15-19"
152,"1995_99",1.244814,"15-19"
152,"2000_04",1.010643,"15-19"
152,"2005_09",.2843954,"15-19"
152,"2010_14",.6011564,"15-19"
152,"2015_19",.5109376,"15-19"
152,"2020_25",.2473378,"15-19"
152,"1970_74",5.540668,"20-24"
152,"1975_79",4.296824,"20-24"
152,"1980_84",3.347511,"20-24"
152,"1985_89",2.60928,"20-24"
152,"1990_94",2.012257,"20-24"
152,"1995_99",1.570992,"20-24"
152,"2000_04",1.334011,"20-24"
152,"2005_09",.3958051,"20-24"
152,"2010_14",.8658418,"20-24"
152,"2015_19",.7029037,"20-24"
152,"2020_25",.3321334,"20-24"
152,"1970_74",7.201001,"25-29"
152,"1975_79",5.541331,"25-29"
152,"1980_84",4.29691,"25-29"
152,"1985_89",3.347236,"25-29"
152,"1990_94",2.608819,"25-29"
152,"1995_99",2.011596,"25-29"
152,"2000_04",1.683257,"25-29"
152,"2005_09",.5223966,"25-29"
152,"2010_14",1.204977,"25-29"
152,"2015_19",1.012257,"25-29"
152,"2020_25",.4540982,"25-29"
152,"1970_74",8.996539,"30-34"
152,"1975_79",7.202613,"30-34"
152,"1980_84",5.541798,"30-34"
152,"1985_89",4.296994,"30-34"
152,"1990_94",3.346974,"30-34"
152,"1995_99",2.608296,"30-34"
152,"2000_04",2.15574,"30-34"
152,"2005_09",.6592058,"30-34"
152,"2010_14",1.590495,"30-34"
152,"2015_19",1.408828,"30-34"
152,"2020_25",.6516857,"30-34"
152,"1970_74",10.7752,"35-39"
152,"1975_79",8.998855,"35-39"
152,"1980_84",7.204071,"35-39"
152,"1985_89",5.542519,"35-39"
152,"1990_94",4.297092,"35-39"
152,"1995_99",3.346662,"35-39"
152,"2000_04",2.795111,"35-39"
152,"2005_09",.8441964,"35-39"
152,"2010_14",2.007093,"35-39"
152,"2015_19",1.859737,"35-39"
152,"2020_25",.9130139,"35-39"
152,"1970_74",12.47599,"40-44"
152,"1975_79",10.77936,"40-44"
152,"1980_84",9.001684,"40-44"
152,"1985_89",7.205938,"40-44"
152,"1990_94",5.543193,"40-44"
152,"1995_99",4.297225,"40-44"
152,"2000_04",3.586818,"40-44"
152,"2005_09",1.094746,"40-44"
152,"2010_14",2.57056,"40-44"
152,"2015_19",2.346826,"40-44"
152,"2020_25",1.21064,"40-44"
152,"1970_74",14.55169,"45-49"
152,"1975_79",12.48339,"45-49"
152,"1980_84",10.7838,"45-49"
152,"1985_89",9.004643,"45-49"
152,"1990_94",7.207334,"45-49"
152,"1995_99",5.543948,"45-49"
152,"2000_04",4.606234,"45-49"
152,"2005_09",1.405018,"45-49"
152,"2010_14",3.333654,"45-49"
152,"2015_19",3.005739,"45-49"
152,"2020_25",1.534285,"45-49"
152,"1970_74","NA","50-54"
152,"1975_79",14.56335,"50-54"
152,"1980_84",12.4911,"50-54"
152,"1985_89",10.78921,"50-54"
152,"1990_94",9.007211,"50-54"
152,"1995_99",7.209085,"50-54"
152,"2000_04",5.94347,"50-54"
152,"2005_09",1.804629,"50-54"
152,"2010_14",4.27896,"50-54"
152,"2015_19",3.898273,"50-54"
152,"2020_25",1.956277,"50-54"
152,"1970_74",18.57159,"55-59"
152,"1975_79",16.55719,"55-59"
152,"1980_84",14.57949,"55-59"
152,"1985_89",12.50213,"55-59"
152,"1990_94",10.7954,"55-59"
152,"1995_99",9.011255,"55-59"
152,"2000_04",7.730227,"55-59"
152,"2005_09",2.329021,"55-59"
152,"2010_14",5.497196,"55-59"
152,"2015_19",5.004396,"55-59"
152,"2020_25",2.538255,"55-59"
152,"1970_74",21.1435,"60-64"
152,"1975_79",18.60781,"60-64"
152,"1980_84",16.58408,"60-64"
152,"1985_89",14.5984,"60-64"
152,"1990_94",12.51318,"60-64"
152,"1995_99",10.80269,"60-64"
152,"2000_04",9.665001,"60-64"
152,"2005_09",3.030234,"60-64"
152,"2010_14",7.096931,"60-64"
152,"2015_19",6.431322,"60-64"
152,"2020_25",3.263206,"60-64"
152,"1970_74",24.03884,"65-69"
152,"1975_79",21.19915,"65-69"
152,"1980_84",18.65554,"65-69"
152,"1985_89",16.62018,"65-69"
152,"1990_94",14.61965,"65-69"
152,"1995_99",12.52837,"65-69"
152,"2000_04",11.59064,"65-69"
152,"2005_09",3.7898,"65-69"
152,"2010_14",9.237575,"65-69"
152,"2015_19",8.306903,"65-69"
152,"2020_25",3.791357,"65-69"
152,"1970_74",25.35608,"70+"
152,"1975_79",24.20328,"70+"
152,"1980_84",21.34034,"70+"
152,"1985_89",18.7794,"70+"
152,"1990_94",16.72311,"70+"
152,"1995_99",14.70389,"70+"
152,"2000_04",13.50002,"70+"
152,"2005_09",4.563171,"70+"
152,"2010_14",11.59588,"70+"
152,"2015_19",10.85099,"70+"
152,"2020_25",4.891033,"70+"
152,"1970_74",11.06809,"15+"
152,"1975_79",9.338751,"15+"
152,"1980_84",7.811627,"15+"
152,"1985_89",6.588179,"15+"
152,"1990_94",5.596083,"15+"
152,"1995_99",4.754841,"15+"
152,"2000_04",4.28338,"15+"
152,"2005_09",1.398655,"15+"
152,"2010_14",3.514965,"15+"
152,"2015_19",3.361795,"15+"
152,"2020_25",1.704969,"15+"
156,"1970_74",15.78303,"15-19"
156,"1975_79",10.80994,"15-19"
156,"1980_84",7.122409,"15-19"
156,"1985_89",5.471129,"15-19"
156,"1990_94",3.581433,"15-19"
156,"1995_99",2.279148,"15-19"
156,"2000_04",.8950768,"15-19"
156,"2005_09",.9325533,"15-19"
156,"2010_14",.3553436,"15-19"
156,"2015_19",.2254964,"15-19"
156,"2020_25",.4090279,"15-19"
156,"1970_74",20.4581,"20-24"
156,"1975_79",15.75569,"20-24"
156,"1980_84",10.78838,"20-24"
156,"1985_89",7.140273,"20-24"
156,"1990_94",5.48911,"20-24"
156,"1995_99",3.582745,"20-24"
156,"2000_04",1.418674,"20-24"
156,"2005_09",1.440144,"20-24"
156,"2010_14",.4946807,"20-24"
156,"2015_19",.2925473,"20-24"
156,"2020_25",.5057116,"20-24"
156,"1970_74",26.86576,"25-29"
156,"1975_79",20.46161,"25-29"
156,"1980_84",15.73811,"25-29"
156,"1985_89",10.80319,"25-29"
156,"1990_94",7.153656,"25-29"
156,"1995_99",5.492736,"25-29"
156,"2000_04",2.230145,"25-29"
156,"2005_09",2.28269,"25-29"
156,"2010_14",.7639776,"25-29"
156,"2015_19",.4073252,"25-29"
156,"2020_25",.6532828,"25-29"
156,"1970_74",37.24133,"30-34"
156,"1975_79",26.8608,"30-34"
156,"1980_84",20.4807,"30-34"
156,"1985_89",15.72541,"30-34"
156,"1990_94",10.78843,"30-34"
156,"1995_99",7.161376,"30-34"
156,"2000_04",3.419062,"30-34"
156,"2005_09",3.588306,"30-34"
156,"2010_14",1.210901,"30-34"
156,"2015_19",.6290433,"30-34"
156,"2020_25",.9027864,"30-34"
156,"1970_74",49.37691,"35-39"
156,"1975_79",37.25871,"35-39"
156,"1980_84",26.86838,"35-39"
156,"1985_89",20.47051,"35-39"
156,"1990_94",15.71161,"35-39"
156,"1995_99",10.8033,"35-39"
156,"2000_04",4.458768,"35-39"
156,"2005_09",5.50168,"35-39"
156,"2010_14",1.903526,"35-39"
156,"2015_19",.9970443,"35-39"
156,"2020_25",1.38001,"35-39"
156,"1970_74",59.46848,"40-44"
156,"1975_79",49.40119,"40-44"
156,"1980_84",37.29016,"40-44"
156,"1985_89",26.86931,"40-44"
156,"1990_94",20.4667,"40-44"
156,"1995_99",15.73755,"40-44"
156,"2000_04",6.729125,"40-44"
156,"2005_09",7.177355,"40-44"
156,"2010_14",2.919097,"40-44"
156,"2015_19",1.567583,"40-44"
156,"2020_25",2.18992,"40-44"
156,"1970_74",68.00977,"45-49"
156,"1975_79",59.48668,"45-49"
156,"1980_84",49.45145,"45-49"
156,"1985_89",37.37215,"45-49"
156,"1990_94",26.90983,"45-49"
156,"1995_99",20.50919,"45-49"
156,"2000_04",9.808314,"45-49"
156,"2005_09",10.83955,"45-49"
156,"2010_14",3.810516,"45-49"
156,"2015_19",2.404865,"45-49"
156,"2020_25",3.446165,"45-49"
156,"1970_74","NA","50-54"
156,"1975_79",68.08656,"50-54"
156,"1980_84",59.58054,"50-54"
156,"1985_89",49.55476,"50-54"
156,"1990_94",37.42818,"50-54"
156,"1995_99",26.99523,"50-54"
156,"2000_04",12.79478,"50-54"
156,"2005_09",15.81667,"50-54"
156,"2010_14",5.762031,"50-54"
156,"2015_19",3.142804,"50-54"
156,"2020_25",5.307061,"50-54"
156,"1970_74",81.35831,"55-59"
156,"1975_79",75.48349,"55-59"
156,"1980_84",68.24986,"55-59"
156,"1985_89",59.70873,"55-59"
156,"1990_94",49.69091,"55-59"
156,"1995_99",37.6195,"55-59"
156,"2000_04",16.87737,"55-59"
156,"2005_09",20.67628,"55-59"
156,"2010_14",8.426682,"55-59"
156,"2015_19",4.76436,"55-59"
156,"2020_25",7.100711,"55-59"
156,"1970_74",86.61958,"60-64"
156,"1975_79",81.58045,"60-64"
156,"1980_84",75.74135,"60-64"
156,"1985_89",68.54532,"60-64"
156,"1990_94",60.05583,"60-64"
156,"1995_99",50.08545,"60-64"
156,"2000_04",23.59311,"60-64"
156,"2005_09",27.37107,"60-64"
156,"2010_14",11.05427,"60-64"
156,"2015_19",6.994023,"60-64"
156,"2020_25",10.48687,"60-64"
156,"1970_74",90.85261,"65-69"
156,"1975_79",86.90025,"65-69"
156,"1980_84",81.92458,"65-69"
156,"1985_89",76.2127,"65-69"
156,"1990_94",69.14497,"65-69"
156,"1995_99",60.7553,"65-69"
156,"2000_04",31.53912,"65-69"
156,"2005_09",38.42718,"65-69"
156,"2010_14",14.70547,"65-69"
156,"2015_19",9.219102,"65-69"
156,"2020_25",13.04385,"65-69"
156,"1970_74",92.48055,"70+"
156,"1975_79",91.5098,"70+"
156,"1980_84",88.08717,"70+"
156,"1985_89",83.43338,"70+"
156,"1990_94",78.16457,"70+"
156,"1995_99",71.71169,"70+"
156,"2000_04",39.4921,"70+"
156,"2005_09",53.19965,"70+"
156,"2010_14",21.46692,"70+"
156,"2015_19",12.79662,"70+"
156,"2020_25",19.26081,"70+"
156,"1970_74",45.85175,"15+"
156,"1975_79",38.84268,"15+"
156,"1980_84",31.87696,"15+"
156,"1985_89",25.98969,"15+"
156,"1990_94",21.47293,"15+"
156,"1995_99",17.89717,"15+"
156,"2000_04",9.07979,"15+"
156,"2005_09",11.65464,"15+"
156,"2010_14",4.87552,"15+"
156,"2015_19",3.15911,"15+"
156,"2020_25",5.258049,"15+"
170,"1970_74",9.450772,"15-19"
170,"1975_79",7.634388,"15-19"
170,"1980_84",6.045629,"15-19"
170,"1985_89",5.100516,"15-19"
170,"1990_94",4.07294,"15-19"
170,"1995_99",3.135747,"15-19"
170,"2000_04",2.199268,"15-19"
170,"2005_09",1.853658,"15-19"
170,"2010_14",1.315589,"15-19"
170,"2015_19",.8958321,"15-19"
170,"2020_25",.5197691,"15-19"
170,"1970_74",12.07551,"20-24"
170,"1975_79",9.450022,"20-24"
170,"1980_84",7.632419,"20-24"
170,"1985_89",6.042027,"20-24"
170,"1990_94",5.094097,"20-24"
170,"1995_99",4.066233,"20-24"
170,"2000_04",2.930373,"20-24"
170,"2005_09",2.587146,"20-24"
170,"2010_14",1.959515,"20-24"
170,"2015_19",1.343105,"20-24"
170,"2020_25",.7271006,"20-24"
170,"1970_74",15.72647,"25-29"
170,"1975_79",12.07615,"25-29"
170,"1980_84",9.449116,"25-29"
170,"1985_89",7.629237,"25-29"
170,"1990_94",6.035418,"25-29"
170,"1995_99",5.085896,"25-29"
170,"2000_04",3.799996,"25-29"
170,"2005_09",3.447309,"25-29"
170,"2010_14",2.735204,"25-29"
170,"2015_19",2.000815,"25-29"
170,"2020_25",1.076057,"25-29"
170,"1970_74",18.98987,"30-34"
170,"1975_79",15.72843,"30-34"
170,"1980_84",12.07743,"30-34"
170,"1985_89",9.448223,"30-34"
170,"1990_94",7.62524,"30-34"
170,"1995_99",6.029354,"30-34"
170,"2000_04",4.75481,"30-34"
170,"2005_09",4.471754,"30-34"
170,"2010_14",3.646058,"30-34"
170,"2015_19",2.794337,"30-34"
170,"2020_25",1.614853,"30-34"
170,"1970_74",22.08011,"35-39"
170,"1975_79",18.99422,"35-39"
170,"1980_84",15.73189,"35-39"
170,"1985_89",12.07892,"35-39"
170,"1990_94",9.447092,"35-39"
170,"1995_99",7.622046,"35-39"
170,"2000_04",5.638474,"35-39"
170,"2005_09",5.597017,"35-39"
170,"2010_14",4.730621,"35-39"
170,"2015_19",3.726032,"35-39"
170,"2020_25",2.269411,"35-39"
170,"1970_74",25.60022,"40-44"
170,"1975_79",22.08359,"40-44"
170,"1980_84",18.99926,"40-44"
170,"1985_89",15.73538,"40-44"
170,"1990_94",12.08036,"40-44"
170,"1995_99",9.446307,"40-44"
170,"2000_04",7.129797,"40-44"
170,"2005_09",6.638462,"40-44"
170,"2010_14",5.922027,"40-44"
170,"2015_19",4.834921,"40-44"
170,"2020_25",3.037786,"40-44"
170,"1970_74",29.00943,"45-49"
170,"1975_79",25.60778,"45-49"
170,"1980_84",22.09076,"45-49"
170,"1985_89",19.00478,"45-49"
170,"1990_94",15.73915,"45-49"
170,"1995_99",12.08164,"45-49"
170,"2000_04",8.837764,"45-49"
170,"2005_09",8.395828,"45-49"
170,"2010_14",7.024924,"45-49"
170,"2015_19",6.053339,"45-49"
170,"2020_25",3.949969,"45-49"
170,"1970_74","NA","50-54"
170,"1975_79",29.0226,"50-54"
170,"1980_84",25.61761,"50-54"
170,"1985_89",22.0994,"50-54"
170,"1990_94",19.01104,"50-54"
170,"1995_99",15.74259,"50-54"
170,"2000_04",11.30471,"50-54"
170,"2005_09",10.40843,"50-54"
170,"2010_14",8.885719,"50-54"
170,"2015_19",7.181268,"50-54"
