"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","geo_big","GEO","geo_det","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred"
"Saudi Arabia",1990,682,0.05,0.76,0.81,"Saudi Arabia",NA,NA,6.02,0.24,0.508674731248623,0.463195141660749,0.0281301270906286,0.2917835,NA,NA,0.058168,20.40946,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Saudi Arabia",1995,682,0.05,0.74,0.8,"Saudi Arabia",NA,NA,6.86,0.296,0.507803840666946,0.463271832457401,0.028924326875653,0.25924,NA,NA,0.0607338,20.21234,337.37,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,3.82719463074312,3.73517606785939,3.9214801325238,3.82719463074312
"Saudi Arabia",2000,682,0.05,0.62,0.67,"Saudi Arabia",NA,NA,7.87,0.369,0.460912540403804,0.509903030870848,0.0291844287253478,0.1889566,NA,NA,0.0692963,18.63958,337.37,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,4.86569659052632,4.72876537191293,5.00659293685408,4.86569659052632
"Saudi Arabia",2005,682,0.04,0.51,0.56,"Saudi Arabia",NA,NA,8.78,0.438,0.427553289404022,0.543934741351926,0.028511969244052,0.1740446,NA,NA,0.0548663,11.18666,337.37,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,5.56596698363151,5.37904781613177,5.75938149684541,5.56596698363151
"Saudi Arabia",2010,682,0.04,0.44,0.49,"Saudi Arabia",NA,NA,9.53,0.495,0.393924920151093,0.576268467338516,0.0298066125103913,0.05573662,NA,NA,0.0348051,10.87089,337.37,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,7.10734018631509,6.80745241844699,7.42043886889678,7.10734018631509
"Saudi Arabia",2015,682,0.04,0.37,0.41,"Saudi Arabia",NA,NA,10.2,0.543,0.334158360931088,0.635307166965092,0.0305344721038204,0.04671371,NA,NA,0.0338053,12.15959,337.37,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,0,1,7.75529242981674,7.40843446868869,8.1183900493647,7.75529242981674
"Senegal",1970,686,0.05,0.85,0.9,"Senegal",NA,NA,1.05,0.02,0.546783142486129,0.428190296305041,0.0250265612088301,0.8397752,NA,NA,0.0276738,44.01871,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Senegal",1975,686,0.05,0.86,0.9,"Senegal",NA,NA,1.37,0.0290000000000001,0.549781081356277,0.424885449546889,0.0253334690968333,0.8078342,NA,NA,0.0446975,42.25605,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Senegal",1980,686,0.05,0.92,0.97,"Senegal",NA,NA,1.62,0.0380000000000001,0.566403019953263,0.406902750314578,0.0266942297321589,0.7760719,NA,NA,0.0380244,43.22386,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Senegal",1985,686,0.06,0.96,1.02,"Senegal",NA,NA,1.87,0.043,0.57760652484029,0.394296967065683,0.0280965080940272,0.7313115,NA,NA,0.0292471,49.64191,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Senegal",1990,686,0.06,0.95,1.01,"Senegal",NA,NA,2.14,0.0489999999999999,0.579873712196743,0.39041542040545,0.0297108673978066,0.6987752,NA,NA,0.031965,57.07144,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Senegal",1995,686,0.06,0.91,0.97,"Senegal",NA,NA,2.43,0.0559999999999999,0.573313312395406,0.395669516975769,0.0310171706288256,0.6537411,NA,NA,0.0250864,56.00882,256.29,1,"Western Africa",20,NA,NA,0,0,0,0,0,1,0,0,0,0,0.747694419337271,0.714207427194411,0.782751513666243,0.747694419337271
"Senegal",2000,686,0.06,0.87,0.93,"Senegal",NA,NA,2.7,0.0590000000000001,0.563813356094785,0.404279965857822,0.0319066780473926,0.6072475,NA,NA,0.0271858,47.97966,256.29,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,1,0,0,0,0.882835824878807,0.846926048808549,0.920268180186331,0.882835824878807
"Senegal",2005,686,0.06,0.82,0.88,"Senegal",0.3085415904,NA,3.21,0.0789999999999999,0.550118663502307,0.418148849364017,0.0317324871336764,0.5420686,1.23802313148,0.993256402305,0.0417108,37.10071,256.29,1,"Western Africa",20,0.990418505184,0.3085415904,0,0,0,0,0,0,0,1,0,0,1.14581595091752,1.1046723498868,1.18849194832438,0.990418505184
"Senegal",2010,686,0.06,0.81,0.86,"Senegal",0.335852254666667,NA,3.74,0.0989999999999999,0.541865398909812,0.427124628344896,0.0310099727452924,0.5256527,1.57010929056667,1.21060394231333,0.0421642,32.82676,256.29,1,"Western Africa",20,1.25608743245334,0.335852254666667,0,0,0,0,0,0,0,0,1,0,1.36805828880841,1.32015242768584,1.41770256398209,1.25608743245334
"Senegal",2015,686,0.06,0.8,0.85,"Senegal",0.4151774616,NA,4.26,0.118,0.535442953468189,0.434615127845651,0.0299419186861606,0.4809958,2.21081998302,1.884906671235,0.0495409,33.24098,256.29,1,"Western Africa",20,1.768655986416,0.4151774616,0,0,0,0,0,0,0,0,0,1,1.65617596267016,1.60194046216335,1.71224766719623,1.768655986416
"Serbia",1970,688,0.13,0.38,0.5,"Serbia",NA,NA,6.9,0.327,0.349758001945837,0.56695279498516,0.0832892030690033,0.1341726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Serbia",1975,688,0.14,0.37,0.51,"Serbia",NA,NA,7.87,0.394,0.326001506378572,0.581450360118627,0.0925481335028009,0.09950542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Serbia",1980,688,0.14,0.37,0.51,"Serbia",NA,NA,8.62,0.451,0.321621409247556,0.586228573352941,0.0921500173995038,0.06509713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Serbia",1985,688,0.13,0.37,0.49,"Serbia",NA,NA,9.23,0.503,0.319377951649682,0.595603730560989,0.0850183177893292,0.04265266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Serbia",1990,688,0.14,0.36,0.5,"Serbia",NA,NA,9.91,0.565,0.314505452940806,0.58963205782849,0.0958624892307046,0.02942571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Serbia",1995,688,0.17,0.33,0.5,"Serbia",NA,NA,10.61,0.631,0.300007082081323,0.585586952782752,0.114405965135925,0.02307658,NA,NA,NA,NA,483.92,NA,"",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,9.89201671368925,9.69261851895125,10.0955169619628,9.89201671368925
"Serbia",2000,688,0.21,0.31,0.52,"Serbia",NA,NA,11.16,0.687,0.277110984102792,0.585402510531106,0.137486505366101,0.01930764,NA,NA,NA,NA,483.92,NA,"",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,10.7717553965785,10.5486490787899,10.9995804635326,10.7717553965785
"Serbia",2005,688,0.22,0.28,0.5,"Serbia",NA,NA,11.57,0.735,0.260049497933952,0.59212176055647,0.147828741509578,0.01687745,NA,NA,NA,NA,483.92,NA,"",NA,NA,NA,0,0,0,0,0,0,0,1,0,0,11.3473680149376,11.1025270977936,11.5976083401785,11.3473680149376
"Serbia",2010,688,0.22,0.25,0.48,"Serbia",NA,NA,11.82,0.768,0.236380496097674,0.612549262035391,0.151070241866935,0.01556456,NA,NA,NA,NA,483.92,NA,"",NA,NA,NA,0,0,0,0,0,0,0,0,1,0,11.6731523624582,11.4168754008686,11.9351820259679,11.6731523624582
"Serbia",2015,688,0.24,0.25,0.49,"Serbia",NA,NA,12.06,0.811,0.227592207557404,0.609326975230519,0.163080817212077,0.01503593,NA,NA,NA,NA,483.92,NA,"",NA,NA,NA,0,0,0,0,0,0,0,0,0,1,12.1258470374817,11.8231372311577,12.4363071747927,12.1258470374817
"Sierra Leone",1970,694,0.05,0.74,0.8,"Sierra Leone",NA,NA,1.14,0.0279999999999998,0.506735037501913,0.464334915046686,0.0289300474514006,0.8134966,NA,NA,0.0276738,31.92784,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Sierra Leone",1975,694,0.06,0.8,0.85,"Sierra Leone",NA,NA,1.41,0.038,0.521867795327071,0.448332817177661,0.0297993874952686,0.7738583,NA,NA,0.0446975,32.14952,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Sierra Leone",1980,694,0.06,0.86,0.92,"Sierra Leone",NA,NA,1.7,0.0469999999999999,0.537296932100851,0.432208334612904,0.0304947332862451,0.727944,NA,NA,0.0380244,33.71664,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Sierra Leone",1985,694,0.06,0.91,0.97,"Sierra Leone",NA,NA,2.03,0.06,0.552915117042223,0.416730474732006,0.0303544082257712,0.6770766,NA,NA,0.0292471,33.51515,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Sierra Leone",1990,694,0.06,0.94,0.99,"Sierra Leone",NA,NA,2.36,0.07,0.564745499915207,0.406400658962618,0.0288538411221746,0.6336847,NA,NA,0.031965,34.27038,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Sierra Leone",1995,694,0.05,0.94,1,"Sierra Leone",NA,NA,2.71,0.08,0.573182177435289,0.400884212606204,0.0259336099585062,0.5743077,NA,NA,0.0331911,42.72578,278.39545,1,"Western Africa",20,NA,NA,0,0,0,0,0,1,0,0,0,0,0.935846186888118,0.90114339323509,0.971885375943214,0.935846186888118
"Sierra Leone",2000,694,0.05,0.94,0.99,"Sierra Leone",NA,NA,3.02,0.087,0.576326378712814,0.40011164608192,0.023561975205266,0.6517321,NA,NA,0.0365902,37.2644,278.39545,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,1,0,0,0,0.944292855770458,0.902108755041568,0.988449554974156,0.944292855770458
"Sierra Leone",2005,694,0.05,0.92,0.97,"Sierra Leone",NA,NA,3.37,0.0959999999999999,0.571823204419889,0.404546812005376,0.023629983574735,0.530408,NA,NA,0.026367,40.86063,278.39545,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,0,1,0,0,1.23508287159471,1.19351074199744,1.27810303337003,1.23508287159471
"Sierra Leone",2010,694,0.05,0.82,0.86,"Sierra Leone",0.2868861536,NA,3.87,0.117,0.546108952428131,0.42961747449572,0.024273573076149,0.6757383,1.38781176804,1.20025400598,0.0215406,33.0522,256.19818,1,"Western Africa",20,1.110249414432,0.2868861536,0,0,0,0,0,0,0,0,1,0,1.16235012695102,1.10658629742714,1.22092404430121,1.110249414432
"Sierra Leone",2015,694,0.05,0.78,0.83,"Sierra Leone",0.3412877752,NA,4.3,0.14,0.536258513739414,0.438721799317519,0.0250196869430667,0.5679367,1.8344217917,1.6377972827,0.0494482,34.51073,256.19818,1,"Western Africa",20,1.46753743336,0.3412877752,0,0,0,0,0,0,0,0,0,1,1.49075324954008,1.43317931404762,1.55064005545677,1.46753743336
"Singapore",1970,702,0.06,0.67,0.73,"Singapore",0.730661426119373,3.58024098798493,4.9,0.175,0.506584977567659,0.46012832263978,0.0332866997925612,0.2469567,NA,NA,0.0271384,30.80027,NA,NA,NA,NA,3.58024098798493,0.730661426119373,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.58024098798493
"Singapore",1975,702,0.07,0.52,0.58,"Singapore",0.75910851106852,4.77479253462099,6.29,0.259,0.456998761281189,0.501902318173775,0.0410989205450363,0.1966621,NA,NA,0.0152982,29.27324,NA,NA,NA,NA,4.77479253462099,0.75910851106852,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,4.77479253462099
"Singapore",1980,702,0.07,0.4,0.47,"Singapore",0.792146255595355,6.06784031786042,7.66,0.345,0.389326261705478,0.563437474102925,0.0472362641915969,0.1709395,NA,NA,0.030897,29.02116,NA,NA,NA,NA,6.06784031786042,0.792146255595355,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,6.06784031786042
"Singapore",1985,702,0.07,0.34,0.42,"Singapore",0.816302019820415,7.16713173402324,8.78,0.421,0.334835444908211,0.612418276511654,0.0527462785801352,0.1296912,NA,NA,0.0365207,26.09736,NA,NA,NA,NA,7.16713173402324,0.816302019820415,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,7.16713173402324
"Singapore",1990,702,0.08,0.29,0.37,"Singapore",0.849981331162101,8.49131349830939,9.99,0.504,0.29824910465579,0.64580846266083,0.0559424326833798,0.10904,NA,NA,0.0286555,25.24161,NA,NA,NA,NA,8.49131349830939,0.849981331162101,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,8.49131349830939
"Singapore",1995,702,0.09,0.31,0.4,"Singapore",0.869940000821262,9.45624780892712,10.87,0.566,0.286686772942697,0.649863564555508,0.0634496625017952,0.08614405,NA,NA,0.0259152,25.3313,497.46,3,"South-Eastern Asia",16,9.45624780892712,0.869940000821262,0,0,0,0,0,1,0,0,0,0,8.93944858579854,8.63032961880557,9.25963949789389,9.45624780892712
"Singapore",2000,702,0.1,0.3,0.4,"Singapore",0.889690658073186,10.3026178204875,11.58,0.626,0.279142200663773,0.647459790656114,0.0733980086801123,0.074506,NA,NA,0.0307757,30.19286,497.46,3,"South-Eastern Asia",16,10.3026178204875,0.889690658073186,0,0,0,0,0,0,1,0,0,0,9.81164104851483,9.48184264453388,10.1529105337345,10.3026178204875
"Singapore",2005,702,0.11,0.26,0.38,"Singapore",0.915057929639095,11.2277607966717,12.27,0.69,0.259005451106908,0.658760707531427,0.0822338413616643,0.05515231,NA,NA,0.0245768,19.84726,497.46,3,"South-Eastern Asia",16,11.2277607966717,0.915057929639095,0,0,0,0,0,0,0,1,0,0,10.8255807984599,10.4643725814221,11.1992571663629,11.2277607966717
"Singapore",2010,702,0.12,0.24,0.36,"Singapore",0.944352422646775,12.2388073975022,12.96,0.752,0.243181504893563,0.666686359071306,0.0901321360351313,0.03664412,NA,NA,0.030091,23.92807,497.46,3,"South-Eastern Asia",16,12.2388073975022,0.944352422646775,0,0,0,0,0,0,0,0,1,0,11.8897125063157,11.4883292427796,12.3051194386414,12.2388073975022
"Singapore",2015,702,0.16,0.21,0.37,"Singapore",0.971562764793544,12.2805533469904,12.64,0.804,0.218761854869303,0.664378488718681,0.116859656412017,0.02894453,NA,NA,0.0293578,14.87679,539.85,3,"South-Eastern Asia",16,12.2805533469904,0.971562764793544,0,0,0,0,0,0,0,0,0,1,12.3819306341031,11.9662035492421,12.8121008134992,12.2805533469904
"Slovakia",1970,703,0.14,0.43,0.58,"Slovakia",1.04353245045025,10.8005608621601,10.35,0.527,0.377328131543565,0.532103418633869,0.0905684498225661,0.01608756,NA,NA,0.0457293,27.02714,NA,NA,NA,NA,10.8005608621601,1.04353245045025,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,10.8005608621601
"Slovakia",1975,703,0.16,0.41,0.56,"Slovakia",1.0534630491652,11.3141931480342,10.74,0.605,0.353827695805005,0.545622934601865,0.10054936959313,0.01197171,NA,NA,0.0405121,27.981,NA,NA,NA,NA,11.3141931480342,1.0534630491652,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,11.3141931480342
"Slovakia",1980,703,0.17,0.41,0.58,"Slovakia",1.05734934413477,11.7048572395719,11.07,0.675,0.343153551901624,0.551661292583766,0.10518515551461,0.007955263,NA,NA,0.0352948,28.02464,NA,NA,NA,NA,11.7048572395719,1.05734934413477,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,11.7048572395719
"Slovakia",1985,703,0.14,0.41,0.56,"Slovakia",1.05579798609108,11.9305172428292,11.3,0.723,0.337822388435677,0.570290852016199,0.0918867595481233,0.005317733,NA,NA,0.0402729,26.39354,NA,NA,NA,NA,11.9305172428292,1.05579798609108,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,11.9305172428292
"Slovakia",1990,703,0.16,0.4,0.56,"Slovakia",1.05800066019124,12.2304876318107,11.56,0.777,0.336066505074989,0.56074837145887,0.103185123466142,0.003759302,NA,NA,0.045251,22.25038,NA,NA,NA,NA,12.2304876318107,1.05800066019124,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,12.2304876318107
"Slovakia",1995,703,0.16,0.34,0.51,"Slovakia",1.05570763311099,12.4151217653852,11.76,0.819,0.317323098707009,0.574412192122815,0.108264709170175,0.002998768,NA,NA,0.041742,20.01675,524.26,4,"Eastern Europe",7,12.4151217653852,1.05570763311099,0,0,0,0,0,1,0,0,0,0,11.826968952804,11.4581316074698,12.2076791751459,12.4151217653852
"Slovakia",2000,703,0.16,0.29,0.45,"Slovakia",1.05768117521679,12.6498668555928,11.96,0.852,0.280808830349689,0.605528244133197,0.113662925517113,0.002539231,NA,NA,0.0407808,18.49243,524.26,4,"Eastern Europe",7,12.6498668555928,1.05768117521679,0,0,0,0,0,0,1,0,0,0,12.0983314248295,11.6995769177532,12.5106766077081,12.6498668555928
"Slovakia",2005,703,0.16,0.24,0.4,"Slovakia",1.05581735324789,12.9126462302217,12.23,0.877,0.245040363737589,0.638211004917881,0.11674863134453,0.002239619,NA,NA,0.0370915,16.47758,524.26,4,"Eastern Europe",7,12.9126462302217,1.05581735324789,0,0,0,0,0,0,0,1,0,0,12.4253518351707,11.9971795645757,12.8688053218481,12.9126462302217
"Slovakia",2010,703,0.17,0.21,0.38,"Slovakia",1.0530293153799,13.0891543901721,12.43,0.888,0.219855142086397,0.656683049406896,0.123461808506707,0.002075292,NA,NA,0.0406095,15.1084,524.26,4,"Eastern Europe",7,13.0891543901721,1.0530293153799,0,0,0,0,0,0,0,0,1,0,12.7195586968836,12.2961027279822,13.1575977382889,13.0891543901721
"Slovakia",2015,703,0.2,0.22,0.42,"Slovakia",1.04368984090454,13.8288903919852,13.25,0.912,0.206147849907157,0.653282591509937,0.140569558582906,0.002007187,NA,NA,0.0426912,15.33577,524.26,4,"Eastern Europe",7,13.8288903919852,1.04368984090454,0,0,0,0,0,0,0,0,0,1,13.8265738209109,13.405393299976,14.2609873016886,13.8288903919852
"Slovenia",1970,705,0.15,0.37,0.51,"Slovenia",0.934356591609623,9.62387289357912,10.3,0.603,0.329999401090016,0.57142001557166,0.0985805833383243,0.006496339,NA,NA,0.0213403,24.05337,NA,NA,NA,NA,9.62387289357912,0.934356591609623,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,9.62387289357912
"Slovenia",1975,705,0.17,0.36,0.53,"Slovenia",0.938278498842903,9.83315866787362,10.48,0.619,0.31389877194996,0.576322736141398,0.109778491908642,0.005885911,NA,NA,0.0250327,19.13892,NA,NA,NA,NA,9.83315866787362,0.938278498842903,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,9.83315866787362
"Slovenia",1980,705,0.17,0.36,0.53,"Slovenia",0.936428294391589,9.95423276938259,10.63,0.637,0.310545811090533,0.575661836801394,0.113792352108073,0.005255816,NA,NA,0.0305119,17.94964,NA,NA,NA,NA,9.95423276938259,0.936428294391589,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,9.95423276938259
"Slovenia",1985,705,0.15,0.33,0.48,"Slovenia",0.93607717289823,10.1002726955719,10.79,0.658,0.29936764176649,0.602128425273765,0.098503932959745,0.004703005,NA,NA,0.0269645,17.73649,NA,NA,NA,NA,10.1002726955719,0.93607717289823,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,10.1002726955719
"Slovenia",1990,705,0.16,0.3,0.46,"Slovenia",0.940221805071268,10.3048309835811,10.96,0.682,0.279342138051333,0.614253675554448,0.106404186394219,0.004754791,NA,NA,0.0404316,16.63844,NA,NA,NA,NA,10.3048309835811,0.940221805071268,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,10.3048309835811
"Slovenia",1995,705,0.18,0.26,0.44,"Slovenia",0.944203266501375,10.5089823561603,11.13,0.704,0.258360952094004,0.618760670884805,0.122878377021191,0.003786217,NA,NA,0.0492384,14.23363,458.32,4,"Southern Europe",19,10.5089823561603,0.944203266501375,0,0,0,0,0,1,0,0,0,0,10.6484577725262,10.4337315604781,10.8676030503586,10.5089823561603
"Slovenia",2000,705,0.2,0.23,0.43,"Slovenia",0.949938637365124,10.7533053749732,11.32,0.733,0.228340121687535,0.630562679137125,0.141097199175341,0.003000031,NA,NA,0.0568467,13.31021,458.32,4,"Southern Europe",19,10.7533053749732,0.949938637365124,0,0,0,0,0,0,1,0,0,0,11.0056181966568,10.7743324353942,11.2418688226739,10.7533053749732
"Slovenia",2005,705,0.22,0.2,0.42,"Slovenia",0.955673178761881,11.0284684829121,11.54,0.761,0.202594410497846,0.642392066513072,0.155013522989081,0.003197523,NA,NA,0.0538755,16.5132,458.32,4,"Southern Europe",19,11.0284684829121,0.955673178761881,0,0,0,0,0,0,0,1,0,0,11.3848515758206,11.1214573909727,11.6544838366843,11.0284684829121
"Slovenia",2010,705,0.24,0.2,0.44,"Slovenia",0.963913824539654,11.4223788207949,11.85,0.79,0.190573570941669,0.642808452624404,0.166617976433927,0.003000031,NA,NA,0.0550197,16.82795,458.32,4,"Southern Europe",19,11.4223788207949,0.963913824539654,0,0,0,0,0,0,0,0,1,0,11.8709299591704,11.5589795245772,12.191299222903,11.4223788207949
"Slovenia",2015,705,0.27,0.22,0.49,"Slovenia",0.972782028626377,11.8679407492418,12.2,0.818,0.192876765145308,0.626777194081642,0.180346040773049,0.002711004,NA,NA,0.0485554,15.35309,458.32,4,"Southern Europe",19,11.8679407492418,0.972782028626377,0,0,0,0,0,0,0,0,0,1,12.4745108941415,12.0752642456629,12.8869579068587,11.8679407492418
"Solomon Islands",1970,90,0.07,0.81,0.88,"Solomon Islands",NA,NA,2.51,0.0240000000000001,0.538077403245943,0.426966292134831,0.034956304619226,0.41646,NA,NA,3.4e-06,24.28501,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Solomon Islands",1975,90,0.07,0.96,1.03,"Solomon Islands",NA,NA,3.01,0.032,0.573940020682523,0.394002068252327,0.03205791106515,0.325323,NA,NA,0.0629366,25.66746,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Solomon Islands",1980,90,0.06,0.96,1.02,"Solomon Islands",NA,NA,3.57,0.042,0.574588031222897,0.393755420641804,0.0316565481352992,0.3594559,NA,NA,0.061534,25.04767,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Solomon Islands",1985,90,0.06,0.96,1.02,"Solomon Islands",NA,NA,4.1,0.0570000000000002,0.576070901033973,0.395125553914328,0.0288035450516987,0.2184107,NA,NA,0.0048311,23.63832,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Solomon Islands",1990,90,0.05,0.88,0.93,"Solomon Islands",NA,NA,4.56,0.078,0.571336966976595,0.400769477396602,0.0278935556268035,0.2790367,NA,NA,0.0275382,21.93261,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Solomon Islands",1995,90,0.05,0.8,0.85,"Solomon Islands",NA,NA,5.06,0.1,0.550236571110493,0.423044809351517,0.0267186195379905,0.234,NA,NA,0.0224871,21.35073,456.20999,5,"Melanesia",8,NA,NA,0,0,0,0,0,1,0,0,0,0,3.04536768053672,2.91321291771316,3.18351750167915,3.04536768053672
"Solomon Islands",2000,90,0.05,0.76,0.81,"Solomon Islands",NA,NA,5.5,0.12,0.528612997090204,0.443258971871969,0.0281280310378274,0.2359089,NA,NA,0.0705142,28.70135,490.935,5,"Melanesia",8,NA,NA,0,0,0,0,0,0,1,0,0,0,3.38499768258979,3.21658938294969,3.56222319574741,3.38499768258979
"Solomon Islands",2005,90,0.05,0.74,0.8,"Solomon Islands",NA,NA,5.89,0.147,0.518739352640545,0.45144804088586,0.0298126064735945,0.234,NA,NA,0.0921804,24.89357,397.005,5,"Melanesia",8,NA,NA,0,0,0,0,0,0,0,1,0,0,3.44190376010964,3.33655184051692,3.55058217588536,3.44190376010964
"Solomon Islands",2010,90,0.06,0.73,0.79,"Solomon Islands",NA,NA,6.25,0.172,0.51157495256167,0.455597722960152,0.0328273244781784,0.1495635,NA,NA,0.0986063,19.89968,467.89499,5,"Melanesia",8,NA,NA,0,0,0,0,0,0,0,0,1,0,4.29855422251652,4.11667907981059,4.48846462055642,4.29855422251652
"Solomon Islands",2015,90,0.06,0.69,0.75,"Solomon Islands",NA,NA,6.69,0.206,0.502894109635683,0.462717058222676,0.0343888321416411,0.1291536,NA,NA,0.0311095,25.51812,453.35501,5,"Melanesia",8,NA,NA,0,0,0,0,0,0,0,0,0,1,4.70723342863486,4.52546911182321,4.89629826303918,4.70723342863486
"Somalia",1970,706,0.06,0.81,0.87,"Somalia",NA,NA,0.9,0.0190000000000001,0.534374637092091,0.433863662756939,0.0317617001509697,0.9459535,NA,NA,0.0123099,45.01752,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Somalia",1975,706,0.06,0.82,0.88,"Somalia",NA,NA,1.04,0.0259999999999999,0.536568395010824,0.430934955159262,0.0324966498299144,0.5551061,NA,NA,0.0333002,37.86176,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Somalia",1980,706,0.06,0.86,0.92,"Somalia",NA,NA,1.25,0.0340000000000001,0.548087915626761,0.419660252797681,0.0322518315755575,0.5001577,NA,NA,0.0430246,31.1905,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Somalia",1985,706,0.06,0.93,0.99,"Somalia",NA,NA,1.51,0.048,0.563802841275585,0.404842439784151,0.031354718940264,0.439131,NA,NA,0.0444873,40.65769,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Somalia",1990,706,0.06,0.99,1.06,"Somalia",NA,NA,1.77,0.0589999999999998,0.578076387448517,0.391833832113544,0.0300897804379389,0.3970196,NA,NA,0.0588952,39.37155,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Somalia",1995,706,0.06,1.08,1.14,"Somalia",NA,NA,2.02,0.067,0.595350516208216,0.376608187134503,0.0280412966572811,0.3616555,NA,NA,0.0370119,42.22547,349.38834,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,1,0,0,0,0,0.963807227756817,0.936718992330982,0.99167880643126,0.963807227756817
"Somalia",2000,706,0.06,1.15,1.21,"Somalia",NA,NA,2.18,0.068,0.61156507656066,0.361835001963094,0.0265999214762466,0.3104376,NA,NA,0.0365033,45.18078,349.38834,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,1,0,0,0,1.11177654696701,1.0802894568778,1.14418138816077,1.11177654696701
