"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit2","lwr2","upr2","qamys_pred","plot"
"Sierra Leone",2015,694,0.05,0.78,0.83,"Sierra Leone",NA,NA,4.3,0.14,0.56793671,1.8344217917,1.6377972827,1.46753743336,0,0,0,0,0,0,0,0,0,1,1.69434044819359,1.59418808060759,1.80078473130392,1.46753743336,3
"Singapore",1970,702,0.06,0.67,0.73,"Singapore",0.730661426119373,3.58024098798493,4.9,0.175,0.24695667,NA,NA,3.58024098798493,1,0,0,0,0,0,0,0,0,0,3.35042724721388,3.22844754069485,3.47701568551959,3.58024098798493,1
"Singapore",1975,702,0.07,0.52,0.58,"Singapore",0.75910851106852,4.77479253462099,6.29,0.259,0.19666208,NA,NA,4.77479253462099,0,1,0,0,0,0,0,0,0,0,4.55017797119933,4.38673493599305,4.71971064394861,4.77479253462099,1
"Singapore",1980,702,0.07,0.4,0.47,"Singapore",0.792146255595355,6.06784031786042,7.66,0.345,0.17093948,NA,NA,6.06784031786042,0,0,1,0,0,0,0,0,0,0,5.67482939350229,5.46849652157911,5.88894744986658,6.06784031786042,1
"Singapore",1985,702,0.07,0.34,0.42,"Singapore",0.816302019820415,7.16713173402324,8.78,0.421,0.12969121,NA,NA,7.16713173402324,0,0,0,1,0,0,0,0,0,0,6.74510800041752,6.50181959905399,6.99749989124831,7.16713173402324,1
"Singapore",1990,702,0.08,0.29,0.37,"Singapore",0.849981331162101,8.49131349830939,9.99,0.504,0.10903999,NA,NA,8.49131349830939,0,0,0,0,1,0,0,0,0,0,8.00605005610629,7.7163238904377,8.30665462090183,8.49131349830939,1
"Singapore",1995,702,0.09,0.31,0.4,"Singapore",0.869940000821262,9.45624780892712,10.87,0.566,0.086144047,NA,NA,9.45624780892712,0,0,0,0,0,1,0,0,0,0,8.91515610516118,8.58985936054677,9.2527717909381,9.45624780892712,1
"Singapore",2000,702,0.1,0.3,0.4,"Singapore",0.889690658073189,10.3026178204875,11.58,0.626,0.074505997,NA,NA,10.3026178204875,0,0,0,0,0,0,1,0,0,0,9.65610662172466,9.30439819077528,10.0211097137434,10.3026178204875,1
"Singapore",2005,702,0.11,0.26,0.38,"Singapore",0.915057929639098,11.2277607966717,12.27,0.69,0.055152307,NA,NA,11.2277607966717,0,0,0,0,0,0,0,1,0,0,10.4336476193266,10.1608812189015,10.7137363678432,11.2277607966717,1
"Singapore",2010,702,0.12,0.24,0.36,"Singapore",0.944352422646775,12.2388073975022,12.96,0.752,0.03664412,NA,NA,12.2388073975022,0,0,0,0,0,0,0,0,1,0,11.592847676139,11.2867002505739,11.9072992334786,12.2388073975022,1
"Singapore",2015,702,0.16,0.21,0.37,"Singapore",0.971562764793548,12.2805533469904,12.64,0.804,0.02894453,NA,NA,12.2805533469904,0,0,0,0,0,0,0,0,0,1,11.9363078086894,11.6621047262449,12.2169580404424,12.2805533469904,1
"Slovakia",1970,703,0.14,0.43,0.58,"Slovakia",1.04353245045025,10.8005608621601,10.35,0.527,0.016087557,NA,NA,10.8005608621601,1,0,0,0,0,0,0,0,0,0,10.8082737521508,10.4017950940293,11.2306366781331,10.8005608621601,1
"Slovakia",1975,703,0.16,0.41,0.56,"Slovakia",1.05346304916519,11.3141931480342,10.74,0.605,0.011971706,NA,NA,11.3141931480342,0,1,0,0,0,0,0,0,0,0,11.3870332756797,10.9677089729333,11.822389447188,11.3141931480342,1
"Slovakia",1980,703,0.17,0.41,0.58,"Slovakia",1.05734934413477,11.7048572395719,11.07,0.675,0.0079552633,NA,NA,11.7048572395719,0,0,1,0,0,0,0,0,0,0,11.7609303188551,11.3314854732947,12.2066504246903,11.7048572395719,1
"Slovakia",1985,703,0.14,0.41,0.56,"Slovakia",1.05579798609108,11.9305172428292,11.3,0.723,0.0053177327,NA,NA,11.9305172428292,0,0,0,1,0,0,0,0,0,0,11.6341545570391,11.202671140931,12.0822570397996,11.9305172428292,1
"Slovakia",1990,703,0.16,0.4,0.56,"Slovakia",1.05800066019123,12.2304876318107,11.56,0.777,0.0037593016,NA,NA,12.2304876318107,0,0,0,0,1,0,0,0,0,0,12.1112464284703,11.6697849658095,12.5694081322741,12.2304876318107,1
"Slovakia",1995,703,0.16,0.34,0.51,"Slovakia",1.05570763311099,12.4151217653852,11.76,0.819,0.0029987678,NA,NA,12.4151217653852,0,0,0,0,0,1,0,0,0,0,12.1617987281906,11.7153503823783,12.6252603189314,12.4151217653852,1
"Slovakia",2000,703,0.16,0.29,0.45,"Slovakia",1.05768117521679,12.6498668555928,11.96,0.852,0.0025392306,NA,NA,12.6498668555928,0,0,0,0,0,0,1,0,0,0,12.2216593773841,11.7720425823045,12.6884486606707,12.6498668555928,1
"Slovakia",2005,703,0.16,0.24,0.4,"Slovakia",1.05581735324789,12.9126462302217,12.23,0.877,0.002239619,NA,NA,12.9126462302217,0,0,0,0,0,0,0,1,0,0,12.2289502155355,11.9166300061484,12.5494559533095,12.9126462302217,1
"Slovakia",2010,703,0.17,0.21,0.38,"Slovakia",1.05302931537989,13.0891543901721,12.43,0.888,0.002075292,NA,NA,13.0891543901721,0,0,0,0,0,0,0,0,1,0,12.5662342144143,12.2541933764335,12.8862208617664,13.0891543901721,1
"Slovakia",2015,703,0.2,0.22,0.42,"Slovakia",1.04368984090454,13.8288903919852,13.25,0.912,0.002007187,NA,NA,13.8288903919852,0,0,0,0,0,0,0,0,0,1,13.785007166109,13.4638555612423,14.1138191586588,13.8288903919852,1
"Slovenia",1970,705,0.15,0.37,0.51,"Slovenia",0.934356591609624,9.62387289357912,10.3,0.603,0.0064963388,NA,NA,9.62387289357912,1,0,0,0,0,0,0,0,0,0,11.2851705239482,10.8479772979813,11.7399834325141,9.62387289357912,1
"Slovenia",1975,705,0.17,0.36,0.53,"Slovenia",0.938278498842903,9.83315866787362,10.48,0.619,0.005885911,NA,NA,9.83315866787362,0,1,0,0,0,0,0,0,0,0,11.3132643854655,10.8966322445923,11.7458264335716,9.83315866787362,1
"Slovenia",1980,705,0.17,0.36,0.53,"Slovenia",0.936428294391589,9.95423276938259,10.63,0.637,0.005255816,NA,NA,9.95423276938259,0,0,1,0,0,0,0,0,0,0,11.1397817334208,10.7393698569589,11.5551227605636,9.95423276938259,1
"Slovenia",1985,705,0.15,0.33,0.48,"Slovenia",0.93607717289823,10.1002726955719,10.79,0.658,0.004703005,NA,NA,10.1002726955719,0,0,0,1,0,0,0,0,0,0,10.8759520056366,10.4907672739899,11.2752793899243,10.1002726955719,1
"Slovenia",1990,705,0.16,0.3,0.46,"Slovenia",0.94022180507127,10.3048309835811,10.96,0.682,0.0047547913,NA,NA,10.3048309835811,0,0,0,0,1,0,0,0,0,0,11.0130849515622,10.6288476549172,11.4112125874919,10.3048309835811,1
"Slovenia",1995,705,0.18,0.26,0.44,"Slovenia",0.944203266501378,10.5089823561603,11.13,0.704,0.003786217,NA,NA,10.5089823561603,0,0,0,0,0,1,0,0,0,0,11.0818817467334,10.7021124870903,11.4751272888156,10.5089823561603,1
"Slovenia",2000,705,0.2,0.23,0.43,"Slovenia",0.949938637365128,10.7533053749732,11.32,0.733,0.0030000305,NA,NA,10.7533053749732,0,0,0,0,0,0,1,0,0,0,11.2581489863976,10.874176965301,11.6556792301952,10.7533053749732,1
"Slovenia",2005,705,0.22,0.2,0.42,"Slovenia",0.955673178761883,11.0284684829121,11.54,0.761,0.0031975231,NA,NA,11.0284684829121,0,0,0,0,0,0,0,1,0,0,11.3773916881201,11.1503492894212,11.6090571035038,11.0284684829121,1
"Slovenia",2010,705,0.24,0.2,0.44,"Slovenia",0.963913824539652,11.4223788207949,11.85,0.79,0.0030000305,NA,NA,11.4223788207949,0,0,0,0,0,0,0,0,1,0,11.9769973013003,11.7270337029149,12.2322889137512,11.4223788207949,1
"Slovenia",2015,705,0.27,0.22,0.49,"Slovenia",0.97278202862638,11.8679407492418,12.2,0.818,0.002711004,NA,NA,11.8679407492418,0,0,0,0,0,0,0,0,0,1,12.7140895969645,12.4160440121458,13.0192897287986,11.8679407492418,1
"Solomon Islands",1970,90,0.07,0.81,0.88,"Solomon Islands",NA,NA,2.51,0.0240000000000001,0.41646004,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.37342853513357,1.31140045126594,1.43839049262048,1.37342853513357,3
"Solomon Islands",1975,90,0.07,0.96,1.03,"Solomon Islands",NA,NA,3.01,0.032,0.32532303,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.74390226432466,1.67239011308987,1.81847230721655,1.74390226432466,3
"Solomon Islands",1980,90,0.06,0.96,1.02,"Solomon Islands",NA,NA,3.57,0.042,0.35945595,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.92301138643079,1.83827976397792,2.0116485340296,1.92301138643079,3
"Solomon Islands",1985,90,0.06,0.96,1.02,"Solomon Islands",NA,NA,4.1,0.0570000000000002,0.2184107,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.45726932835425,2.35690378692962,2.56190879982275,2.45726932835425,3
"Solomon Islands",1990,90,0.05,0.88,0.93,"Solomon Islands",NA,NA,4.56,0.078,0.27903666,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.53487527141831,2.42577514310206,2.64888221809011,2.53487527141831,3
"Solomon Islands",1995,90,0.05,0.8,0.85,"Solomon Islands",NA,NA,5.06,0.1,0.23400002,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.8733476055226,2.74968865763168,3.00256774135058,2.8733476055226,3
"Solomon Islands",2000,90,0.05,0.76,0.81,"Solomon Islands",NA,NA,5.5,0.12,0.23590893,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3.06188602115364,2.92757472035251,3.20235925708745,3.06188602115364,3
"Solomon Islands",2005,90,0.05,0.74,0.8,"Solomon Islands",NA,NA,5.89,0.147,0.23400002,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3.2162877615818,3.09844934439965,3.33860774067461,3.2162877615818,3
"Solomon Islands",2010,90,0.06,0.73,0.79,"Solomon Islands",NA,NA,6.25,0.172,0.14956351,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3.76645912972638,3.63199839259719,3.9058977572275,3.76645912972638,3
"Solomon Islands",2015,90,0.06,0.69,0.75,"Solomon Islands",NA,NA,6.69,0.206,0.12915357,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.17253876282716,4.02616392721952,4.32423518813817,4.17253876282716,3
"Somalia",1970,706,0.06,0.81,0.87,"Somalia",NA,NA,0.9,0.0190000000000001,0.94595352,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.292528604575309,0.263748150422637,0.32444960981775,0.292528604575309,3
"Somalia",1975,706,0.06,0.82,0.88,"Somalia",NA,NA,1.04,0.0259999999999999,0.55510612,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.478198108712261,0.450514972145971,0.507582312052199,0.478198108712261,3
"Somalia",1980,706,0.06,0.86,0.92,"Somalia",NA,NA,1.25,0.0340000000000001,0.50015766,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.585564261043492,0.553712962761902,0.619247745440363,0.585564261043492,3
"Somalia",1985,706,0.06,0.93,0.99,"Somalia",NA,NA,1.51,0.048,0.43913101,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.728059455490214,0.690096069493465,0.768111273431512,0.728059455490214,3
"Somalia",1990,706,0.06,0.99,1.06,"Somalia",NA,NA,1.77,0.0589999999999998,0.39701962,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.875927048901759,0.832519335774325,0.92159804827131,0.875927048901759,3
"Somalia",1995,706,0.06,1.08,1.14,"Somalia",NA,NA,2.02,0.067,0.3616555,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.00557550637407,0.95679080306038,1.05684763668831,1.00557550637407,3
"Somalia",2000,706,0.06,1.15,1.21,"Somalia",NA,NA,2.18,0.068,0.31043764,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.11097066020856,1.05844548749634,1.16610238545565,1.11097066020856,3
"Somalia",2005,706,0.06,1.19,1.25,"Somalia",NA,NA,2.36,0.0680000000000001,0.31476519,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.15908362276107,1.11136235384979,1.20885401588337,1.15908362276107,3
"Somalia",2010,706,0.05,0.96,1.01,"Somalia",NA,NA,2.82,0.0830000000000001,0.27094393,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.44551352100184,1.3886731398396,1.50468046040012,1.44551352100184,3
"Somalia",2015,706,0.05,0.92,0.97,"Somalia",NA,NA,3.31,0.101,0.23161285,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.77620854706254,1.70854233893502,1.84655465115636,1.77620854706254,3
"South Africa",1970,710,0.06,0.78,0.84,"South Africa",NA,NA,5.24,0.159,0.28878979,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.41714527606274,3.28876425530996,3.55053781032335,3.41714527606274,2
"South Africa",1975,710,0.06,0.77,0.83,"South Africa",NA,NA,5.76,0.176,0.25638123,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,3.77193331186677,3.63103154898657,3.91830275149804,3.77193331186677,2
"South Africa",1980,710,0.06,0.76,0.82,"South Africa",NA,NA,6.32,0.199,0.23799507,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.09612438548425,3.94158607768417,4.25672169798626,4.09612438548425,2
"South Africa",1985,710,0.06,0.73,0.79,"South Africa",NA,NA,6.9,0.226,0.2015789,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,4.51967451546213,4.3498547358148,4.69612411594509,4.51967451546213,2
"South Africa",1990,710,0.06,0.69,0.75,"South Africa",NA,NA,7.52,0.261,0.17907564,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.01200685259281,4.82222809141733,5.20925435591623,5.01200685259281,2
"South Africa",1995,710,0.06,0.61,0.66,"South Africa",NA,NA,8.13,0.302,0.175979,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.35845497716854,5.15199249472913,5.57319129865151,5.35845497716854,2
"South Africa",2000,710,0.07,0.56,0.62,"South Africa",NA,NA,8.7,0.348,0.13991755,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,5.93363183660499,5.70635738611644,6.16995823956511,5.93363183660499,2
"South Africa",2005,710,0.07,0.51,0.58,"South Africa",NA,NA,9.22,0.39,0.091939468,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.49100671905112,6.29208585288703,6.69621636002226,6.49100671905112,2
"South Africa",2010,710,0.08,0.48,0.55,"South Africa",NA,NA,9.56,0.426,0.065377922,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.05619387413593,6.84462543963513,7.27430192177873,7.05619387413593,2
"South Africa",2015,710,0.08,0.45,0.53,"South Africa",NA,NA,10.07,0.489,0.092927055,9.73454839161,8.66436556627,7.787638713288,0,0,0,0,0,0,0,0,0,1,7.43543483111164,7.22573069819085,7.65122496767701,7.787638713288,2
"South Sudan",1970,728,0.05,0.81,0.85,"South Sudan",NA,NA,0.54,0.02,0.70218025,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.220977615742289,0.205290711284956,0.237863205565917,0.220977615742289,3
"South Sudan",1975,728,0.05,0.83,0.88,"South Sudan",NA,NA,0.61,0.0239999999999999,0.63683933,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.257345133191836,0.240514191608238,0.275353887164366,0.257345133191836,3
"South Sudan",1980,728,0.05,0.84,0.89,"South Sudan",NA,NA,0.69,0.028,0.56926056,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.299702076217488,0.281654718825134,0.318905839262145,0.299702076217488,3
"South Sudan",1985,728,0.05,0.83,0.88,"South Sudan",NA,NA,0.81,0.0359999999999999,0.51426266,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.359085186320575,0.33822017210566,0.381237376328342,0.359085186320575,3
"South Sudan",1990,728,0.05,0.84,0.89,"South Sudan",NA,NA,1.06,0.047,0.44357212,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.495837168712186,0.469731709630685,0.523393445313313,0.495837168712186,3
"South Sudan",1995,728,0.05,0.85,0.9,"South Sudan",NA,NA,1.31,0.0609999999999999,0.39340618,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.626924571955154,0.595425682914509,0.660089798272247,0.626924571955154,3
"South Sudan",2000,728,0.06,0.86,0.92,"South Sudan",NA,NA,1.57,0.0790000000000001,0.3412426,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.780270240016668,0.742480130289125,0.819983757974224,0.780270240016668,3
"South Sudan",2005,728,0.06,0.84,0.9,"South Sudan",NA,NA,1.86,0.0989999999999999,0.73168716,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0.618305575079421,0.570759907836914,0.669811910270913,0.618305575079421,3
"South Sudan",2010,728,0.06,0.81,0.88,"South Sudan",NA,NA,2.22,0.125,0.235597,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.20634090377195,1.16169334350324,1.25270441141101,1.20634090377195,3
"South Sudan",2015,728,0.06,0.77,0.84,"South Sudan",NA,NA,2.63,0.16,0.65477242,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.966849062551114,0.900638453672035,1.03792715705693,0.966849062551114,3
"Spain",1970,724,0.15,0.45,0.61,"Spain",0.870132914441275,4.85534166258231,5.58,0.136,0.079374142,NA,NA,4.85534166258231,1,0,0,0,0,0,0,0,0,0,4.66214266304108,4.48891275641042,4.84205761840841,4.85534166258231,1
"Spain",1975,724,0.16,0.44,0.6,"Spain",0.880475398875818,5.4941664889851,6.24,0.173,0.065409675,NA,NA,5.4941664889851,0,1,0,0,0,0,0,0,0,0,5.21880373059496,5.02227327235819,5.42302477413448,5.4941664889851,1
"Spain",1980,724,0.18,0.41,0.59,"Spain",0.890774055369966,6.15524872260647,6.91,0.218,0.071902313,NA,NA,6.15524872260647,0,0,1,0,0,0,0,0,0,0,5.70588748789846,5.48846665629175,5.9319212565925,6.15524872260647,1
"Spain",1985,724,0.18,0.36,0.54,"Spain",0.902778818531762,6.83403565628543,7.57,0.268,0.042721434,NA,NA,6.83403565628543,0,0,0,1,0,0,0,0,0,0,6.33562787408055,6.09099632452084,6.59008451494741,6.83403565628543,1
"Spain",1990,724,0.2,0.3,0.5,"Spain",0.920774429974435,7.61480453588858,8.27,0.327,0.035050278,NA,NA,7.61480453588858,0,0,0,0,1,0,0,0,0,0,7.10029341507021,6.82127579810813,7.39072397484232,7.61480453588858,1
"Spain",1995,724,0.22,0.25,0.47,"Spain",0.935479039235899,8.40060177233838,8.98,0.39,0.026891007,NA,NA,8.40060177233838,0,0,0,0,0,1,0,0,0,0,7.82952345836877,7.52048821908699,8.15125771084435,8.40060177233838,1
"Spain",2000,724,0.24,0.22,0.46,"Spain",0.948567735521145,9.16316432513426,9.66,0.453,0.02834877,NA,NA,9.16316432513426,0,0,0,0,0,0,1,0,0,0,8.51794113127738,8.17723933377309,8.87283814920811,9.16316432513426,1
"Spain",2005,724,0.24,0.21,0.45,"Spain",0.958102965722975,9.77265025037435,10.2,0.507,0.022501488,NA,NA,9.77265025037435,0,0,0,0,0,0,0,1,0,0,8.95903708812714,8.71897980356207,9.20570380420498,9.77265025037435,1
"Spain",2010,724,0.25,0.22,0.47,"Spain",0.963835376410269,10.2648467587694,10.65,0.545,0.020799911,NA,NA,10.2648467587694,0,0,0,0,0,0,0,0,1,0,9.58214885662171,9.32846998933129,9.84272627938621,10.2648467587694,1
"Spain",2015,724,0.29,0.23,0.51,"Spain",0.957579332710751,10.9834349461923,11.47,0.598,0.017232437,NA,NA,10.9834349461923,0,0,0,0,0,0,0,0,0,1,10.8558457911497,10.5289247704359,11.1929176445568,10.9834349461923,1
"Sri Lanka",1970,144,0.07,0.72,0.78,"Sri Lanka",NA,NA,5.08,0.17,0.18482811,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.70346535563571,3.5718041236516,3.83997978768552,3.70346535563571,2
"Sri Lanka",1975,144,0.07,0.65,0.71,"Sri Lanka",NA,NA,5.71,0.212,0.16033073,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.19300533313198,4.04155798484542,4.35012779467661,4.19300533313198,2
"Sri Lanka",1980,144,0.07,0.6,0.67,"Sri Lanka",NA,NA,6.32,0.25,0.13222076,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.66666044873531,4.49474994404699,4.84514600698392,4.66666044873531,2
"Sri Lanka",1985,144,0.08,0.56,0.64,"Sri Lanka",NA,NA,6.93,0.288,0.12242582,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.09487822322401,4.91182937289641,5.2847487440663,5.09487822322401,2
"Sri Lanka",1990,144,0.09,0.51,0.6,"Sri Lanka",NA,NA,7.66,0.328,0.10665136,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.74009958191647,5.53244770577778,5.95554535037137,5.74009958191647,2
"Sri Lanka",1995,144,0.09,0.46,0.55,"Sri Lanka",NA,NA,8.48,0.367,0.091878166,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.35006485194512,6.11613535560712,6.59294166649555,6.35006485194512,2
"Sri Lanka",2000,144,0.09,0.4,0.49,"Sri Lanka",NA,NA,9.19,0.404,0.093172531,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.80009154294987,6.54827413581995,7.06159272403586,6.80009154294987,2
"Sri Lanka",2005,144,0.1,0.38,0.48,"Sri Lanka",NA,NA,9.86,0.443,0.093166084,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.22400816498834,7.03232758156862,7.42091339780528,7.22400816498834,2
"Sri Lanka",2010,144,0.11,0.38,0.49,"Sri Lanka",NA,NA,10.36,0.481,0.088186417,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.79994372192533,7.60390071483143,8.00104109020459,7.79994372192533,2
"Sri Lanka",2015,144,0.14,0.37,0.51,"Sri Lanka",NA,NA,10.77,0.519,0.080025072,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.46092346378736,8.27009924315044,8.65615076135372,8.46092346378736,2
"Sudan",1970,729,0.06,0.91,0.97,"Sudan",NA,NA,0.71,0.0149999999999999,0.72727821,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.284694677370079,0.263564864951223,0.307518452195261,0.284694677370079,3
"Sudan",1975,729,0.06,0.94,1,"Sudan",NA,NA,0.95,0.023,0.6811026,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.386157160872119,0.358928709803124,0.41545117127746,0.386157160872119,3
"Sudan",1980,729,0.06,0.95,1,"Sudan",NA,NA,1.27,0.0350000000000001,0.62920719,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.525286761708455,0.490310734874153,0.562757782770097,0.525286761708455,3
"Sudan",1985,729,0.06,0.93,0.99,"Sudan",NA,NA,1.7,0.053,0.57256569,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.721886871517441,0.675655964290481,0.771281070265511,0.721886871517441,3
"Sudan",1990,729,0.06,0.89,0.95,"Sudan",NA,NA,2.25,0.0790000000000001,0.51465778,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.00218070540777,0.943364787222667,1.06466361676329,1.00218070540777,3
"Sudan",1995,729,0.06,0.82,0.88,"Sudan",NA,NA,2.81,0.107,0.45612438,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.29870098238988,1.22794880512325,1.37352977145586,1.29870098238988,3
"Sudan",2000,729,0.06,0.8,0.85,"Sudan",NA,NA,3.34,0.137,0.39813194,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.61060066661649,1.52870118219949,1.69688787940439,1.61060066661649,3
"Sudan",2005,729,0.06,0.78,0.84,"Sudan",NA,NA,3.8,0.166,0.34723381,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.88629014122677,1.81019013892284,1.96558937118426,1.88629014122677,3
"Sudan",2010,729,0.06,0.75,0.8,"Sudan",NA,NA,4.25,0.194,0.30132933,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2.2322104126962,2.1491798888389,2.31844870335227,2.2322104126962,3
"Sudan",2015,729,0.06,0.75,0.82,"Sudan",NA,NA,4.98,0.249,0.2588896,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,2.79045239145329,2.69490423739456,2.88938821681304,2.79045239145329,3
"Suriname",1970,740,0.08,1.01,1.09,"Suriname",NA,NA,6.79,0.07,0.19610388,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.719307510952,4.54831160701743,4.89673208593833,4.719307510952,2
"Suriname",1975,740,0.08,0.98,1.05,"Suriname",NA,NA,7.18,0.092,0.16917896,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.99538608145263,4.80982229424018,5.18810895210271,4.99538608145263,2
"Suriname",1980,740,0.08,0.71,0.78,"Suriname",NA,NA,7.65,0.115,0.15174514,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.26284014710103,5.06235483946744,5.47126530878507,5.26284014710103,2
"Suriname",1985,740,0.08,0.59,0.66,"Suriname",NA,NA,8.14,0.143,0.11837346,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.64535922233608,5.42677677999515,5.872745838137,5.64535922233608,2
"Suriname",1990,740,0.08,0.55,0.63,"Suriname",NA,NA,8.59,0.166,0.097087831,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.02346760290442,5.7815264676457,6.2755333156874,6.02346760290442,2
"Suriname",1995,740,0.08,0.56,0.64,"Suriname",NA,NA,8.97,0.187,0.083060417,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.23257636493696,5.97481982594981,6.50145264231388,6.23257636493696,2
"Suriname",2000,740,0.09,0.52,0.61,"Suriname",NA,NA,9.28,0.206,0.10401939,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.24118361928405,5.98494738613038,6.50839020905821,6.24118361928405,2
"Suriname",2005,740,0.1,0.49,0.58,"Suriname",NA,NA,9.54,0.228,0.053790588,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.6208736938899,6.390185394571,6.85988993491263,6.6208736938899,2
"Suriname",2010,740,0.1,0.44,0.54,"Suriname",NA,NA,9.89,0.257,0.062277946,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.89290333265609,6.66376526851574,7.12992046370866,6.89290333265609,2
"Suriname",2015,740,0.1,0.41,0.51,"Suriname",NA,NA,10.19,0.287,0.056167297,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.23674344318649,7.00223239504267,7.47910847683076,7.23674344318649,2
"Swaziland",1970,748,0.05,0.94,1,"Swaziland",NA,NA,2.77,0.0289999999999999,0.48893192,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.39885190004288,1.32859176014338,1.47282761865269,1.39885190004288,2
"Swaziland",1975,748,0.06,0.97,1.03,"Swaziland",NA,NA,3.52,0.05,0.44674961,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.81614405405876,1.72829882888594,1.90845423833281,1.81614405405876,2
"Swaziland",1980,748,0.06,1.01,1.06,"Swaziland",NA,NA,4.34,0.0779999999999998,0.37518959,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.33830369140521,2.23400061933423,2.44747656107128,2.33830369140521,2
"Swaziland",1985,748,0.06,1.01,1.07,"Swaziland",NA,NA,5.14,0.11,0.3276062,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.8353314764906,2.71133817485296,2.96499516590709,2.8353314764906,2
