"iso","year","sex","unesco_il_prop","wb_il_prop","cc","continent"
203,1991,"Male",NA,NA,"Czechia","Europe"
408,1991,"Male",NA,NA,"North Korea","Asia"
180,1991,"Male",NA,NA,"Congo - Kinshasa","Africa"
208,1991,"Male",NA,NA,"Denmark","Europe"
262,1991,"Male",32.4491798568073,NA,"Djibouti","Africa"
214,1991,"Male",19.8289225507502,NA,"Dominican Republic","Americas"
218,1991,"Male",9.78800193732721,NA,"Ecuador","Americas"
818,1991,"Male",39.0538873738735,NA,"Egypt","Africa"
222,1991,"Male",23.1494632953763,NA,"El Salvador","Americas"
226,1991,"Male",13.3517886330278,NA,"Equatorial Guinea","Africa"
232,1991,"Male",40.6195577366521,NA,"Eritrea","Africa"
233,1991,"Male",NA,NA,"Estonia","Europe"
231,1991,"Male",63.4034798074494,NA,"Ethiopia","Africa"
242,1991,"Male",8.07779480770061,NA,"Fiji","Oceania"
246,1991,"Male",NA,NA,"Finland","Europe"
250,1991,"Male",NA,NA,"France","Europe"
254,1991,"Male",NA,NA,"French Guiana","Americas"
258,1991,"Male",NA,NA,"French Polynesia","Oceania"
266,1991,"Male",NA,NA,"Gabon","Africa"
270,1991,"Male",66.958241526226,NA,"Gambia","Africa"
268,1991,"Male",NA,NA,"Georgia","Asia"
276,1991,"Male",NA,NA,"Germany","Europe"
288,1991,"Male",28.7973724590972,NA,"Ghana","Africa"
300,1991,"Male",2.20220109319833,3.96253967285161,"Greece","Europe"
308,1991,"Male",NA,NA,"Grenada","Americas"
312,1991,"Male",NA,NA,"Guadeloupe","Americas"
316,1991,"Male",NA,NA,"Guam","Oceania"
320,1991,"Male",30.2161515607696,NA,"Guatemala","Americas"
324,1991,"Male",NA,NA,"Guinea","Africa"
624,1991,"Male",52.4300302239822,NA,"Guinea-Bissau","Africa"
328,1991,"Male",1.8944364284832,NA,"Guyana","Americas"
332,1991,"Male",56.3872531277017,NA,"Haiti","Americas"
340,1991,"Male",30.2301805007673,NA,"Honduras","Americas"
344,1991,"Male",4.54649911127703,NA,"Hong Kong SAR China","Asia"
348,1991,"Male",0.703090521019013,NA,"Hungary","Europe"
352,1991,"Male",NA,NA,"Iceland","Europe"
356,1991,"Male",37.4656223597404,38.358081817627,"India","Asia"
360,1991,"Male",12.5817791498807,NA,"Indonesia","Asia"
364,1991,"Male",25.9748455602273,25.7255172729492,"Iran","Asia"
368,1991,"Male",42.1247959443266,NA,"Iraq","Asia"
372,1991,"Male",NA,NA,"Ireland","Europe"
376,1991,"Male",3.19347602269926,NA,"Israel","Asia"
380,1991,"Male",1.59150589749683,NA,"Italy","Europe"
388,1991,"Male",21.7489797413549,NA,"Jamaica","Americas"
392,1991,"Male",NA,NA,"Japan","Asia"
400,1991,"Male",9.36292250748709,NA,"Jordan","Asia"
398,1991,"Male",NA,NA,"Kazakhstan","Asia"
404,1991,"Male",18.1118417643254,NA,"Kenya","Africa"
296,1991,"Male",NA,NA,"Kiribati","Oceania"
414,1991,"Male",19.1813395870236,NA,"Kuwait","Asia"
417,1991,"Male",NA,NA,"Kyrgyzstan","Asia"
418,1991,"Male",NA,NA,"Laos","Asia"
428,1991,"Male",0.200000000000003,NA,"Latvia","Europe"
422,1991,"Male",11.2173932621038,NA,"Lebanon","Asia"
426,1991,"Male",33.9108191774968,NA,"Lesotho","Africa"
430,1991,"Male",43.4384862143917,NA,"Liberia","Africa"
434,1991,"Male",16.2187164576519,NA,"Libya","Africa"
440,1991,"Male",0.466932672315894,NA,"Lithuania","Europe"
442,1991,"Male",NA,NA,"Luxembourg","Europe"
446,1991,"Male",NA,NA,"Macau SAR China","Asia"
450,1991,"Male",32.7484636154313,NA,"Madagascar","Africa"
454,1991,"Male",30.641860226214,NA,"Malawi","Africa"
458,1991,"Male",12.4923725606184,11.43701171875,"Malaysia","Asia"
462,1991,"Male",5.80295103342076,NA,"Maldives","Asia"
466,1991,"Male",65.5650622471812,NA,"Mali","Africa"
470,1991,"Male",11.5565393407873,NA,"Malta","Europe"
474,1991,"Male",4.88790497624635,NA,"Martinique","Americas"
478,1991,"Male",52.3732148901717,NA,"Mauritania","Africa"
480,1991,"Male",14.8974688882562,NA,"Mauritius","Africa"
175,1991,"Male",NA,NA,"Mayotte","Africa"
484,1991,"Male",9.13618163463851,NA,"Mexico","Americas"
583,1991,"Male",NA,NA,"Micronesia (Federated States of)","Oceania"
496,1991,"Male",NA,NA,"Mongolia","Asia"
499,1991,"Male",NA,10.7179107666016,"Montenegro","Europe"
504,1991,"Male",46.2219563157239,NA,"Morocco","Africa"
508,1991,"Male",49.5577778375076,NA,"Mozambique","Africa"
104,1991,"Male",12.4431361268523,NA,"Myanmar (Burma)","Asia"
516,1991,"Male",22.0459340059193,NA,"Namibia","Africa"
524,1991,"Male",51.4410531420522,50.7799797058105,"Nepal","Asia"
528,1991,"Male",NA,NA,"Netherlands","Europe"
540,1991,"Male",NA,NA,"New Caledonia","Oceania"
554,1991,"Male",NA,NA,"New Zealand","Oceania"
558,1991,"Male",35.6854432360638,NA,"Nicaragua","Americas"
562,1991,"Male",81.4455644757046,NA,"Niger","Africa"
566,1991,"Male",39.1478709841989,32.3462600708008,"Nigeria","Africa"
578,1991,"Male",NA,NA,"Norway","Europe"
275,1991,"Male",NA,NA,"Palestinian Territories","Asia"
512,1991,"Male",31.2206983762419,NA,"Oman","Asia"
586,1991,"Male",48.9878506457248,NA,"Pakistan","Asia"
591,1991,"Male",9.9828687003757,NA,"Panama","Americas"
598,1991,"Male",34.9706412960857,NA,"Papua New Guinea","Oceania"
600,1991,"Male",7.44865178897272,NA,"Paraguay","Americas"
604,1991,"Male",7.66868275884788,NA,"Peru","Americas"
608,1991,"Male",6.74757188500214,NA,"Philippines","Asia"
616,1991,"Male",0.338403801536924,NA,"Poland","Europe"
620,1991,"Male",8.53062686488523,8.41294097900391,"Portugal","Europe"
630,1991,"Male",8.28514143696485,NA,"Puerto Rico","Americas"
634,1991,"Male",22.1377395174199,NA,"Qatar","Asia"
410,1991,"Male",1.52250338552833,NA,"South Korea","Asia"
498,1991,"Male",0.86982753261326,NA,"Moldova","Europe"
638,1991,"Male",19.2903683063731,NA,"Réunion","Africa"
642,1991,"Male",1.35015775976625,NA,"Romania","Europe"
643,1991,"Male",0.377821120669077,NA,"Russia","Europe"
646,1991,"Male",35.9359502575067,NA,"Rwanda","Africa"
662,1991,"Male",NA,NA,"St. Lucia","Americas"
670,1991,"Male",NA,NA,"St. Vincent & Grenadines","Americas"
882,1991,"Male",22.6136213114328,1.5843124389648,"Samoa","Oceania"
678,1991,"Male",NA,14.750358581543,"São Tomé & Príncipe","Africa"
682,1991,"Male",21.7242277030099,NA,"Saudi Arabia","Asia"
686,1991,"Male",60.8887155721985,NA,"Senegal","Africa"
688,1991,"Male",NA,NA,"Serbia","Europe"
690,1991,"Male",NA,NA,"Seychelles","Africa"
694,1991,"Male",NA,NA,"Sierra Leone","Africa"
702,1991,"Male",5.25324650349623,NA,"Singapore","Asia"
703,1991,"Male",NA,NA,"Slovakia","Europe"
705,1991,"Male",0.379418394115383,0.397911071777301,"Slovenia","Europe"
90,1991,"Male",NA,NA,"Solomon Islands","Oceania"
706,1991,"Male",NA,NA,"Somalia","Africa"
710,1991,"Male",17.3448051937432,NA,"South Africa","Africa"
728,1991,"Male",NA,NA,"South Sudan","Africa"
724,1991,"Male",2.09768032847761,1.9645080566406,"Spain","Europe"
144,1991,"Male",6.98155968637951,NA,"Sri Lanka","Asia"
729,1991,"Male",38.3344675901838,NA,"Sudan","Africa"
740,1991,"Male",NA,NA,"Suriname","Americas"
748,1991,"Male",25.8355874945074,NA,"Swaziland","Africa"
752,1991,"Male",NA,NA,"Sweden","Europe"
756,1991,"Male",NA,NA,"Switzerland","Europe"
760,1991,"Male",17.3996543998605,NA,"Syria","Asia"
158,1991,"Male",NA,NA,"Taiwan","Asia"
762,1991,"Male",0.789405117846998,NA,"Tajikistan","Asia"
764,1991,"Male",4.42495068119919,NA,"Thailand","Asia"
807,1991,"Male",NA,NA,"Macedonia","Europe"
626,1991,"Male",NA,NA,"Timor-Leste","Asia"
768,1991,"Male",35.0425421741472,NA,"Togo","Africa"
776,1991,"Male",NA,NA,"Tonga","Oceania"
780,1991,"Male",1.85666459951463,NA,"Trinidad & Tobago","Americas"
788,1991,"Male",27.5995070419215,NA,"Tunisia","Africa"
792,1991,"Male",10.2137293042844,NA,"Turkey","Asia"
795,1991,"Male",NA,NA,"Turkmenistan","Asia"
800,1991,"Male",29.7950479889457,31.8019104003906,"Uganda","Africa"
804,1991,"Male",0.296093645564299,NA,"Ukraine","Europe"
784,1991,"Male",28.984588256808,NA,"United Arab Emirates","Asia"
826,1991,"Male",NA,NA,"United Kingdom","Europe"
834,1991,"Male",22.4017541525043,NA,"Tanzania","Africa"
840,1991,"Male",NA,NA,"United States","Americas"
850,1991,"Male",NA,NA,"U.S. Virgin Islands","Americas"
858,1991,"Male",3.70453854175863,NA,"Uruguay","Americas"
860,1991,"Male",10.0202421790734,NA,"Uzbekistan","Asia"
548,1991,"Male",NA,NA,"Vanuatu","Oceania"
862,1991,"Male",9.50236183033488,NA,"Venezuela","Americas"
704,1991,"Male",5.40092130935631,NA,"Vietnam","Asia"
732,1991,"Male",NA,NA,"Western Sahara","Africa"
887,1991,"Male",43.4216284080997,NA,"Yemen","Asia"
894,1991,"Male",20.8047800758033,NA,"Zambia","Africa"
716,1991,"Male",12.7550051975757,NA,"Zimbabwe","Africa"
4,1992,"Male",56.6884821917317,NA,"Afghanistan","Asia"
8,1992,"Male",11.9877002369174,NA,"Albania","Europe"
12,1992,"Male",29.9845813820058,NA,"Algeria","Africa"
24,1992,"Male",NA,NA,"Angola","Africa"
28,1992,"Male",NA,NA,"Antigua & Barbuda","Americas"
32,1992,"Male",3.88347851890997,NA,"Argentina","Americas"
51,1992,"Male",NA,NA,"Armenia","Asia"
533,1992,"Male",NA,NA,"Aruba","Americas"
36,1992,"Male",NA,NA,"Australia","Oceania"
40,1992,"Male",NA,NA,"Austria","Europe"
31,1992,"Male",NA,NA,"Azerbaijan","Asia"
44,1992,"Male",5.77158941805293,NA,"Bahamas","Americas"
48,1992,"Male",12.0437223648729,NA,"Bahrain","Asia"
50,1992,"Male",52.5659376439612,NA,"Bangladesh","Asia"
52,1992,"Male",NA,NA,"Barbados","Americas"
112,1992,"Male",0.316822611701254,NA,"Belarus","Europe"
56,1992,"Male",NA,NA,"Belgium","Europe"
84,1992,"Male",9.08894379502647,NA,"Belize","Americas"
204,1992,"Male",55.9848140108269,60.0966606140137,"Benin","Africa"
64,1992,"Male",NA,NA,"Bhutan","Asia"
68,1992,"Male",11.7938714132456,11.8444137573242,"Bolivia","Americas"
70,1992,"Male",NA,NA,"Bosnia & Herzegovina","Europe"
72,1992,"Male",32.4761988818331,NA,"Botswana","Africa"
76,1992,"Male",17.6166920729469,NA,"Brazil","Americas"
96,1992,"Male",8.22845445695329,NA,"Brunei","Asia"
100,1992,"Male",1.55380426170894,NA,"Bulgaria","Europe"
854,1992,"Male",73.3052956355619,NA,"Burkina Faso","Africa"
108,1992,"Male",48.7845013940847,NA,"Burundi","Africa"
116,1992,"Male",21.2949745943542,NA,"Cambodia","Asia"
120,1992,"Male",25.8569055831412,NA,"Cameroon","Africa"
124,1992,"Male",NA,NA,"Canada","Americas"
132,1992,"Male",21.6411934834182,NA,"Cape Verde","Africa"
140,1992,"Male",50.1406942360853,NA,"Central African Republic","Africa"
148,1992,"Male",60.3572370116611,NA,"Chad","Africa"
152,1992,"Male",5.24631387850723,5.4369277954102,"Chile","Americas"
156,1992,"Male",12.3966858149923,NA,"China","Asia"
170,1992,"Male",10.4537888667089,NA,"Colombia","Americas"
174,1992,"Male",37.5321889320818,NA,"Comoros","Africa"
178,1992,"Male",20.662345291441,NA,"Congo - Brazzaville","Africa"
178,1992,"Male",36.0428434308866,NA,"Congo - Brazzaville","Africa"
188,1992,"Male",5.70444881134642,NA,"Costa Rica","Americas"
384,1992,"Male",54.1628680470127,NA,"Côte d’Ivoire","Africa"
191,1992,"Male",0.92187245998584,NA,"Croatia","Europe"
192,1992,"Male",4.40056902296822,NA,"Cuba","Americas"
531,1992,"Male",NA,NA,"Curaçao","Americas"
196,1992,"Male",2.034768023124,2.16941070556641,"Cyprus","Asia"
203,1992,"Male",NA,NA,"Czechia","Europe"
408,1992,"Male",NA,NA,"North Korea","Asia"
180,1992,"Male",NA,NA,"Congo - Kinshasa","Africa"
208,1992,"Male",NA,NA,"Denmark","Europe"
262,1992,"Male",31.607956751318,NA,"Djibouti","Africa"
214,1992,"Male",19.4264063257997,NA,"Dominican Republic","Americas"
218,1992,"Male",9.43748605826796,NA,"Ecuador","Americas"
818,1992,"Male",38.4128704515506,NA,"Egypt","Africa"
222,1992,"Male",22.5282630303043,22.6275863647461,"El Salvador","Americas"
226,1992,"Male",12.7135476006565,NA,"Equatorial Guinea","Africa"
232,1992,"Male",39.6351432389201,NA,"Eritrea","Africa"
233,1992,"Male",NA,NA,"Estonia","Europe"
231,1992,"Male",62.6367322769025,NA,"Ethiopia","Africa"
242,1992,"Male",7.77785227828555,NA,"Fiji","Oceania"
246,1992,"Male",NA,NA,"Finland","Europe"
250,1992,"Male",NA,NA,"France","Europe"
254,1992,"Male",NA,NA,"French Guiana","Americas"
258,1992,"Male",NA,NA,"French Polynesia","Oceania"
266,1992,"Male",NA,NA,"Gabon","Africa"
270,1992,"Male",65.6314158966755,NA,"Gambia","Africa"
268,1992,"Male",NA,NA,"Georgia","Asia"
276,1992,"Male",NA,NA,"Germany","Europe"
288,1992,"Male",27.7409522763371,NA,"Ghana","Africa"
300,1992,"Male",2.10451011381064,NA,"Greece","Europe"
308,1992,"Male",NA,NA,"Grenada","Americas"
312,1992,"Male",NA,NA,"Guadeloupe","Americas"
316,1992,"Male",NA,NA,"Guam","Oceania"
320,1992,"Male",29.4592666575778,NA,"Guatemala","Americas"
324,1992,"Male",NA,NA,"Guinea","Africa"
624,1992,"Male",51.1939435659512,NA,"Guinea-Bissau","Africa"
328,1992,"Male",1.7891113059488,NA,"Guyana","Americas"
332,1992,"Male",55.4601288325934,NA,"Haiti","Americas"
340,1992,"Male",29.6896263994488,NA,"Honduras","Americas"
344,1992,"Male",4.43135248123657,NA,"Hong Kong SAR China","Asia"
348,1992,"Male",0.678607544348088,NA,"Hungary","Europe"
352,1992,"Male",NA,NA,"Iceland","Europe"
356,1992,"Male",36.805954929974,NA,"India","Asia"
360,1992,"Male",12.0107192119947,NA,"Indonesia","Asia"
364,1992,"Male",24.8182606908473,NA,"Iran","Asia"
368,1992,"Male",41.2220975143453,NA,"Iraq","Asia"
372,1992,"Male",NA,NA,"Ireland","Europe"
376,1992,"Male",3.05612556775877,NA,"Israel","Asia"
380,1992,"Male",1.52680436184886,NA,"Italy","Europe"
388,1992,"Male",21.170046714953,NA,"Jamaica","Americas"
392,1992,"Male",NA,NA,"Japan","Asia"
400,1992,"Male",8.73197348843474,NA,"Jordan","Asia"
398,1992,"Male",NA,NA,"Kazakhstan","Asia"
404,1992,"Male",17.2467722631902,NA,"Kenya","Africa"
296,1992,"Male",NA,NA,"Kiribati","Oceania"
414,1992,"Male",18.6702525975668,NA,"Kuwait","Asia"
417,1992,"Male",NA,NA,"Kyrgyzstan","Asia"
418,1992,"Male",NA,NA,"Laos","Asia"
428,1992,"Male",0.200000000000003,NA,"Latvia","Europe"
422,1992,"Male",10.809794392776,NA,"Lebanon","Asia"
426,1992,"Male",33.1570202723864,NA,"Lesotho","Africa"
430,1992,"Male",42.3606615831209,NA,"Liberia","Africa"
434,1992,"Male",15.284592512241,NA,"Libya","Africa"
440,1992,"Male",0.451718743009296,NA,"Lithuania","Europe"
442,1992,"Male",NA,NA,"Luxembourg","Europe"
446,1992,"Male",NA,NA,"Macau SAR China","Asia"
450,1992,"Male",31.9976687429507,NA,"Madagascar","Africa"
454,1992,"Male",30.1033753277078,NA,"Malawi","Africa"
458,1992,"Male",12.0261316629433,NA,"Malaysia","Asia"
462,1992,"Male",5.50058890350352,NA,"Maldives","Asia"
466,1992,"Male",64.010274904509,NA,"Mali","Africa"
470,1992,"Male",11.3429086590214,NA,"Malta","Europe"
474,1992,"Male",4.56314413580699,NA,"Martinique","Americas"
478,1992,"Male",51.8133036840134,NA,"Mauritania","Africa"
480,1992,"Male",14.477432269993,NA,"Mauritius","Africa"
175,1992,"Male",NA,NA,"Mayotte","Africa"
484,1992,"Male",8.82036513545504,NA,"Mexico","Americas"
583,1992,"Male",NA,NA,"Micronesia (Federated States of)","Oceania"
496,1992,"Male",NA,NA,"Mongolia","Asia"
499,1992,"Male",NA,NA,"Montenegro","Europe"
504,1992,"Male",45.2329966401873,NA,"Morocco","Africa"
508,1992,"Male",48.5069748181175,NA,"Mozambique","Africa"
104,1992,"Male",12.2763330612196,NA,"Myanmar (Burma)","Asia"
516,1992,"Male",21.4352022155031,NA,"Namibia","Africa"
524,1992,"Male",50.2798785619838,NA,"Nepal","Asia"
528,1992,"Male",NA,NA,"Netherlands","Europe"
540,1992,"Male",NA,NA,"New Caledonia","Oceania"
554,1992,"Male",NA,NA,"New Zealand","Oceania"
558,1992,"Male",35.3987925881863,NA,"Nicaragua","Americas"
562,1992,"Male",80.9029901498795,NA,"Niger","Africa"
566,1992,"Male",37.8280131132511,NA,"Nigeria","Africa"
578,1992,"Male",NA,NA,"Norway","Europe"
275,1992,"Male",NA,NA,"Palestinian Territories","Asia"
512,1992,"Male",29.9185849934584,NA,"Oman","Asia"
586,1992,"Male",47.9379755924614,NA,"Pakistan","Asia"
591,1992,"Male",9.67367814899776,NA,"Panama","Americas"
598,1992,"Male",34.2930131341746,NA,"Papua New Guinea","Oceania"
600,1992,"Male",7.22941536213259,7.9998474121094,"Paraguay","Americas"
604,1992,"Male",7.38693040666905,NA,"Peru","Americas"
608,1992,"Male",6.4703285338476,NA,"Philippines","Asia"
616,1992,"Male",0.326724980621076,NA,"Poland","Europe"
620,1992,"Male",8.12083316898041,NA,"Portugal","Europe"
630,1992,"Male",8.06127962867513,NA,"Puerto Rico","Americas"
634,1992,"Male",21.7594490279524,NA,"Qatar","Asia"
410,1992,"Male",1.43892692361774,NA,"South Korea","Asia"
498,1992,"Male",0.817937558636876,NA,"Moldova","Europe"
638,1992,"Male",18.6270028355923,NA,"Réunion","Africa"
642,1992,"Male",1.30488633477944,1.4679794311523,"Romania","Europe"
643,1992,"Male",0.36741236430906,NA,"Russia","Europe"
646,1992,"Male",34.8203654777734,NA,"Rwanda","Africa"
662,1992,"Male",NA,NA,"St. Lucia","Americas"
670,1992,"Male",NA,NA,"St. Vincent & Grenadines","Americas"
882,1992,"Male",21.8200024053807,NA,"Samoa","Oceania"
678,1992,"Male",NA,NA,"São Tomé & Príncipe","Africa"
682,1992,"Male",21.1205495818894,20.0314712524414,"Saudi Arabia","Asia"
686,1992,"Male",59.945892251358,NA,"Senegal","Africa"
688,1992,"Male",NA,NA,"Serbia","Europe"
690,1992,"Male",NA,NA,"Seychelles","Africa"
694,1992,"Male",NA,NA,"Sierra Leone","Africa"
702,1992,"Male",5.06889285184948,NA,"Singapore","Asia"
703,1992,"Male",NA,NA,"Slovakia","Europe"
705,1992,"Male",0.371415575248179,NA,"Slovenia","Europe"
90,1992,"Male",NA,NA,"Solomon Islands","Oceania"
706,1992,"Male",NA,NA,"Somalia","Africa"
710,1992,"Male",16.9608701529243,NA,"South Africa","Africa"
728,1992,"Male",NA,NA,"South Sudan","Africa"
724,1992,"Male",2.01295705467495,NA,"Spain","Europe"
144,1992,"Male",6.82031697302582,NA,"Sri Lanka","Asia"
729,1992,"Male",37.4320703576463,NA,"Sudan","Africa"
740,1992,"Male",NA,NA,"Suriname","Americas"
748,1992,"Male",25.0638738622204,NA,"Swaziland","Africa"
752,1992,"Male",NA,NA,"Sweden","Europe"
756,1992,"Male",NA,NA,"Switzerland","Europe"
760,1992,"Male",16.7053696813525,NA,"Syria","Asia"
158,1992,"Male",NA,NA,"Taiwan","Asia"
762,1992,"Male",0.736769908667822,NA,"Tajikistan","Asia"
764,1992,"Male",4.22483807971924,NA,"Thailand","Asia"
807,1992,"Male",NA,NA,"Macedonia","Europe"
626,1992,"Male",NA,NA,"Timor-Leste","Asia"
768,1992,"Male",33.9929461352409,NA,"Togo","Africa"
776,1992,"Male",NA,NA,"Tonga","Oceania"
780,1992,"Male",1.77363606662274,NA,"Trinidad & Tobago","Americas"
788,1992,"Male",26.7459187182256,NA,"Tunisia","Africa"
792,1992,"Male",9.72871157477456,NA,"Turkey","Asia"
795,1992,"Male",NA,NA,"Turkmenistan","Asia"
800,1992,"Male",28.9133325832987,NA,"Uganda","Africa"
804,1992,"Male",0.290717315323272,NA,"Ukraine","Europe"
784,1992,"Male",28.719768145927,NA,"United Arab Emirates","Asia"
826,1992,"Male",NA,NA,"United Kingdom","Europe"
834,1992,"Male",21.5677169407583,NA,"Tanzania","Africa"
840,1992,"Male",NA,NA,"United States","Americas"
850,1992,"Male",NA,NA,"U.S. Virgin Islands","Americas"
858,1992,"Male",3.56655843911737,NA,"Uruguay","Americas"
860,1992,"Male",9.56836794846289,NA,"Uzbekistan","Asia"
548,1992,"Male",NA,NA,"Vanuatu","Oceania"
862,1992,"Male",9.19157187599102,NA,"Venezuela","Americas"
704,1992,"Male",5.28672361357272,NA,"Vietnam","Asia"
732,1992,"Male",NA,NA,"Western Sahara","Africa"
887,1992,"Male",41.9773732830005,NA,"Yemen","Asia"
894,1992,"Male",20.1195234426205,NA,"Zambia","Africa"
716,1992,"Male",12.1312888996008,11.1066207885742,"Zimbabwe","Africa"
4,1993,"Male",55.454212070451,NA,"Afghanistan","Asia"
8,1993,"Male",11.4519392892696,NA,"Albania","Europe"
12,1993,"Male",28.8287851603418,NA,"Algeria","Africa"
24,1993,"Male",NA,NA,"Angola","Africa"
28,1993,"Male",NA,NA,"Antigua & Barbuda","Americas"
32,1993,"Male",3.77816909720956,NA,"Argentina","Americas"
51,1993,"Male",NA,NA,"Armenia","Asia"
533,1993,"Male",NA,NA,"Aruba","Americas"
36,1993,"Male",NA,NA,"Australia","Oceania"
40,1993,"Male",NA,NA,"Austria","Europe"
31,1993,"Male",NA,NA,"Azerbaijan","Asia"
44,1993,"Male",5.60941404176253,NA,"Bahamas","Americas"
48,1993,"Male",11.5084729206432,NA,"Bahrain","Asia"
50,1993,"Male",51.9651497218348,NA,"Bangladesh","Asia"
52,1993,"Male",NA,NA,"Barbados","Americas"
112,1993,"Male",0.309279174286715,NA,"Belarus","Europe"
56,1993,"Male",NA,NA,"Belgium","Europe"
84,1993,"Male",8.97645692556566,NA,"Belize","Americas"
204,1993,"Male",54.5099674810628,NA,"Benin","Africa"
64,1993,"Male",NA,NA,"Bhutan","Asia"
68,1993,"Male",11.2242380026802,NA,"Bolivia","Americas"
70,1993,"Male",NA,NA,"Bosnia & Herzegovina","Europe"
72,1993,"Male",31.5272957662907,NA,"Botswana","Africa"
76,1993,"Male",17.248485224362,NA,"Brazil","Americas"
96,1993,"Male",8.09862371215074,NA,"Brunei","Asia"
100,1993,"Male",1.47991790636609,NA,"Bulgaria","Europe"
854,1993,"Male",72.4599842419129,NA,"Burkina Faso","Africa"
108,1993,"Male",48.1208973297692,NA,"Burundi","Africa"
116,1993,"Male",21.166216604012,NA,"Cambodia","Asia"
120,1993,"Male",24.7760010335742,NA,"Cameroon","Africa"
124,1993,"Male",NA,NA,"Canada","Americas"
132,1993,"Male",20.1311358515357,NA,"Cape Verde","Africa"
140,1993,"Male",48.9314890460199,NA,"Central African Republic","Africa"
148,1993,"Male",58.9339738721666,81.7394008636475,"Chad","Africa"
152,1993,"Male",5.09189088011317,NA,"Chile","Americas"
156,1993,"Male",11.8359753809677,NA,"China","Asia"
170,1993,"Male",10.1554115565737,9.02734375,"Colombia","Americas"
174,1993,"Male",36.9951110600373,NA,"Comoros","Africa"
178,1993,"Male",19.5348530988719,NA,"Congo - Brazzaville","Africa"
178,1993,"Male",34.8109400686533,NA,"Congo - Brazzaville","Africa"
188,1993,"Male",5.51875537583592,NA,"Costa Rica","Americas"
384,1993,"Male",53.0020295882212,NA,"Côte d’Ivoire","Africa"
