"country","year","iso","cc","hlo_mean","edu_exp_","tp_","GEO","fit1","lwr1","upr1","hlo","year_1945","year_1950","year_1955","year_1960","year_1965","year_1970","year_1975","year_1980","year_1985","year_1990"
"Canada",1990,124,"Canada",494.64,6.806302,15.63352,"Northern America",507.123000382031,483.43885778535,530.807142978712,507.123000382031,0,0,0,0,0,0,0,0,0,1
"Cape Verde",1970,132,"Cape Verde",NA,3.425147,39.96115,"Western Africa",285.708455284741,265.055558228212,306.361352341271,285.708455284741,0,0,0,0,0,1,0,0,0,0
"Cape Verde",1975,132,"Cape Verde",NA,4.469747,44.08758,"Western Africa",277.893919578956,257.067896457154,298.719942700758,277.893919578956,0,0,0,0,0,0,1,0,0,0
"Cape Verde",1980,132,"Cape Verde",NA,3.979005,40.10372,"Western Africa",286.898640049309,266.269660311242,307.527619787376,286.898640049309,0,0,0,0,0,0,0,1,0,0
"Cape Verde",1985,132,"Cape Verde",NA,3.123109,34.64246,"Western Africa",298.726177755121,277.374511443177,320.077844067065,298.726177755121,0,0,0,0,0,0,0,0,1,0
"Cape Verde",1990,132,"Cape Verde",NA,3.799333,33.222,"Western Africa",304.337357033302,282.934689053668,325.740025012936,304.337357033302,0,0,0,0,0,0,0,0,0,1
"Central African Republic",1970,140,"Central African Republic",NA,4.364556,65.01951,"Middle Africa",291.506731034232,251.85260497147,331.160857096994,291.506731034232,0,0,0,0,0,1,0,0,0,0
"Central African Republic",1975,140,"Central African Republic",NA,3.17053,65.65047,"Middle Africa",286.494045807293,247.431462385322,325.556629229264,286.494045807293,0,0,0,0,0,0,1,0,0,0
"Central African Republic",1980,140,"Central African Republic",NA,3.841046,62.2602,"Middle Africa",297.225789193583,258.383114615749,336.068463771416,297.225789193583,0,0,0,0,0,0,0,1,0,0
"Central African Republic",1985,140,"Central African Republic",NA,2.3779,64.78237,"Middle Africa",286.5224478963,247.821143721836,325.223752070764,286.5224478963,0,0,0,0,0,0,0,0,1,0
"Central African Republic",1990,140,"Central African Republic",NA,2.260255,83.70404,"Middle Africa",236.848747556686,193.380595043347,280.316900070025,236.848747556686,0,0,0,0,0,0,0,0,0,1
"Chad",1970,148,"Chad",NA,4.364556,65.44727,"Middle Africa",290.391263888542,250.658758277576,330.123769499509,290.391263888542,0,0,0,0,0,1,0,0,0,0
"Chad",1975,148,"Chad",NA,5.45101,50.13342,"Middle Africa",333.389062527704,294.336426674098,372.44169838131,333.389062527704,0,0,0,0,0,0,1,0,0,0
"Chad",1980,148,"Chad",NA,3.841046,48.11957,"Middle Africa",334.100223886752,296.217546150605,371.982901622899,334.100223886752,0,0,0,0,0,0,0,1,0,0
"Chad",1985,148,"Chad",NA,2.731709,67.73705,"Middle Africa",279.815341982621,240.51250431629,319.118179648952,279.815341982621,0,0,0,0,0,0,0,0,1,0
"Chad",1990,148,"Chad",NA,3.631251,64.05238,"Middle Africa",291.960678561667,252.955781884085,330.965575239249,291.960678561667,0,0,0,0,0,0,0,0,0,1
"Channel Islands",1970,830,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0
"Channel Islands",1975,830,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
"Channel Islands",1980,830,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0
"Channel Islands",1985,830,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
"Channel Islands",1990,830,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1
"Chile",1970,152,"Chile",340.61,3.75121,29.15234,"South America",365.197772753252,350.717636133653,379.67790937285,365.197772753252,0,0,0,0,0,1,0,0,0,0
"Chile",1975,152,"Chile",332.81,3.382517,27.94226,"South America",367.313520735937,352.93885368949,381.688187782383,367.313520735937,0,0,0,0,0,0,1,0,0,0
"Chile",1980,152,"Chile",330.36,4.56715,26.8661,"South America",373.460661603612,359.142682868484,387.778640338739,373.460661603612,0,0,0,0,0,0,0,1,0,0
"Chile",1985,152,"Chile",332.04,2.82329,27.33768,"South America",367.312975237884,352.630489360573,381.995461115195,367.312975237884,0,0,0,0,0,0,0,0,1,0
"Chile",1990,152,"Chile",349.23,2.3819,25.02137,"South America",372.10841586952,357.06372003257,387.15311170647,372.10841586952,0,0,0,0,0,0,0,0,0,1
"China",1970,156,"China",NA,1.601367,28.58625,"Eastern Asia",540.822302669658,524.485485955703,557.159119383613,540.822302669658,0,0,0,0,0,1,0,0,0,0
"China",1975,156,"China",NA,1.8763,28.52529,"Eastern Asia",541.756620509512,525.75560108909,557.757639929935,541.756620509512,0,0,0,0,0,0,1,0,0,0
"China",1980,156,"China",NA,1.994148,25.98828,"Eastern Asia",548.704715288502,532.965913812258,564.443516764745,548.704715288502,0,0,0,0,0,0,0,1,0,0
"China",1985,156,"China",NA,1.90953,24.17484,"Eastern Asia",553.194976114806,537.343898173336,569.046054056276,553.194976114806,0,0,0,0,0,0,0,0,1,0
"China",1990,156,"China",NA,1.76604,22.13782,"Eastern Asia",558.102237162849,541.936728965702,574.267745359995,558.102237162849,0,0,0,0,0,0,0,0,0,1
"Colombia",1970,170,"Colombia",NA,3.004822,35.59323,"South America",346.296975616051,329.947801815915,362.646149416187,346.296975616051,0,0,0,0,0,1,0,0,0,0
"Colombia",1975,170,"Colombia",NA,1.75434,32.0705,"South America",351.95662799894,335.25049265462,368.662763343259,351.95662799894,0,0,0,0,0,0,1,0,0,0
"Colombia",1980,170,"Colombia",NA,2.44355,30.07292,"South America",359.1093820772,343.669502408094,374.549261746305,359.1093820772,0,0,0,0,0,0,0,1,0,0
"Colombia",1985,170,"Colombia",NA,2.71026,29.87,"South America",360.39069803512,345.257526977567,375.523869092672,360.39069803512,0,0,0,0,0,0,0,0,1,0
"Colombia",1990,170,"Colombia",NA,2.437877,28.28568,"South America",363.75395821401,348.559069346294,378.948847081727,363.75395821401,0,0,0,0,0,0,0,0,0,1
"Comoros",1970,174,"Comoros",NA,3.576668,40.14402,"Eastern Africa",355.621599771415,338.241631825136,373.001567717694,355.621599771415,0,0,0,0,0,1,0,0,0,0
"Comoros",1975,174,"Comoros",NA,3.702188,47.37831,"Eastern Africa",337.110771281517,319.862956423065,354.358586139969,337.110771281517,0,0,0,0,0,0,1,0,0,0
"Comoros",1980,174,"Comoros",NA,4.530663,40.9169,"Eastern Africa",356.296576105797,339.046413040163,373.546739171431,356.296576105797,0,0,0,0,0,0,0,1,0,0
"Comoros",1985,174,"Comoros",NA,4.647418,34.89756,"Eastern Africa",372.322439182188,354.217549486083,390.427328878293,372.322439182188,0,0,0,0,0,0,0,0,1,0
"Comoros",1990,174,"Comoros",NA,6.073288,39.72036,"Eastern Africa",363.767222981027,345.181189809383,382.353256152672,363.767222981027,0,0,0,0,0,0,0,0,0,1
"Congo",1970,178,"Congo",NA,5.507233,63.12991,"Middle Africa",299.656752141024,259.25901019474,340.054494087308,299.656752141024,0,0,0,0,0,1,0,0,0,0
"Congo",1975,178,"Congo",NA,7.73149,55.95623,"Middle Africa",324.63625634833,282.154468702471,367.11804399419,324.63625634833,0,0,0,0,0,0,1,0,0,0
"Congo",1980,178,"Congo",NA,6.35924,56.57986,"Middle Africa",319.140066767478,278.61785986535,359.662273669605,319.140066767478,0,0,0,0,0,0,0,1,0,0
"Congo",1985,178,"Congo",NA,2.731709,63.00037,"Middle Africa",292.167153558374,253.673607631723,330.660699485025,292.167153558374,0,0,0,0,0,0,0,0,1,0
"Congo",1990,178,"Congo",NA,6.37312,67.05624,"Middle Africa",291.860018181518,249.647256434623,334.072779928413,291.860018181518,0,0,0,0,0,0,0,0,0,1
"Costa Rica",1970,188,"Costa Rica",NA,2.648185,29.28152,"Central America",372.769040057817,351.230421506898,394.307658608735,372.769040057817,0,0,0,0,0,1,0,0,0,0
"Costa Rica",1975,188,"Costa Rica",NA,2.273989,28.0012,"Central America",375.05243316469,353.140662873483,396.964203455897,375.05243316469,0,0,0,0,0,0,1,0,0,0
"Costa Rica",1980,188,"Costa Rica",NA,5.730007,31.61077,"Central America",375.386275159415,353.741856630573,397.030693688257,375.386275159415,0,0,0,0,0,0,0,1,0,0
"Costa Rica",1985,188,"Costa Rica",NA,4.17045,31.89345,"Central America",370.250944626319,349.254919091983,391.246970160655,370.250944626319,0,0,0,0,0,0,0,0,1,0
"Costa Rica",1990,188,"Costa Rica",NA,2.680458,32.03849,"Central America",365.670720948746,343.962074331311,387.37936756618,365.670720948746,0,0,0,0,0,0,0,0,0,1
"Cote d'Ivoire",1970,384,"Cote d'Ivoire",NA,6.533312,44.76986,"Western Africa",281.934308912719,258.784305349781,305.084312475658,281.934308912719,0,0,0,0,0,1,0,0,0,0
"Cote d'Ivoire",1975,384,"Cote d'Ivoire",NA,7.05823,43.11905,"Western Africa",287.719464580688,263.811421798363,311.627507363013,287.719464580688,0,0,0,0,0,0,1,0,0,0
"Cote d'Ivoire",1980,384,"Cote d'Ivoire",NA,6.85976,37.19715,"Western Africa",302.602251583586,279.155062005066,326.049441162105,302.602251583586,0,0,0,0,0,0,0,1,0,0
"Cote d'Ivoire",1985,384,"Cote d'Ivoire",NA,3.123109,36.42893,"Western Africa",294.067610820953,272.984777716545,315.150443925361,294.067610820953,0,0,0,0,0,0,0,0,1,0
"Cote d'Ivoire",1990,384,"Cote d'Ivoire",NA,6.024293,36.88467,"Western Africa",301.060959937479,278.808107183846,323.313812691111,301.060959937479,0,0,0,0,0,0,0,0,0,1
"Croatia",1970,191,"Croatia",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,0,0,1,0,0,0,0
"Croatia",1975,191,"Croatia",NA,2.847354,19.13892,"Southern Europe",455.317700927152,441.689504638542,468.945897215762,455.317700927152,0,0,0,0,0,0,1,0,0,0
"Croatia",1980,191,"Croatia",NA,3.146412,17.94964,"Southern Europe",459.262368120556,446.084579964375,472.440156276737,459.262368120556,0,0,0,0,0,0,0,1,0,0
"Croatia",1985,191,"Croatia",NA,3.289963,17.73649,"Southern Europe",460.223033700656,447.203513587516,473.242553813796,460.223033700656,0,0,0,0,0,0,0,0,1,0
"Croatia",1990,191,"Croatia",NA,4.003836,15.68515,"Southern Europe",467.585530809397,455.116591870481,480.054469748313,467.585530809397,0,0,0,0,0,0,0,0,0,1
"Cuba",1970,192,"Cuba",NA,5.809939,27.66131,"Caribbean",387.074939615483,353.641545480739,420.508333750226,387.074939615483,0,0,0,0,0,1,0,0,0,0
"Cuba",1975,192,"Cuba",NA,6.181745,21.48645,"Caribbean",404.225633807725,371.297849957611,437.15341765784,404.225633807725,0,0,0,0,0,0,1,0,0,0
"Cuba",1980,192,"Cuba",NA,8.36909,16.81724,"Caribbean",422.570149409061,388.022131486311,457.118167331811,422.570149409061,0,0,0,0,0,0,0,1,0,0
"Cuba",1985,192,"Cuba",NA,3.532633,13.39884,"Caribbean",417.844746916717,384.674230808491,451.015263024944,417.844746916717,0,0,0,0,0,0,0,0,1,0
"Cuba",1990,192,"Cuba",NA,6.613073,12.49111,"Caribbean",428.899137591722,395.865771730538,461.932503452905,428.899137591722,0,0,0,0,0,0,0,0,0,1
"Curaçao",1970,531,"Curaçao",NA,5.809939,31.97295,"Caribbean",375.831502257992,341.652992052268,410.010012463715,375.831502257992,0,0,0,0,0,1,0,0,0,0
"Curaçao",1975,531,"Curaçao",NA,6.181745,28.13298,"Caribbean",386.89351802355,353.211226114149,420.57580993295,386.89351802355,0,0,0,0,0,0,1,0,0,0
"Curaçao",1980,531,"Curaçao",NA,4.281818,24.72464,"Caribbean",390.423342756901,357.483039009607,423.363646504196,390.423342756901,0,0,0,0,0,0,0,1,0,0
"Curaçao",1985,531,"Curaçao",NA,3.532633,24.19762,"Caribbean",389.684834106899,356.513167347683,422.856500866114,389.684834106899,0,0,0,0,0,0,0,0,1,0
"Curaçao",1990,531,"Curaçao",NA,4.105412,21.63677,"Caribbean",397.978070827615,365.198496034924,430.757645620307,397.978070827615,0,0,0,0,0,0,0,0,0,1
"Cyprus",1970,196,"Cyprus",NA,3.685292,28.72284,"Western Asia",389.730188221861,374.514607571222,404.9457688725,389.730188221861,0,0,0,0,0,1,0,0,0,0
"Cyprus",1975,196,"Cyprus",NA,3.641136,25.51516,"Western Asia",397.970309186892,383.854015072327,412.086603301458,397.970309186892,0,0,0,0,0,0,1,0,0,0
"Cyprus",1980,196,"Cyprus",NA,3.637755,21.58552,"Western Asia",408.208072538345,395.087386672426,421.328758404264,408.208072538345,0,0,0,0,0,0,0,1,0,0
"Cyprus",1985,196,"Cyprus",NA,3.455276,22.15068,"Western Asia",406.219689753284,392.916143462697,419.523236043871,406.219689753284,0,0,0,0,0,0,0,0,1,0
"Cyprus",1990,196,"Cyprus",438.76,3.79009,19.76894,"Western Asia",413.374764974056,400.603711616166,426.145818331945,413.374764974056,0,0,0,0,0,0,0,0,0,1
"Czech Republic",1970,203,"Czech Republic",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,0,1,0,0,0,0
"Czech Republic",1975,203,"Czech Republic",NA,4.051205,27.981,"Eastern Europe",470.057457535667,454.600913118703,485.51400195263,470.057457535667,0,0,0,0,0,0,1,0,0,0
"Czech Republic",1980,203,"Czech Republic",NA,3.52948,29.41194,"Eastern Europe",464.854660272028,448.777958264291,480.931362279764,464.854660272028,0,0,0,0,0,0,0,1,0,0
"Czech Republic",1985,203,"Czech Republic",NA,3.871149,28.65857,"Eastern Europe",467.782777106538,452.07839572887,483.487158484206,467.782777106538,0,0,0,0,0,0,0,0,1,0
"Czech Republic",1990,203,"Czech Republic",NA,4.212817,21.71762,"Eastern Europe",486.846205786421,472.872215289179,500.820196283664,486.846205786421,0,0,0,0,0,0,0,0,0,1
"Democratic People's Republic of Korea",1970,408,"Democratic People's Republic of Korea",NA,2.39059,35.19659,"Eastern Asia",525.810288062216,509.017447842417,542.603128282015,525.810288062216,0,0,0,0,0,1,0,0,0,0
"Democratic People's Republic of Korea",1975,408,"Democratic People's Republic of Korea",NA,2.272197,33.61482,"Eastern Asia",529.60117381102,513.136998268105,546.065349353936,529.60117381102,0,0,0,0,0,0,1,0,0,0
"Democratic People's Republic of Korea",1980,408,"Democratic People's Republic of Korea",NA,2.829135,33.10056,"Eastern Asia",532.512856232389,516.410061871655,548.615650593123,532.512856232389,0,0,0,0,0,0,0,1,0,0
"Democratic People's Republic of Korea",1985,408,"Democratic People's Republic of Korea",NA,2.623468,29.95156,"Eastern Asia",540.14447216722,524.575798246377,555.713146088063,540.14447216722,0,0,0,0,0,0,0,0,1,0
"Democratic People's Republic of Korea",1990,408,"Democratic People's Republic of Korea",NA,2.610227,27.04218,"Eastern Asia",547.693903035418,532.432123269541,562.955682801295,547.693903035418,0,0,0,0,0,0,0,0,0,1
"Democratic Republic of the Congo",1970,180,"Democratic Republic of the Congo",NA,4.364556,42.32411,"Middle Africa",350.68938733281,312.286852002783,389.091922662837,350.68938733281,0,0,0,0,0,1,0,0,0,0
"Democratic Republic of the Congo",1975,180,"Democratic Republic of the Congo",NA,5.45101,50.13342,"Middle Africa",333.389062527704,294.336426674098,372.44169838131,333.389062527704,0,0,0,0,0,0,1,0,0,0
"Democratic Republic of the Congo",1980,180,"Democratic Republic of the Congo",NA,1.921154,41.53049,"Middle Africa",345.868140605624,307.736909830514,383.999371380734,345.868140605624,0,0,0,0,0,0,0,1,0,0
"Democratic Republic of the Congo",1985,180,"Democratic Republic of the Congo",NA,0.80606,36.62732,"Middle Africa",355.509372689531,316.140097307151,394.878648071911,355.509372689531,0,0,0,0,0,0,0,0,1,0
"Democratic Republic of the Congo",1990,180,"Democratic Republic of the Congo",NA,3.631251,41.94376,"Middle Africa",349.613192229453,311.494289112259,387.732095346646,349.613192229453,0,0,0,0,0,0,0,0,0,1
"Denmark",1970,208,"Denmark",NA,6.335604,19.63656,"Northern Europe",487.812723526917,475.202086583204,500.42336047063,487.812723526917,0,0,0,0,0,1,0,0,0,0
"Denmark",1975,208,"Denmark",NA,5.931303,21.04069,"Northern Europe",483.010992052333,470.28851193868,495.733472165985,483.010992052333,0,0,0,0,0,0,1,0,0,0
"Denmark",1980,208,"Denmark",NA,5.91093,21.2932,"Northern Europe",482.295068309424,469.520183609934,495.069953008915,482.295068309424,0,0,0,0,0,0,0,1,0,0
"Denmark",1985,208,"Denmark",NA,6.02245,11.59347,"Northern Europe",507.903498469328,495.763662449856,520.0433344888,507.903498469328,0,0,0,0,0,0,0,0,1,0
"Denmark",1990,208,"Denmark",NA,6.94688,10.62926,"Northern Europe",513.024896022151,500.319189980103,525.730602064199,513.024896022151,0,0,0,0,0,0,0,0,0,1
"Djibouti",1970,262,"Djibouti",NA,3.576668,35.30843,"Eastern Africa",368.231338351517,350.055113357762,386.407563345272,368.231338351517,0,0,0,0,0,1,0,0,0,0
"Djibouti",1975,262,"Djibouti",NA,3.702188,37.65089,"Eastern Africa",362.476905147054,344.809082072233,380.144728221875,362.476905147054,0,0,0,0,0,0,1,0,0,0
"Djibouti",1980,262,"Djibouti",NA,4.530663,43.18402,"Eastern Africa",350.384621095194,333.214917173756,367.554325016633,350.384621095194,0,0,0,0,0,0,0,1,0,0
"Djibouti",1985,262,"Djibouti",NA,4.647418,43.99628,"Eastern Africa",348.595762476028,331.374201556147,365.817323395908,348.595762476028,0,0,0,0,0,0,0,0,1,0
"Djibouti",1990,262,"Djibouti",NA,6.073288,42.97628,"Eastern Africa",355.276780235111,336.738577635846,373.814982834377,355.276780235111,0,0,0,0,0,0,0,0,0,1
"Dominican Republic",1970,214,"Dominican Republic",NA,2.64079,54.69308,"Caribbean",307.646876150439,266.709225784849,348.58452651603,307.646876150439,0,0,0,0,0,1,0,0,0,0
"Dominican Republic",1975,214,"Dominican Republic",NA,6.181745,51.18983,"Caribbean",326.76831076226,286.616359570423,366.920261954097,326.76831076226,0,0,0,0,0,0,1,0,0,0
"Dominican Republic",1980,214,"Dominican Republic",NA,1.445763,46.3499,"Caribbean",326.033178150677,287.156377481999,364.909978819356,326.033178150677,0,0,0,0,0,0,0,1,0,0
"Dominican Republic",1985,214,"Dominican Republic",NA,1.21019,43.44283,"Caribbean",332.94957523618,294.651616936874,371.247533535487,332.94957523618,0,0,0,0,0,0,0,0,1,0
"Dominican Republic",1990,214,"Dominican Republic",NA,0.83366,21.63677,"Caribbean",388.751233244703,352.95314301735,424.549323472056,388.751233244703,0,0,0,0,0,0,0,0,0,1
"Ecuador",1970,218,"Ecuador",NA,1.941115,37.44874,"South America",338.45855818922,320.636591810983,356.280524567457,338.45855818922,0,0,0,0,0,1,0,0,0,0
"Ecuador",1975,218,"Ecuador",NA,2.41884,36.77721,"South America",341.556959939776,324.43239611822,358.681523761331,341.556959939776,0,0,0,0,0,0,1,0,0,0
"Ecuador",1980,218,"Ecuador",NA,4.20342,35.39846,"South America",350.1851045721,333.914564380887,366.455644763313,350.1851045721,0,0,0,0,0,0,0,1,0,0
"Ecuador",1985,218,"Ecuador",NA,6.052865,31.47247,"South America",365.638600584552,348.544149940069,382.733051229034,365.638600584552,0,0,0,0,0,0,0,0,1,0
"Ecuador",1990,218,"Ecuador",NA,2.437877,30.24656,"South America",358.64058338551,343.165263333618,374.115903437402,358.64058338551,0,0,0,0,0,0,0,0,0,1
"Egypt",1970,818,"Egypt",NA,4.76483,37.98025,"Northern Africa",343.981514501205,316.765681665053,371.197347337358,343.981514501205,0,0,0,0,0,1,0,0,0,0
"Egypt",1975,818,"Egypt",NA,4.83164,34.42506,"Northern Africa",353.44077615039,326.946094019803,379.935458280978,353.44077615039,0,0,0,0,0,0,1,0,0,0
"Egypt",1980,818,"Egypt",NA,5.036704,32.79634,"Northern Africa",358.26629099767,332.004036727764,384.528545267575,358.26629099767,0,0,0,0,0,0,0,1,0,0
"Egypt",1985,818,"Egypt",NA,4.56264,28.18192,"Northern Africa",368.96235343127,343.277868332859,394.646838529681,368.96235343127,0,0,0,0,0,0,0,0,1,0
"Egypt",1990,818,"Egypt",NA,4.277377,24.86083,"Northern Africa",376.818254600818,351.228978124908,402.407531076729,376.818254600818,0,0,0,0,0,0,0,0,0,1
"El Salvador",1970,222,"El Salvador",NA,2.648185,35.21421,"Central America",357.298400492265,335.14414279541,379.452658189121,357.298400492265,0,0,0,0,0,1,0,0,0,0
"El Salvador",1975,222,"El Salvador",NA,0.90451,34.53687,"Central America",354.147267538351,329.844776258018,378.449758818684,354.147267538351,0,0,0,0,0,0,1,0,0,0
"El Salvador",1980,222,"El Salvador",NA,3.873037,33.9477,"Central America",364.055339583972,342.72675039527,385.383928772675,364.055339583972,0,0,0,0,0,0,0,1,0,0
"El Salvador",1985,222,"El Salvador",NA,3.845829,32.58369,"Central America",367.535529457565,346.409351995618,388.661706919511,367.535529457565,0,0,0,0,0,0,0,0,1,0
"El Salvador",1990,222,"El Salvador",NA,2.680458,31.62128,"Central America",366.758676923716,345.090339727729,388.427014119702,366.758676923716,0,0,0,0,0,0,0,0,0,1
"Equatorial Guinea",1970,226,"Equatorial Guinea",NA,4.364556,57.10635,"Middle Africa",312.141830151923,273.585677077884,350.697983225963,312.141830151923,0,0,0,0,0,1,0,0,0,0
"Equatorial Guinea",1975,226,"Equatorial Guinea",NA,5.45101,50.13342,"Middle Africa",333.389062527704,294.336426674098,372.44169838131,333.389062527704,0,0,0,0,0,0,1,0,0,0
"Equatorial Guinea",1980,226,"Equatorial Guinea",NA,3.841046,68.59654,"Middle Africa",280.702553982441,240.712229150258,320.692878814625,280.702553982441,0,0,0,0,0,0,0,1,0,0
"Equatorial Guinea",1985,226,"Equatorial Guinea",NA,2.731709,48.96517,"Middle Africa",328.766659082921,291.191525063913,366.341793101929,328.766659082921,0,0,0,0,0,0,0,0,1,0
"Equatorial Guinea",1990,226,"Equatorial Guinea",NA,3.631251,54.32148,"Middle Africa",317.335887202001,279.415455684598,355.256318719403,317.335887202001,0,0,0,0,0,0,0,0,0,1
"Eritrea",1970,232,"Eritrea",NA,3.576668,42.55424,"Eastern Africa",349.33648376271,332.140938703049,366.532028822372,349.33648376271,0,0,0,0,0,1,0,0,0,0
"Eritrea",1975,232,"Eritrea",NA,3.702188,42.52135,"Eastern Africa",349.776236280413,332.620131453357,366.932341107469,349.776236280413,0,0,0,0,0,0,1,0,0,0
"Eritrea",1980,232,"Eritrea",NA,4.530663,41.6012,"Eastern Africa",354.512131165187,337.300144368508,371.724117961866,354.512131165187,0,0,0,0,0,0,0,1,0,0
"Eritrea",1985,232,"Eritrea",NA,4.647418,40.62725,"Eastern Africa",357.381161479773,340.072587359474,374.689735600072,357.381161479773,0,0,0,0,0,0,0,0,1,0
